numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2013-05-29 12:00:00,-89.8,15.4,16.21,8.443,1011.51,0.0
1,2,2013-05-29 18:00:00,-87.0,16.0,12.71,9.39,1009.32,0.0
1,3,2013-05-30 00:00:00,-87.6,15.2,17.58,6.479,1008.86,0.0
1,4,2013-05-30 06:00:00,-87.2,10.8,26.64,7.411,1010.15,0.0
1,5,2013-05-30 12:00:00,-87.4,10.2,42.65,11.075,1010.04,0.0
1,6,2013-05-30 18:00:00,-87.4,10.0,37.03,11.286,1008.48,0.0
1,7,2013-05-31 00:00:00,-88.0,10.0,36.36,11.918,1008.44,0.0
1,8,2013-05-31 06:00:00,-88.6,10.2,37.37,11.569,1007.62,0.0
1,9,2013-05-31 12:00:00,-90.0,10.6,48.98,12.86,1007.74,0.0
1,10,2013-05-31 18:00:00,-92.0,11.4,59.18,15.616,1006.41,0.0
1,11,2013-06-01 00:00:00,-92.4,11.6,60.73,15.255,1003.86,0.0
1,12,2013-06-01 06:00:00,-93.2,12.0,75.9,17.256,1002.57,0.0
1,13,2013-06-01 12:00:00,-94.0,13.0,93.89,20.069,1000.31,0.0
1,14,2013-06-01 18:00:00,-94.6,13.6,100.95,22.346,996.79,1.0
1,15,2013-06-02 00:00:00,-95.4,14.2,159.11,27.236,991.47,1.0
1,16,2013-06-02 06:00:00,-96.2,14.4,247.29,33.389,982.5,1.0
1,17,2013-06-02 12:00:00,-96.8,14.8,294.01,36.156,980.85,1.0
1,18,2013-06-02 18:00:00,-97.2,15.4,269.03,30.971,988.2,1.0
1,19,2013-06-03 00:00:00,-97.6,16.0,127.88,17.36,1001.98,0.0
1,20,2013-06-03 06:00:00,-97.6,16.2,61.73,14.893,1005.14,0.0
2,1,2013-07-29 12:00:00,-59.2,28.0,11.12,9.515,1019.64,0.0
2,2,2013-07-29 18:00:00,-60.8,27.0,26.69,10.6,1019.82,0.0
2,3,2013-07-30 00:00:00,-62.6,26.2,54.89,13.111,1018.75,0.0
2,4,2013-07-30 06:00:00,-64.4,25.6,58.92,15.913,1019.02,0.0
2,5,2013-07-30 12:00:00,-66.2,25.0,61.97,15.818,1017.14,0.0
2,6,2013-07-30 18:00:00,-68.0,24.8,74.15,17.229,1016.29,0.0
2,7,2013-07-31 00:00:00,-70.2,24.2,96.49,19.257,1013.44,1.0
2,8,2013-07-31 06:00:00,-72.4,23.2,114.79,19.227,1011.38,1.0
2,9,2013-07-31 12:00:00,-74.4,22.4,110.93,20.615,1008.89,1.0
2,10,2013-07-31 18:00:00,-76.0,21.8,102.41,21.673,1009.17,1.0
2,11,2013-08-01 00:00:00,-77.4,21.4,82.16,18.522,1010.73,0.0
2,12,2013-08-01 06:00:00,-78.8,20.8,103.63,17.379,1009.97,0.0
2,13,2013-08-01 12:00:00,-80.0,20.8,77.82,18.865,1008.81,0.0
2,14,2013-08-01 18:00:00,-81.4,20.6,78.38,18.82,1008.73,0.0
2,15,2013-08-02 00:00:00,-82.4,21.0,75.61,17.962,1008.99,0.0
2,16,2013-08-02 06:00:00,-83.4,21.0,95.67,18.027,1008.21,0.0
2,17,2013-08-02 12:00:00,-84.6,21.4,153.3,23.78,1002.6,0.0
2,18,2013-08-02 18:00:00,-85.8,21.6,179.04,27.621,999.95,0.0
2,19,2013-08-03 00:00:00,-87.0,22.0,182.95,27.754,999.62,0.0
2,20,2013-08-03 06:00:00,-88.2,22.6,187.72,29.013,998.12,0.0
2,21,2013-08-03 12:00:00,-89.2,23.0,219.46,32.552,996.41,0.0
2,22,2013-08-03 18:00:00,-90.4,23.6,246.99,34.989,993.09,0.0
2,23,2013-08-04 00:00:00,-91.6,24.0,249.97,33.251,992.13,0.0
2,24,2013-08-04 06:00:00,-93.0,24.4,226.25,31.224,992.57,0.0
2,25,2013-08-04 12:00:00,-94.2,25.0,185.54,29.816,995.74,0.0
2,26,2013-08-04 18:00:00,-95.4,25.8,144.56,26.898,1000.02,0.0
2,27,2013-08-05 00:00:00,-96.6,26.8,103.84,23.205,1003.59,0.0
2,28,2013-08-05 06:00:00,-97.4,27.6,86.34,18.787,1005.78,0.0
2,29,2013-08-05 12:00:00,-98.4,28.6,51.43,12.994,1010.56,0.0
3,1,2013-08-24 06:00:00,-83.0,26.8,19.87,7.663,1013.96,0.0
3,2,2013-08-24 12:00:00,-83.6,27.8,25.81,9.337,1014.25,0.0
3,3,2013-08-24 18:00:00,-84.0,28.2,33.95,10.632,1015.39,0.0
3,4,2013-08-25 00:00:00,-84.8,28.6,41.11,12.132,1015.4,0.0
3,5,2013-08-25 06:00:00,-85.4,28.6,38.08,12.296,1015.11,0.0
3,6,2013-08-25 12:00:00,-85.6,29.0,42.6,13.2,1014.3,0.0
3,7,2013-08-25 18:00:00,-86.4,29.0,50.78,17.17,1013.26,1.0
3,8,2013-08-26 00:00:00,-86.6,29.0,100.03,22.722,1007.36,1.0
3,9,2013-08-26 06:00:00,-87.2,29.2,175.11,28.517,999.6,1.0
3,10,2013-08-26 12:00:00,-88.0,29.2,261.05,31.132,991.34,1.0
3,11,2013-08-26 18:00:00,-89.0,29.4,274.03,30.788,991.52,1.0
3,12,2013-08-27 00:00:00,-90.0,29.8,192.97,20.031,1002.25,1.0
4,1,2013-08-31 12:00:00,-71.2,19.8,27.25,11.237,1009.61,0.0
4,2,2013-08-31 18:00:00,-75.2,17.4,16.54,9.83,1010.68,0.0
4,3,2013-09-01 00:00:00,-76.4,17.4,18.76,9.21,1009.63,0.0
4,4,2013-09-01 06:00:00,-77.6,17.0,16.99,10.802,1009.98,0.0
4,5,2013-09-01 12:00:00,-76.0,17.0,22.7,12.328,1008.52,0.0
4,6,2013-09-01 18:00:00,-77.2,17.8,25.34,11.933,1008.7,0.0
4,7,2013-09-02 00:00:00,-78.4,16.6,21.2,11.902,1007.33,0.0
4,8,2013-09-02 06:00:00,-78.6,17.6,28.24,12.791,1007.55,0.0
4,9,2013-09-02 12:00:00,-78.6,17.8,34.73,12.954,1005.89,0.0
4,10,2013-09-02 18:00:00,-79.0,18.4,36.63,14.348,1005.13,0.0
4,11,2013-09-03 00:00:00,-79.6,18.8,44.11,16.116,1002.78,0.0
4,12,2013-09-03 06:00:00,-79.6,18.6,54.99,19.045,999.55,1.0
4,13,2013-09-03 12:00:00,-79.6,18.8,90.08,24.695,993.29,1.0
4,14,2013-09-03 18:00:00,-79.6,19.0,157.43,30.464,983.24,1.0
4,15,2013-09-04 00:00:00,-79.4,19.6,249.08,38.027,968.58,1.0
4,16,2013-09-04 06:00:00,-79.6,20.2,323.22,46.451,956.14,1.0
4,17,2013-09-04 12:00:00,-79.6,21.0,398.4,51.532,945.68,1.0
4,18,2013-09-04 18:00:00,-80.0,22.0,262.09,38.452,967.1,1.0
4,19,2013-09-05 00:00:00,-80.8,23.0,223.35,39.762,968.43,1.0
4,20,2013-09-05 06:00:00,-81.0,23.6,259.64,42.55,962.71,1.0
4,21,2013-09-05 12:00:00,-81.2,24.2,267.52,48.439,954.35,1.0
4,22,2013-09-05 18:00:00,-81.8,25.0,304.3,48.396,946.31,1.0
4,23,2013-09-06 00:00:00,-82.0,25.8,365.5,52.241,938.58,1.0
4,24,2013-09-06 06:00:00,-82.4,26.4,324.35,47.645,945.93,1.0
4,25,2013-09-06 12:00:00,-82.4,26.8,270.58,40.807,947.34,1.0
4,26,2013-09-06 18:00:00,-82.4,27.4,233.96,36.644,953.88,1.0
4,27,2013-09-07 00:00:00,-82.0,28.0,186.54,32.897,960.68,1.0
4,28,2013-09-07 06:00:00,-81.4,28.6,126.78,36.07,966.27,1.0
4,29,2013-09-07 12:00:00,-81.0,29.2,120.74,33.099,968.92,1.0
4,30,2013-09-07 18:00:00,-80.6,29.8,101.13,30.374,971.32,1.0
5,1,2013-09-10 00:00:00,-51.0,24.8,12.12,7.55,1016.95,0.0
5,2,2013-09-10 06:00:00,-51.6,24.6,20.18,6.599,1017.72,0.0
5,3,2013-09-10 12:00:00,-52.4,24.4,22.27,7.63,1016.4,0.0
5,4,2013-09-10 18:00:00,-53.4,24.2,24.8,8.305,1017.65,0.0
5,5,2013-09-11 00:00:00,-54.6,23.8,27.22,7.843,1015.82,0.0
5,6,2013-09-11 06:00:00,-55.4,23.2,26.28,8.245,1016.4,0.0
5,7,2013-09-11 12:00:00,-56.0,22.6,28.17,8.649,1013.41,0.0
5,8,2013-09-11 18:00:00,-56.4,22.2,26.99,9.14,1012.83,0.0
5,9,2013-09-12 00:00:00,-56.6,22.0,27.59,9.1,1010.04,0.0
5,10,2013-09-12 06:00:00,-56.6,21.8,32.05,10.157,1009.58,0.0
5,11,2013-09-12 12:00:00,-57.2,22.4,26.47,9.155,1006.66,0.0
5,12,2013-09-12 18:00:00,-60.2,21.2,30.88,12.848,1006.68,0.0
5,13,2013-09-13 00:00:00,-59.6,21.6,41.8,11.359,1005.93,0.0
5,14,2013-09-13 06:00:00,-58.8,22.4,43.72,16.854,1004.52,0.0
5,15,2013-09-13 12:00:00,-58.0,26.4,50.74,19.672,1001.14,1.0
5,16,2013-09-13 18:00:00,-59.0,27.4,67.38,19.375,1000.37,1.0
5,17,2013-09-14 00:00:00,-59.2,28.2,51.67,20.559,999.34,1.0
5,18,2013-09-14 06:00:00,-59.4,29.8,48.31,19.099,999.7,1.0
6,1,2013-09-08 12:00:00,-43.4,17.0,12.73,7.799,1013.26,0.0
6,2,2013-09-08 18:00:00,-39.8,17.0,15.46,7.615,1013.76,0.0
6,3,2013-09-09 00:00:00,-35.6,15.2,16.17,9.079,1013.4,0.0
6,4,2013-09-09 06:00:00,-35.2,14.4,12.54,7.21,1013.9,0.0
6,5,2013-09-09 12:00:00,-34.0,11.2,17.51,6.856,1013.36,0.0
6,6,2013-09-09 18:00:00,-35.0,10.6,17.91,8.494,1014.69,0.0
6,7,2013-09-10 00:00:00,-36.0,10.2,20.08,7.251,1013.31,0.0
6,8,2013-09-10 06:00:00,-36.8,9.8,17.24,7.639,1014.14,0.0
