numtc,step,date,lon,lat,vmax,pmin
1,1,1995-01-14 06:00:00,-50.4,28.2,19.744,1006.2
1,2,1995-01-14 12:00:00,-50.8,28.2,23.16,1003.95
1,3,1995-01-14 18:00:00,-51.6,28.2,26.27,1004.54
1,4,1995-01-15 00:00:00,-52.8,27.8,27.499,1002.95
1,5,1995-01-15 06:00:00,-54.6,27.2,26.64,1004.37
1,6,1995-01-15 12:00:00,-56.8,26.6,26.737,1004.23
1,7,1995-01-15 18:00:00,-59.2,26.6,26.056,1004.58
1,8,1995-01-16 00:00:00,-61.4,26.8,29.155,999.81
1,9,1995-01-16 06:00:00,-63.6,27.8,30.648,997.56
1,10,1995-01-16 12:00:00,-65.6,29.2,27.594,998.57
2,1,1995-02-28 18:00:00,-60.0,25.8,20.844,1003.93
2,2,1995-03-01 00:00:00,-60.6,26.2,20.086,1000.72
2,3,1995-03-01 06:00:00,-60.2,26.8,18.355,999.96
2,4,1995-03-01 12:00:00,-60.2,27.2,18.797,996.89
2,5,1995-03-01 18:00:00,-60.2,27.8,18.997,997.49
2,6,1995-03-02 00:00:00,-59.6,28.6,19.581,996.64
2,7,1995-03-02 06:00:00,-59.2,29.6,20.193,997.5
3,1,1995-05-27 06:00:00,-94.4,10.8,20.23,998.8
3,2,1995-05-27 12:00:00,-94.6,11.6,23.342,993.85
3,3,1995-05-27 18:00:00,-94.8,12.0,31.111,986.61
3,4,1995-05-28 00:00:00,-95.2,12.2,34.647,981.15
3,5,1995-05-28 06:00:00,-95.4,12.6,38.236,973.09
3,6,1995-05-28 12:00:00,-95.6,13.0,44.848,965.03
3,7,1995-05-28 18:00:00,-96.0,13.4,47.452,958.15
3,8,1995-05-29 00:00:00,-96.2,13.8,52.565,953.66
3,9,1995-05-29 06:00:00,-96.8,14.4,50.533,952.73
3,10,1995-05-29 12:00:00,-97.6,14.8,39.401,973.62
3,11,1995-05-29 18:00:00,-98.0,15.0,35.376,979.91
3,12,1995-05-30 00:00:00,-98.2,15.2,30.148,986.28
3,13,1995-05-30 06:00:00,-98.2,15.4,28.426,989.36
3,14,1995-05-30 12:00:00,-98.2,15.6,27.547,991.54
3,15,1995-05-30 18:00:00,-97.8,16.0,21.83,998.72
4,1,1995-07-16 18:00:00,-84.2,28.2,19.77,1002.44
4,2,1995-07-17 00:00:00,-85.0,28.2,23.442,997.83
4,3,1995-07-17 06:00:00,-85.8,28.0,27.015,994.31
4,4,1995-07-17 12:00:00,-86.6,27.8,28.324,990.56
4,5,1995-07-17 18:00:00,-87.4,27.6,32.568,982.28
4,6,1995-07-18 00:00:00,-88.2,27.4,35.472,979.63
4,7,1995-07-18 06:00:00,-89.0,27.2,32.545,980.55
4,8,1995-07-18 12:00:00,-89.8,26.6,37.105,975.48
4,9,1995-07-18 18:00:00,-90.6,26.4,42.949,971.03
4,10,1995-07-19 00:00:00,-91.4,26.2,39.982,972.25
4,11,1995-07-19 06:00:00,-92.2,26.0,40.776,968.33
4,12,1995-07-19 12:00:00,-93.0,25.8,44.686,968.08
4,13,1995-07-19 18:00:00,-94.0,25.8,48.42,967.36
4,14,1995-07-20 00:00:00,-94.8,25.8,45.029,967.82
4,15,1995-07-20 06:00:00,-95.6,25.8,44.394,967.02
4,16,1995-07-20 12:00:00,-96.6,26.2,47.332,967.62
4,17,1995-07-20 18:00:00,-97.8,26.2,37.615,978.29
4,18,1995-07-21 00:00:00,-98.8,26.2,25.149,991.66
5,1,1995-08-01 00:00:00,-92.2,13.2,25.682,997.57
5,2,1995-08-01 06:00:00,-93.2,13.8,25.029,997.98
5,3,1995-08-01 12:00:00,-94.4,14.2,23.824,998.06
5,4,1995-08-01 18:00:00,-95.8,14.4,23.785,997.39
5,5,1995-08-02 00:00:00,-96.8,14.6,26.82,994.91
5,6,1995-08-02 06:00:00,-98.2,15.0,27.978,993.61
5,7,1995-08-02 12:00:00,-99.6,15.2,28.822,992.07
6,1,1995-08-05 00:00:00,-76.4,29.0,23.904,1002.06
6,2,1995-08-05 06:00:00,-77.0,29.0,25.48,999.22
6,3,1995-08-05 12:00:00,-77.8,29.2,27.297,995.81
6,4,1995-08-05 18:00:00,-78.4,29.8,30.256,988.7
7,1,1995-08-05 06:00:00,-97.0,14.6,26.636,995.17
7,2,1995-08-05 12:00:00,-97.8,14.8,27.05,994.52
7,3,1995-08-05 18:00:00,-98.6,15.2,28.054,992.83
7,4,1995-08-06 00:00:00,-99.4,15.8,28.225,994.78
8,1,1995-08-11 06:00:00,-47.0,17.6,21.327,1000.63
8,2,1995-08-11 12:00:00,-48.4,17.8,23.723,997.15
8,3,1995-08-11 18:00:00,-49.6,18.2,27.969,995.68
8,4,1995-08-12 00:00:00,-50.8,18.8,30.148,992.1
8,5,1995-08-12 06:00:00,-52.2,19.4,34.489,987.55
8,6,1995-08-12 12:00:00,-53.6,19.8,38.187,983.21
8,7,1995-08-12 18:00:00,-54.8,20.4,40.44,983.21
