numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1997-06-05 18:00:00,-97.2,15.2,68.71,18.455,1002.71,0.0
1,2,1997-06-06 00:00:00,-95.8,15.0,88.41,19.552,1001.05,1.0
1,3,1997-06-06 06:00:00,-94.6,15.0,98.84,19.154,1000.15,1.0
1,4,1997-06-06 12:00:00,-93.6,15.0,143.94,21.569,998.41,1.0
1,5,1997-06-06 18:00:00,-92.4,14.8,118.99,18.361,1003.82,1.0
1,6,1997-06-07 00:00:00,-90.2,14.8,30.02,13.475,1003.44,0.0
1,7,1997-06-07 06:00:00,-89.6,15.4,37.36,9.504,1004.87,0.0
1,8,1997-06-07 12:00:00,-89.0,16.2,61.66,10.608,1005.58,0.0
1,9,1997-06-07 18:00:00,-88.6,16.8,52.58,9.628,1005.37,0.0
1,10,1997-06-08 00:00:00,-88.0,17.6,28.22,13.317,1005.35,0.0
1,11,1997-06-08 06:00:00,-87.8,18.6,33.83,13.332,1006.5,0.0
1,12,1997-06-08 12:00:00,-87.8,20.0,41.69,12.404,1007.14,0.0
1,13,1997-06-08 18:00:00,-87.4,21.6,46.97,12.59,1007.13,0.0
1,14,1997-06-09 00:00:00,-86.6,22.8,36.57,12.365,1006.93,0.0
1,15,1997-06-09 06:00:00,-85.8,23.8,53.85,15.006,1006.44,0.0
1,16,1997-06-09 12:00:00,-85.2,25.2,56.33,16.751,1007.56,0.0
2,1,1997-06-13 18:00:00,-1.2,17.6,80.46,16.62,1002.36,0.0
2,2,1997-06-14 00:00:00,-2.0,17.8,120.98,20.036,999.07,0.0
2,3,1997-06-14 06:00:00,-2.6,18.2,141.2,22.858,996.66,0.0
2,4,1997-06-14 12:00:00,-3.4,18.6,131.75,22.803,996.83,0.0
2,5,1997-06-14 18:00:00,-4.4,18.6,133.75,21.886,997.02,1.0
2,6,1997-06-15 00:00:00,-5.0,19.0,168.53,23.456,994.63,1.0
2,7,1997-06-15 06:00:00,-5.8,19.2,161.47,25.559,994.13,1.0
2,8,1997-06-15 12:00:00,-6.8,19.6,138.91,22.621,995.86,1.0
2,9,1997-06-15 18:00:00,-7.6,20.2,96.52,17.881,1000.4,0.0
2,10,1997-06-16 00:00:00,-8.4,20.6,80.19,17.022,1001.29,0.0
2,11,1997-06-16 06:00:00,-9.0,21.2,99.82,19.198,999.79,0.0
2,12,1997-06-16 12:00:00,-9.8,22.0,104.82,17.865,1000.89,0.0
2,13,1997-06-16 18:00:00,-10.2,22.8,85.47,14.711,1002.61,0.0
2,14,1997-06-17 00:00:00,-10.6,24.0,86.27,14.194,1002.17,0.0
2,15,1997-06-17 06:00:00,-10.4,25.2,109.57,17.811,999.79,0.0
2,16,1997-06-17 12:00:00,-9.8,26.6,120.67,17.854,1000.87,0.0
2,17,1997-06-17 18:00:00,-8.8,28.0,99.32,18.706,1001.29,0.0
2,18,1997-06-18 00:00:00,-6.6,28.8,93.3,19.72,1000.39,0.0
3,1,1997-06-22 06:00:00,-46.0,6.2,31.97,10.34,1012.15,0.0
3,2,1997-06-22 12:00:00,-47.2,6.8,16.88,8.635,1013.07,0.0
3,3,1997-06-22 18:00:00,-48.8,6.8,15.36,7.877,1010.68,0.0
3,4,1997-06-23 00:00:00,-49.2,8.0,11.09,10.035,1012.68,0.0
3,5,1997-06-23 06:00:00,-47.2,9.2,16.04,11.695,1011.85,0.0
3,6,1997-06-23 12:00:00,-43.2,8.2,34.03,10.642,1012.68,0.0
3,7,1997-06-23 18:00:00,-39.2,7.8,44.25,9.94,1011.66,0.0
3,8,1997-06-24 00:00:00,-36.2,7.6,29.83,9.607,1012.24,0.0
3,9,1997-06-24 06:00:00,-37.0,7.4,29.21,9.399,1010.75,0.0
3,10,1997-06-24 12:00:00,-37.4,7.4,19.76,9.911,1011.54,0.0
3,11,1997-06-24 18:00:00,-37.8,8.0,15.01,8.372,1010.53,0.0
3,12,1997-06-25 00:00:00,-38.4,8.4,11.02,11.467,1011.54,0.0
3,13,1997-06-25 06:00:00,-40.6,11.4,21.8,12.629,1010.58,0.0
3,14,1997-06-25 12:00:00,-42.8,11.6,40.33,12.351,1011.86,0.0
3,15,1997-06-25 18:00:00,-45.2,11.8,36.34,13.461,1010.16,0.0
3,16,1997-06-26 00:00:00,-47.2,11.6,32.69,13.33,1010.59,0.0
3,17,1997-06-26 06:00:00,-48.8,11.8,33.91,12.388,1009.3,0.0
3,18,1997-06-26 12:00:00,-50.4,12.0,39.39,13.19,1009.9,0.0
3,19,1997-06-26 18:00:00,-51.8,12.6,38.37,14.593,1008.65,0.0
3,20,1997-06-27 00:00:00,-53.4,12.8,44.55,15.119,1009.07,0.0
3,21,1997-06-27 06:00:00,-54.6,13.0,54.46,16.221,1006.61,0.0
3,22,1997-06-27 12:00:00,-56.0,13.8,79.91,18.256,1005.69,0.0
3,23,1997-06-27 18:00:00,-57.4,14.2,95.79,20.753,1003.14,0.0
3,24,1997-06-28 00:00:00,-58.6,14.8,118.77,22.733,1001.78,1.0
3,25,1997-06-28 06:00:00,-59.6,15.6,168.66,26.626,997.6,1.0
3,26,1997-06-28 12:00:00,-60.8,16.4,174.04,28.021,996.35,1.0
3,27,1997-06-28 18:00:00,-61.8,17.4,203.29,31.448,990.24,1.0
3,28,1997-06-29 00:00:00,-62.6,18.2,233.41,33.907,988.63,1.0
3,29,1997-06-29 06:00:00,-63.2,19.0,239.56,33.454,988.33,1.0
3,30,1997-06-29 12:00:00,-63.4,20.0,220.28,32.937,990.13,1.0
3,31,1997-06-29 18:00:00,-63.4,20.8,211.01,31.743,993.11,1.0
3,32,1997-06-30 00:00:00,-63.2,21.6,184.54,28.683,994.56,1.0
3,33,1997-06-30 06:00:00,-63.0,22.2,160.14,28.361,993.54,0.0
3,34,1997-06-30 12:00:00,-62.4,22.4,159.37,28.487,995.1,0.0
3,35,1997-06-30 18:00:00,-62.0,22.6,213.04,31.143,990.78,0.0
3,36,1997-07-01 00:00:00,-61.2,22.4,193.67,29.229,992.75,0.0
3,37,1997-07-01 06:00:00,-60.8,22.4,175.14,28.58,992.38,0.0
3,38,1997-07-01 12:00:00,-60.4,22.4,150.31,27.48,994.48,0.0
3,39,1997-07-01 18:00:00,-60.0,22.4,200.17,29.415,991.93,0.0
3,40,1997-07-02 00:00:00,-59.8,22.4,131.49,25.791,995.15,0.0
3,41,1997-07-02 06:00:00,-59.8,22.8,129.56,26.527,994.75,0.0
3,42,1997-07-02 12:00:00,-60.0,23.0,129.57,26.57,995.06,0.0
3,43,1997-07-02 18:00:00,-60.4,23.4,111.56,27.418,995.61,0.0
3,44,1997-07-03 00:00:00,-60.2,24.2,96.07,24.051,998.31,0.0
3,45,1997-07-03 06:00:00,-60.4,24.8,98.64,24.299,997.48,0.0
3,46,1997-07-03 12:00:00,-60.6,25.8,97.02,25.278,999.55,0.0
3,47,1997-07-03 18:00:00,-61.0,27.0,83.12,23.513,1001.04,0.0
3,48,1997-07-04 00:00:00,-60.6,28.2,77.23,21.567,1002.86,0.0
4,1,1997-07-08 00:00:00,-53.6,29.6,174.98,33.826,991.29,1.0
4,2,1997-07-08 06:00:00,-54.2,29.6,192.05,35.193,987.43,1.0
4,3,1997-07-08 12:00:00,-54.6,29.6,217.87,37.781,983.56,1.0
4,4,1997-07-08 18:00:00,-54.8,29.8,220.14,36.743,982.12,1.0
5,1,1997-07-06 18:00:00,-35.8,11.2,13.47,12.121,1013.37,0.0
5,2,1997-07-07 00:00:00,-37.6,11.4,13.69,11.739,1012.47,0.0
5,3,1997-07-07 06:00:00,-39.0,11.4,11.94,12.062,1013.24,0.0
5,4,1997-07-07 12:00:00,-41.0,11.6,10.89,12.318,1012.6,0.0
5,5,1997-07-07 18:00:00,-43.4,13.8,16.24,12.407,1013.79,0.0
5,6,1997-07-08 00:00:00,-46.4,12.6,20.18,12.842,1012.49,0.0
5,7,1997-07-08 06:00:00,-47.6,14.4,16.82,12.924,1013.3,0.0
5,8,1997-07-08 12:00:00,-50.2,15.2,22.6,13.993,1012.3,0.0
5,9,1997-07-08 18:00:00,-52.4,15.8,33.3,15.496,1013.19,0.0
5,10,1997-07-09 00:00:00,-54.2,16.8,37.52,15.607,1011.48,0.0
5,11,1997-07-09 06:00:00,-56.2,17.6,55.75,17.29,1010.96,0.0
5,12,1997-07-09 12:00:00,-58.0,18.4,81.79,20.03,1007.16,1.0
5,13,1997-07-09 18:00:00,-59.6,19.2,115.32,23.871,1004.49,1.0
5,14,1997-07-10 00:00:00,-60.8,20.0,153.33,26.113,999.27,1.0
5,15,1997-07-10 06:00:00,-61.8,20.8,197.96,30.276,993.89,1.0
5,16,1997-07-10 12:00:00,-62.8,21.8,259.25,35.718,986.18,1.0
5,17,1997-07-10 18:00:00,-63.6,22.6,290.09,39.629,980.38,1.0
5,18,1997-07-11 00:00:00,-64.4,23.6,290.13,39.884,976.99,1.0
5,19,1997-07-11 06:00:00,-64.8,24.4,287.51,40.476,978.36,1.0
5,20,1997-07-11 12:00:00,-65.0,25.2,273.9,37.359,978.28,1.0
5,21,1997-07-11 18:00:00,-65.0,26.0,296.28,39.351,975.23,1.0
5,22,1997-07-12 00:00:00,-64.4,26.6,291.2,43.154,971.02,1.0
5,23,1997-07-12 06:00:00,-63.8,27.0,298.22,42.408,968.31,1.0
5,24,1997-07-12 12:00:00,-63.0,27.4,283.34,42.637,967.14,1.0
5,25,1997-07-12 18:00:00,-62.2,27.4,332.51,45.525,962.0,1.0
5,26,1997-07-13 00:00:00,-61.2,27.6,346.43,48.744,958.25,1.0
5,27,1997-07-13 06:00:00,-60.0,27.6,321.21,49.279,958.44,1.0
5,28,1997-07-13 12:00:00,-59.0,28.0,320.04,48.894,957.25,1.0
5,29,1997-07-13 18:00:00,-58.4,28.4,328.57,48.855,957.46,1.0
5,30,1997-07-14 00:00:00,-57.4,29.2,313.38,49.927,958.28,1.0
6,1,1997-08-09 18:00:00,-26.2,7.6,21.01,8.775,1014.62,0.0
6,2,1997-08-10 00:00:00,-32.6,8.6,15.8,8.381,1013.82,0.0
6,3,1997-08-10 06:00:00,-37.6,9.4,20.63,8.08,1014.87,0.0
6,4,1997-08-10 12:00:00,-40.0,8.8,23.15,9.372,1013.85,0.0
6,5,1997-08-10 18:00:00,-40.0,9.4,28.65,9.432,1014.98,0.0
6,6,1997-08-11 00:00:00,-42.8,10.2,33.03,9.525,1013.93,0.0
6,7,1997-08-11 06:00:00,-43.0,9.8,30.18,10.761,1014.71,0.0
6,8,1997-08-11 12:00:00,-42.6,10.6,20.71,11.383,1012.94,0.0
6,9,1997-08-11 18:00:00,-44.4,11.4,20.16,12.248,1014.41,0.0
6,10,1997-08-12 00:00:00,-45.6,11.8,22.16,12.581,1013.57,0.0
6,11,1997-08-12 06:00:00,-46.8,12.4,19.65,11.857,1014.19,0.0
6,12,1997-08-12 12:00:00,-48.2,12.6,23.11,13.095,1012.46,0.0
6,13,1997-08-12 18:00:00,-49.6,13.4,25.97,13.073,1014.1,0.0
6,14,1997-08-13 00:00:00,-50.6,14.0,29.71,14.543,1013.35,0.0
6,15,1997-08-13 06:00:00,-51.8,14.6,34.38,13.663,1014.57,0.0
6,16,1997-08-13 12:00:00,-53.0,15.2,34.77,13.869,1012.84,0.0
6,17,1997-08-13 18:00:00,-53.8,15.8,45.97,15.2,1013.82,0.0
6,18,1997-08-14 00:00:00,-54.6,16.4,59.13,15.772,1012.07,0.0
6,19,1997-08-14 06:00:00,-55.2,17.0,76.77,16.704,1011.59,0.0
6,20,1997-08-14 12:00:00,-56.0,17.4,108.09,21.144,1007.96,0.0
6,21,1997-08-14 18:00:00,-56.8,18.0,124.77,22.378,1007.15,1.0
6,22,1997-08-15 00:00:00,-57.6,18.6,149.67,25.063,1004.76,1.0
6,23,1997-08-15 06:00:00,-58.8,19.2,172.52,28.111,1002.65,1.0
6,24,1997-08-15 12:00:00,-60.2,19.4,189.77,30.95,997.64,1.0
6,25,1997-08-15 18:00:00,-61.6,19.8,253.94,34.086,994.15,1.0
6,26,1997-08-16 00:00:00,-63.0,20.2,235.47,35.607,993.86,1.0
6,27,1997-08-16 06:00:00,-64.6,20.8,243.66,35.945,994.28,1.0
6,28,1997-08-16 12:00:00,-66.0,21.2,308.2,40.078,989.37,1.0
6,29,1997-08-16 18:00:00,-67.4,22.0,291.03,38.519,988.89,1.0
6,30,1997-08-17 00:00:00,-68.6,22.8,249.45,38.056,991.91,1.0
6,31,1997-08-17 06:00:00,-69.8,23.8,269.34,38.267,990.62,1.0
6,32,1997-08-17 12:00:00,-71.0,25.0,308.02,41.446,985.46,1.0
6,33,1997-08-17 18:00:00,-71.8,26.4,290.78,39.692,986.25,1.0
6,34,1997-08-18 00:00:00,-72.8,27.8,258.2,37.049,987.64,1.0
6,35,1997-08-18 06:00:00,-73.4,29.0,258.72,33.636,987.91,1.0
7,1,1997-08-14 18:00:00,-26.0,15.8,18.15,8.063,1014.05,0.0
7,2,1997-08-15 00:00:00,-29.4,10.6,10.44,7.908,1013.47,0.0
7,3,1997-08-15 06:00:00,-33.4,7.8,13.49,7.745,1014.58,0.0
7,4,1997-08-15 12:00:00,-37.4,8.0,33.63,11.949,1012.44,0.0
7,5,1997-08-15 18:00:00,-41.8,10.6,36.05,10.741,1013.75,0.0
