numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2009-05-31 00:00:00,-73.6,8.2,43.33,15.426,1008.38,0.0
1,2,2009-05-31 06:00:00,-73.6,8.2,29.69,4.698,1009.72,0.0
1,3,2009-05-31 12:00:00,-73.6,8.2,33.14,13.182,1011.43,0.0
1,4,2009-05-31 18:00:00,-73.6,11.2,26.22,12.735,1009.06,0.0
1,5,2009-06-01 00:00:00,-74.4,11.2,26.53,13.419,1008.65,0.0
1,6,2009-06-01 06:00:00,-73.6,8.2,32.28,4.356,1008.98,0.0
1,7,2009-06-01 12:00:00,-73.6,8.6,27.16,13.426,1011.17,0.0
1,8,2009-06-01 18:00:00,-74.8,11.4,24.07,12.908,1007.55,0.0
1,9,2009-06-02 00:00:00,-74.4,11.2,34.23,15.494,1007.17,0.0
1,10,2009-06-02 06:00:00,-74.2,11.2,41.39,16.701,1006.91,0.0
1,11,2009-06-02 12:00:00,-73.6,11.2,42.5,16.472,1007.86,0.0
1,12,2009-06-02 18:00:00,-73.6,11.2,40.49,14.983,1004.15,0.0
1,13,2009-06-03 00:00:00,-74.2,11.2,38.88,17.079,1004.32,0.0
1,14,2009-06-03 06:00:00,-74.2,11.2,41.54,17.625,1005.2,0.0
1,15,2009-06-03 12:00:00,-74.4,11.4,31.93,15.75,1008.08,0.0
1,16,2009-06-03 18:00:00,-74.6,11.6,24.27,13.569,1004.09,0.0
1,17,2009-06-04 00:00:00,-73.6,8.2,41.31,9.935,1004.72,0.0
1,18,2009-06-04 06:00:00,-73.6,8.2,44.33,15.716,1006.79,0.0
1,19,2009-06-04 12:00:00,-70.2,9.8,25.09,12.811,1010.67,0.0
1,20,2009-06-04 18:00:00,-70.4,9.8,25.52,13.271,1005.55,0.0
1,21,2009-06-05 00:00:00,-73.6,8.2,42.06,15.58,1006.52,0.0
1,22,2009-06-05 06:00:00,-73.6,8.2,33.94,4.105,1007.45,0.0
1,23,2009-06-05 12:00:00,-73.6,8.4,32.42,13.163,1009.72,0.0
1,24,2009-06-05 18:00:00,-74.4,11.6,21.71,12.144,1009.1,0.0
1,25,2009-06-06 00:00:00,-75.8,12.0,15.92,13.609,1010.55,0.0
1,26,2009-06-06 06:00:00,-73.6,11.2,33.29,14.95,1009.7,0.0
1,27,2009-06-06 12:00:00,-70.0,8.0,36.28,6.508,1014.2,0.0
1,28,2009-06-06 18:00:00,-67.4,7.0,22.21,7.552,1010.13,0.0
1,29,2009-06-07 00:00:00,-68.0,7.4,17.38,11.964,1011.98,0.0
1,30,2009-06-07 06:00:00,-70.2,9.8,26.73,13.327,1010.42,0.0
1,31,2009-06-07 12:00:00,-74.8,11.4,26.66,12.661,1011.04,0.0
1,32,2009-06-07 18:00:00,-80.4,12.6,30.45,11.632,1009.77,0.0
1,33,2009-06-08 00:00:00,-82.2,12.8,28.56,10.146,1009.76,0.0
1,34,2009-06-08 06:00:00,-83.4,13.0,21.05,8.67,1009.62,0.0
1,35,2009-06-08 12:00:00,-84.6,13.0,14.71,10.346,1010.51,0.0
1,36,2009-06-08 18:00:00,-84.0,14.0,19.85,9.993,1008.57,0.0
1,37,2009-06-09 00:00:00,-85.0,14.0,22.28,10.814,1009.72,0.0
1,38,2009-06-09 06:00:00,-83.2,14.4,30.29,11.466,1009.74,0.0
1,39,2009-06-09 12:00:00,-84.2,14.6,34.98,9.923,1010.49,0.0
1,40,2009-06-09 18:00:00,-85.0,14.4,31.89,10.028,1010.05,0.0
1,41,2009-06-10 00:00:00,-84.8,14.6,25.23,9.622,1009.56,0.0
1,42,2009-06-10 06:00:00,-85.8,13.6,41.37,7.964,1010.01,0.0
1,43,2009-06-10 12:00:00,-86.2,13.0,43.6,6.704,1010.28,0.0
1,44,2009-06-10 18:00:00,-86.4,12.8,32.77,7.147,1008.7,0.0
1,45,2009-06-11 00:00:00,-86.2,12.6,48.45,7.851,1010.16,0.0
1,46,2009-06-11 06:00:00,-86.2,12.2,44.6,6.35,1010.47,0.0
1,47,2009-06-11 12:00:00,-86.0,12.0,51.12,6.43,1009.79,0.0
1,48,2009-06-11 18:00:00,-86.0,12.0,56.4,6.686,1008.14,0.0
1,49,2009-06-12 00:00:00,-86.0,12.0,50.03,5.916,1009.37,0.0
1,50,2009-06-12 06:00:00,-86.2,11.8,64.3,6.909,1009.62,0.0
1,51,2009-06-12 12:00:00,-86.4,12.0,79.38,8.253,1009.94,0.0
1,52,2009-06-12 18:00:00,-86.8,12.4,50.38,7.196,1009.39,0.0
1,53,2009-06-13 00:00:00,-87.4,12.6,56.61,8.928,1009.73,0.0
1,54,2009-06-13 06:00:00,-87.8,12.6,78.41,10.14,1008.06,0.0
1,55,2009-06-13 12:00:00,-88.4,12.8,90.98,13.85,1006.99,0.0
1,56,2009-06-13 18:00:00,-89.0,13.0,104.73,13.469,1006.75,0.0
1,57,2009-06-14 00:00:00,-89.8,12.8,113.86,15.032,1005.59,0.0
1,58,2009-06-14 06:00:00,-90.4,12.6,111.79,19.337,1003.36,0.0
1,59,2009-06-14 12:00:00,-91.0,12.6,153.73,21.132,1000.13,1.0
1,60,2009-06-14 18:00:00,-91.8,12.6,162.75,24.629,996.84,1.0
1,61,2009-06-15 00:00:00,-92.8,12.8,184.62,24.974,995.32,1.0
1,62,2009-06-15 06:00:00,-93.6,12.2,210.81,27.388,990.45,1.0
1,63,2009-06-15 12:00:00,-93.8,12.2,226.46,30.791,988.04,1.0
1,64,2009-06-15 18:00:00,-93.6,12.4,208.97,31.637,983.2,1.0
1,65,2009-06-16 00:00:00,-93.6,12.6,263.21,38.421,975.72,1.0
1,66,2009-06-16 06:00:00,-93.0,13.2,280.6,45.454,969.01,1.0
1,67,2009-06-16 12:00:00,-93.0,14.0,336.18,43.25,969.42,1.0
1,68,2009-06-16 18:00:00,-93.2,15.2,241.87,29.615,987.45,1.0
1,69,2009-06-17 00:00:00,-93.4,15.8,70.09,18.911,1000.91,0.0
