numtc,step,date,lon,lat,vmax,pmin
1,1,1988-06-27 06:00:00,-91.8,11.6,21.041,998.87
1,2,1988-06-27 12:00:00,-92.8,11.4,25.388,992.57
1,3,1988-06-27 18:00:00,-93.4,11.6,31.423,986.18
1,4,1988-06-28 00:00:00,-93.8,12.0,32.967,982.99
1,5,1988-06-28 06:00:00,-94.6,12.4,40.843,972.09
1,6,1988-06-28 12:00:00,-95.4,12.4,40.703,970.6
1,7,1988-06-28 18:00:00,-96.2,12.8,43.447,966.67
1,8,1988-06-29 00:00:00,-96.8,13.2,48.803,961.02
1,9,1988-06-29 06:00:00,-97.4,13.8,49.772,960.79
1,10,1988-06-29 12:00:00,-98.2,14.4,47.926,960.37
1,11,1988-06-29 18:00:00,-98.8,15.0,43.789,972.47
1,12,1988-06-30 00:00:00,-99.6,15.8,36.284,978.17
2,1,1988-08-08 18:00:00,-87.6,26.2,29.567,990.31
2,2,1988-08-09 00:00:00,-87.8,26.4,34.927,980.33
2,3,1988-08-09 06:00:00,-88.0,26.6,42.146,967.26
2,4,1988-08-09 12:00:00,-88.4,27.2,48.917,955.69
2,5,1988-08-09 18:00:00,-89.0,27.8,50.671,948.35
2,6,1988-08-10 00:00:00,-89.6,28.6,52.726,945.82
2,7,1988-08-10 06:00:00,-90.2,29.2,45.642,955.58
3,1,1988-08-17 00:00:00,-64.8,19.6,18.581,1009.33
3,2,1988-08-17 06:00:00,-65.8,20.4,20.278,1008.02
3,3,1988-08-17 12:00:00,-66.8,21.4,22.311,1005.21
3,4,1988-08-17 18:00:00,-67.6,22.2,25.643,1002.21
3,5,1988-08-18 00:00:00,-68.0,23.0,24.897,1002.25
3,6,1988-08-18 06:00:00,-68.2,23.8,24.264,1000.35
3,7,1988-08-18 12:00:00,-68.2,24.4,25.303,998.9
3,8,1988-08-18 18:00:00,-68.0,25.2,25.616,998.45
3,9,1988-08-19 00:00:00,-67.6,26.0,24.878,997.92
3,10,1988-08-19 06:00:00,-67.2,26.8,23.154,999.45
3,11,1988-08-19 12:00:00,-66.6,27.4,25.41,997.97
3,12,1988-08-19 18:00:00,-66.2,28.0,28.675,995.38
3,13,1988-08-20 00:00:00,-66.0,28.4,25.372,998.4
3,14,1988-08-20 06:00:00,-65.8,28.6,23.582,999.99
3,15,1988-08-20 12:00:00,-66.2,29.0,23.477,1001.02
4,1,1988-08-20 18:00:00,-86.2,23.0,18.311,1001.13
4,2,1988-08-21 00:00:00,-86.4,25.0,19.848,999.95
4,3,1988-08-21 06:00:00,-86.6,26.4,21.539,996.21
4,4,1988-08-21 12:00:00,-87.0,28.0,22.745,994.35
4,5,1988-08-21 18:00:00,-87.2,29.0,21.553,994.18
4,6,1988-08-22 00:00:00,-87.6,29.6,20.33,994.67
