numtc,step,date,lon,lat,vmax,pmin
1,1,1976-06-22 12:00:00,-83.0,19.2,17.024,1003.7
1,2,1976-06-22 18:00:00,-82.8,20.8,21.852,1001.46
1,3,1976-06-23 00:00:00,-82.8,21.4,21.403,998.94
1,4,1976-06-23 06:00:00,-82.8,22.8,23.746,995.83
1,5,1976-06-23 12:00:00,-82.8,23.6,25.696,992.64
1,6,1976-06-23 18:00:00,-82.4,24.4,30.337,986.72
1,7,1976-06-24 00:00:00,-82.2,25.2,33.966,979.51
1,8,1976-06-24 06:00:00,-81.8,26.0,31.716,974.97
1,9,1976-06-24 12:00:00,-81.8,26.8,27.667,978.32
1,10,1976-06-24 18:00:00,-82.0,27.4,23.984,983.3
1,11,1976-06-25 00:00:00,-82.6,27.8,26.824,982.57
1,12,1976-06-25 06:00:00,-83.2,27.8,30.392,977.1
1,13,1976-06-25 12:00:00,-83.6,27.8,36.733,970.2
1,14,1976-06-25 18:00:00,-84.0,28.0,40.28,959.06
1,15,1976-06-26 00:00:00,-84.4,28.4,46.067,950.22
1,16,1976-06-26 06:00:00,-84.8,28.8,47.402,942.67
1,17,1976-06-26 12:00:00,-85.4,29.6,40.166,951.16
2,1,1976-07-07 12:00:00,-67.4,24.4,24.148,1005.73
2,2,1976-07-07 18:00:00,-68.6,24.8,26.99,1003.75
2,3,1976-07-08 00:00:00,-69.8,25.4,26.617,1004.78
2,4,1976-07-08 06:00:00,-70.6,25.8,27.252,1004.12
2,5,1976-07-08 12:00:00,-71.4,26.4,30.47,999.42
2,6,1976-07-08 18:00:00,-72.0,27.2,31.994,996.74
2,7,1976-07-09 00:00:00,-72.2,27.8,33.025,995.83
2,8,1976-07-09 06:00:00,-72.0,28.8,36.077,990.81
2,9,1976-07-09 12:00:00,-71.6,29.8,36.8,988.87
3,1,1976-08-06 18:00:00,-93.4,28.0,23.632,1001.93
3,2,1976-08-07 00:00:00,-93.6,28.4,27.095,996.43
3,3,1976-08-07 06:00:00,-93.6,28.4,32.306,986.9
3,4,1976-08-07 12:00:00,-93.8,28.0,31.588,989.21
3,5,1976-08-07 18:00:00,-94.0,27.6,32.915,987.57
3,6,1976-08-08 00:00:00,-94.4,27.4,35.15,982.53
3,7,1976-08-08 06:00:00,-95.0,27.2,33.291,983.73
3,8,1976-08-08 12:00:00,-95.6,26.8,36.45,982.03
3,9,1976-08-08 18:00:00,-96.6,26.6,39.873,976.88
3,10,1976-08-09 00:00:00,-97.6,26.6,36.993,981.56
3,11,1976-08-09 06:00:00,-98.6,26.2,24.312,991.53
3,12,1976-08-09 12:00:00,-99.8,26.2,19.857,1001.16
4,1,1976-08-07 18:00:00,-60.2,27.4,24.373,1002.74
4,2,1976-08-08 00:00:00,-61.6,28.0,26.53,998.98
4,3,1976-08-08 06:00:00,-62.8,28.4,26.176,996.73
4,4,1976-08-08 12:00:00,-64.0,28.6,28.696,993.34
4,5,1976-08-08 18:00:00,-64.8,29.0,31.398,988.53
4,6,1976-08-09 00:00:00,-65.8,29.4,33.775,984.09
4,7,1976-08-09 06:00:00,-66.2,29.8,38.76,977.39
5,1,1976-08-19 00:00:00,-85.6,25.8,18.084,1001.39
5,2,1976-08-19 06:00:00,-85.2,26.0,23.827,995.58
5,3,1976-08-19 12:00:00,-85.2,26.2,29.578,988.61
5,4,1976-08-19 18:00:00,-84.6,26.6,29.176,984.69
6,1,1976-08-20 18:00:00,-17.6,15.2,18.848,1003.62
6,2,1976-08-21 00:00:00,-19.2,15.8,21.585,1001.45
6,3,1976-08-21 06:00:00,-21.0,16.2,22.404,1000.23
6,4,1976-08-21 12:00:00,-22.4,16.6,24.845,996.65
6,5,1976-08-21 18:00:00,-24.0,17.4,25.526,996.26
6,6,1976-08-22 00:00:00,-25.6,18.2,29.524,993.47
6,7,1976-08-22 06:00:00,-27.0,18.6,27.776,994.54
7,1,1976-08-23 00:00:00,-29.6,21.2,23.977,997.32
7,2,1976-08-23 06:00:00,-30.2,22.2,23.377,999.4
7,3,1976-08-23 12:00:00,-30.4,23.2,24.082,998.22
7,4,1976-08-23 18:00:00,-30.2,23.8,23.074,1000.23
7,5,1976-08-24 00:00:00,-29.8,24.6,23.636,998.84
7,6,1976-08-24 06:00:00,-29.6,25.4,24.736,995.39
8,1,1976-09-05 18:00:00,-75.0,28.6,22.752,998.23
8,2,1976-09-06 00:00:00,-74.8,29.0,23.664,995.71
8,3,1976-09-06 06:00:00,-74.4,29.2,26.865,993.26
8,4,1976-09-06 12:00:00,-74.0,29.4,27.964,990.63
8,5,1976-09-06 18:00:00,-73.4,29.8,29.209,990.22
9,1,1976-09-09 00:00:00,-57.8,17.0,23.818,1006.92
9,2,1976-09-09 06:00:00,-59.4,18.4,25.957,1005.16
9,3,1976-09-09 12:00:00,-61.4,19.8,28.551,997.49
9,4,1976-09-09 18:00:00,-63.2,21.4,35.068,990.0
9,5,1976-09-10 00:00:00,-64.2,23.0,40.569,980.81
9,6,1976-09-10 06:00:00,-64.6,24.4,47.107,967.43
9,7,1976-09-10 12:00:00,-64.4,26.2,54.608,955.92
9,8,1976-09-10 18:00:00,-63.0,28.2,54.5,958.54
9,9,1976-09-11 00:00:00,-65.6,29.2,40.536,978.01
9,10,1976-09-11 06:00:00,-63.2,29.6,42.972,971.48
10,1,1976-09-09 00:00:00,-68.8,29.8,24.973,996.45
10,2,1976-09-09 06:00:00,-68.4,29.6,27.107,993.67
10,3,1976-09-09 12:00:00,-68.2,29.4,34.833,985.07
10,4,1976-09-09 18:00:00,-67.8,29.4,36.134,983.42
10,5,1976-09-10 00:00:00,-67.4,29.8,35.721,983.45
11,1,1976-09-17 12:00:00,-14.8,14.6,18.843,1002.22
11,2,1976-09-17 18:00:00,-15.8,15.0,20.517,1002.84
11,3,1976-09-18 00:00:00,-17.4,15.2,21.247,1000.96
11,4,1976-09-18 06:00:00,-18.2,15.4,25.692,997.24
11,5,1976-09-18 12:00:00,-19.2,15.8,31.379,991.8
11,6,1976-09-18 18:00:00,-20.4,16.2,34.212,988.28
11,7,1976-09-19 00:00:00,-21.6,16.2,33.93,986.6
11,8,1976-09-19 06:00:00,-22.6,16.2,31.878,991.84
11,9,1976-09-19 12:00:00,-24.0,16.0,30.558,993.93
