numtc,step,date,lon,lat,vmax,pmin
1,1,1993-06-27 12:00:00,-91.0,20.0,19.137,1002.82
1,2,1993-06-27 18:00:00,-91.6,20.4,22.095,998.64
1,3,1993-06-28 00:00:00,-92.2,20.6,25.193,993.01
1,4,1993-06-28 06:00:00,-92.8,20.8,32.106,985.53
1,5,1993-06-28 12:00:00,-93.2,21.0,37.517,974.88
1,6,1993-06-28 18:00:00,-93.8,21.4,47.217,962.71
1,7,1993-06-29 00:00:00,-94.4,21.4,47.385,959.02
1,8,1993-06-29 06:00:00,-94.8,21.6,51.915,956.1
1,9,1993-06-29 12:00:00,-95.2,21.8,54.065,953.24
1,10,1993-06-29 18:00:00,-96.0,21.8,51.911,951.39
1,11,1993-06-30 00:00:00,-96.6,21.8,51.654,954.02
1,12,1993-06-30 06:00:00,-97.4,21.6,40.918,972.1
2,1,1993-07-03 00:00:00,-94.2,26.2,17.147,1008.25
2,2,1993-07-03 06:00:00,-95.2,26.6,17.491,1006.14
2,3,1993-07-03 12:00:00,-96.6,27.6,17.711,1004.77
2,4,1993-07-03 18:00:00,-97.0,28.6,20.057,1003.36
3,1,1993-08-03 00:00:00,-48.6,28.6,29.956,997.45
3,2,1993-08-03 06:00:00,-49.4,28.6,31.311,995.04
3,3,1993-08-03 12:00:00,-50.2,28.6,35.297,990.21
3,4,1993-08-03 18:00:00,-51.2,28.8,36.745,987.88
3,5,1993-08-04 00:00:00,-52.0,29.0,41.14,977.55
3,6,1993-08-04 06:00:00,-52.8,28.8,46.694,969.81
3,7,1993-08-04 12:00:00,-53.4,28.6,46.323,966.75
3,8,1993-08-04 18:00:00,-54.0,28.8,47.645,965.96
3,9,1993-08-05 00:00:00,-54.6,28.4,47.347,963.0
3,10,1993-08-05 06:00:00,-54.8,28.6,48.735,959.92
3,11,1993-08-05 12:00:00,-55.0,28.6,50.041,958.01
3,12,1993-08-05 18:00:00,-54.6,29.0,53.717,951.55
3,13,1993-08-06 00:00:00,-54.4,29.6,55.077,947.74
4,1,1993-08-30 00:00:00,-83.6,28.2,22.437,1001.21
4,2,1993-08-30 06:00:00,-83.8,28.0,25.272,996.33
4,3,1993-08-30 12:00:00,-83.6,27.4,27.961,990.89
4,4,1993-08-30 18:00:00,-83.0,27.0,28.54,989.47
4,5,1993-08-31 00:00:00,-82.2,26.8,28.534,988.31
