numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1985-04-23 00:00:00,-67.8,23.8,38.22,10.322,1012.33,0.0
1,2,1985-04-23 06:00:00,-67.2,22.8,42.93,10.531,1011.89,0.0
1,3,1985-04-23 12:00:00,-67.0,22.4,30.5,11.291,1011.25,0.0
1,4,1985-04-23 18:00:00,-66.0,22.8,20.7,8.836,1012.79,0.0
1,5,1985-04-24 00:00:00,-64.8,23.4,26.09,9.37,1011.54,0.0
1,6,1985-04-24 06:00:00,-64.2,24.0,41.64,10.554,1010.05,0.0
1,7,1985-04-24 12:00:00,-64.8,24.4,30.28,10.123,1007.27,0.0
1,8,1985-04-24 18:00:00,-61.8,25.0,36.67,13.468,1007.62,0.0
1,9,1985-04-25 00:00:00,-60.2,26.0,70.72,13.71,1005.17,0.0
1,10,1985-04-25 06:00:00,-59.4,26.8,70.27,16.119,1002.9,0.0
1,11,1985-04-25 12:00:00,-58.6,26.4,90.04,17.77,1001.39,1.0
1,12,1985-04-25 18:00:00,-57.4,26.0,117.32,18.276,1002.43,1.0
1,13,1985-04-26 00:00:00,-55.4,26.6,119.1,20.483,999.47,1.0
1,14,1985-04-26 06:00:00,-53.4,28.2,53.75,21.026,998.32,1.0
2,1,1985-05-12 00:00:00,-81.2,8.4,30.6,9.412,1010.26,0.0
2,2,1985-05-12 06:00:00,-81.2,8.4,35.64,10.366,1009.54,0.0
2,3,1985-05-12 12:00:00,-81.4,8.2,27.51,11.385,1010.07,0.0
2,4,1985-05-12 18:00:00,-81.4,8.4,26.67,11.271,1007.39,0.0
2,5,1985-05-13 00:00:00,-82.0,8.8,34.97,11.446,1008.61,0.0
2,6,1985-05-13 06:00:00,-82.4,8.4,38.0,11.178,1008.5,0.0
2,7,1985-05-13 12:00:00,-83.0,8.4,30.26,11.812,1008.66,0.0
2,8,1985-05-13 18:00:00,-85.0,8.2,48.32,11.908,1007.05,0.0
2,9,1985-05-14 00:00:00,-85.6,9.4,45.84,13.844,1006.63,0.0
2,10,1985-05-14 06:00:00,-86.6,9.2,54.19,15.628,1004.74,0.0
2,11,1985-05-14 12:00:00,-87.4,9.6,68.35,19.871,1003.71,1.0
2,12,1985-05-14 18:00:00,-88.2,10.0,96.83,22.841,1000.92,1.0
2,13,1985-05-15 00:00:00,-88.8,10.4,117.19,25.152,997.67,1.0
2,14,1985-05-15 06:00:00,-89.6,11.0,207.49,31.623,990.3,1.0
2,15,1985-05-15 12:00:00,-90.2,11.6,297.99,37.006,982.03,1.0
2,16,1985-05-15 18:00:00,-90.8,12.0,291.16,38.664,982.61,1.0
2,17,1985-05-16 00:00:00,-91.4,12.6,292.33,36.123,985.35,1.0
2,18,1985-05-16 06:00:00,-91.8,12.8,258.18,32.676,990.41,1.0
2,19,1985-05-16 12:00:00,-92.0,13.4,270.12,29.309,993.78,1.0
2,20,1985-05-16 18:00:00,-92.4,13.8,177.91,24.151,998.7,1.0
2,21,1985-05-17 00:00:00,-92.8,13.8,138.61,23.876,999.2,1.0
2,22,1985-05-17 06:00:00,-93.4,13.8,137.6,21.66,999.6,1.0
2,23,1985-05-17 12:00:00,-94.2,13.8,115.8,21.986,999.31,1.0
2,24,1985-05-17 18:00:00,-94.6,13.6,131.03,21.941,998.68,1.0
2,25,1985-05-18 00:00:00,-94.8,13.6,100.58,20.448,998.82,1.0
2,26,1985-05-18 06:00:00,-94.8,13.8,91.81,20.15,998.67,1.0
2,27,1985-05-18 12:00:00,-94.6,14.0,102.5,21.549,996.99,1.0
2,28,1985-05-18 18:00:00,-94.4,14.4,107.81,22.671,996.15,0.0
2,29,1985-05-19 00:00:00,-94.2,14.6,112.59,24.53,995.05,0.0
2,30,1985-05-19 06:00:00,-93.8,14.8,138.18,25.235,992.48,0.0
2,31,1985-05-19 12:00:00,-93.2,15.2,263.52,25.232,995.56,0.0
2,32,1985-05-19 18:00:00,-92.2,14.6,50.76,13.377,1005.64,0.0
2,33,1985-05-20 00:00:00,-92.6,17.4,38.23,13.032,1006.48,0.0
2,34,1985-05-20 06:00:00,-92.8,17.6,26.35,11.163,1007.17,0.0
2,35,1985-05-20 12:00:00,-92.8,15.0,31.65,11.334,1007.96,0.0
2,36,1985-05-20 18:00:00,-94.6,15.4,16.31,8.121,1009.46,0.0
2,37,1985-05-21 00:00:00,-96.2,15.8,22.63,10.708,1003.92,0.0
2,38,1985-05-21 06:00:00,-97.0,20.0,26.72,8.861,1007.27,0.0
2,39,1985-05-21 12:00:00,-97.4,20.6,17.81,11.301,1007.17,0.0
3,1,1985-06-02 18:00:00,-82.0,9.6,28.49,9.649,1009.87,0.0
3,2,1985-06-03 00:00:00,-82.0,9.2,33.25,10.354,1009.93,0.0
3,3,1985-06-03 06:00:00,-82.2,9.0,28.69,5.684,1010.76,0.0
3,4,1985-06-03 12:00:00,-80.6,8.8,19.08,9.812,1010.97,0.0
3,5,1985-06-03 18:00:00,-81.4,10.8,27.52,9.696,1009.36,0.0
3,6,1985-06-04 00:00:00,-81.6,10.2,31.52,10.256,1009.81,0.0
3,7,1985-06-04 06:00:00,-81.4,9.6,33.19,9.369,1008.8,0.0
