numtc,step,date,lon,lat,vmax,pmin
1,1,2017-06-14 18:00:00,-97.0,12.6,23.185,997.91
1,2,2017-06-15 00:00:00,-97.6,12.8,25.784,997.07
1,3,2017-06-15 06:00:00,-98.2,12.8,26.485,995.85
1,4,2017-06-15 12:00:00,-98.6,13.2,28.804,992.66
1,5,2017-06-15 18:00:00,-99.4,13.6,31.321,989.97
2,1,2017-07-02 00:00:00,-97.0,13.0,18.589,1005.88
2,2,2017-07-02 06:00:00,-97.8,13.6,19.816,1004.79
2,3,2017-07-02 12:00:00,-98.6,14.0,22.042,1002.5
2,4,2017-07-02 18:00:00,-99.2,14.6,28.459,995.03
3,1,2017-07-11 18:00:00,-94.0,20.4,17.993,1004.97
3,2,2017-07-12 00:00:00,-94.6,21.2,21.526,1001.59
3,3,2017-07-12 06:00:00,-95.4,22.0,24.044,996.44
3,4,2017-07-12 12:00:00,-96.0,22.6,29.023,989.96
3,5,2017-07-12 18:00:00,-96.4,23.6,38.635,978.81
3,6,2017-07-13 00:00:00,-97.0,24.4,47.544,965.61
3,7,2017-07-13 06:00:00,-97.6,25.0,41.075,974.35
3,8,2017-07-13 12:00:00,-98.4,25.8,32.336,983.88
3,9,2017-07-13 18:00:00,-99.6,26.4,24.921,993.92
4,1,2017-07-15 00:00:00,-50.0,15.8,22.316,1003.84
4,2,2017-07-15 06:00:00,-51.0,16.6,26.748,1001.7
4,3,2017-07-15 12:00:00,-52.2,17.6,27.78,999.91
4,4,2017-07-15 18:00:00,-53.4,19.0,31.117,1000.52
4,5,2017-07-16 00:00:00,-54.8,20.4,29.364,998.99
5,1,2017-08-09 06:00:00,-86.4,22.0,18.472,1005.22
5,2,2017-08-09 12:00:00,-87.4,22.8,17.851,1004.39
5,3,2017-08-09 18:00:00,-88.4,23.4,18.495,1003.1
5,4,2017-08-10 00:00:00,-89.2,24.0,21.565,1000.14
5,5,2017-08-10 06:00:00,-90.0,24.2,24.477,997.19
5,6,2017-08-10 12:00:00,-90.6,24.6,24.647,996.93
5,7,2017-08-10 18:00:00,-91.2,24.8,28.8,992.59
5,8,2017-08-11 00:00:00,-92.2,25.0,33.875,985.21
5,9,2017-08-11 06:00:00,-93.0,24.8,41.266,974.08
5,10,2017-08-11 12:00:00,-94.0,24.8,43.707,967.01
5,11,2017-08-11 18:00:00,-95.0,24.6,50.406,961.04
5,12,2017-08-12 00:00:00,-96.2,24.6,48.41,959.23
5,13,2017-08-12 06:00:00,-97.2,24.2,45.919,956.51
5,14,2017-08-12 12:00:00,-98.6,24.0,26.1,985.89
6,1,2017-08-25 12:00:00,-5.4,20.0,18.89,1000.01
6,2,2017-08-25 18:00:00,-6.4,20.4,20.965,998.66
6,3,2017-08-26 00:00:00,-7.6,20.6,20.319,997.54
6,4,2017-08-26 06:00:00,-8.8,21.2,23.61,996.1
6,5,2017-08-26 12:00:00,-9.8,21.6,23.08,993.18
6,6,2017-08-26 18:00:00,-10.8,22.2,26.138,991.97
7,1,2017-08-25 18:00:00,-86.4,26.6,18.459,1001.2
7,2,2017-08-26 00:00:00,-87.0,26.8,22.813,997.78
7,3,2017-08-26 06:00:00,-87.6,27.2,27.564,991.57
7,4,2017-08-26 12:00:00,-88.4,27.6,34.873,980.92
7,5,2017-08-26 18:00:00,-89.0,28.0,43.555,966.68
7,6,2017-08-27 00:00:00,-89.6,28.4,47.868,954.69
7,7,2017-08-27 06:00:00,-90.0,28.6,49.62,955.02
7,8,2017-08-27 12:00:00,-90.4,29.2,40.399,963.79
7,9,2017-08-27 18:00:00,-90.8,29.6,27.502,978.37
7,10,2017-08-28 00:00:00,-91.4,29.8,21.571,987.38
8,1,2017-09-04 06:00:00,-16.8,18.8,22.398,996.54
8,2,2017-09-04 12:00:00,-18.0,19.2,20.801,997.2
8,3,2017-09-04 18:00:00,-19.4,19.6,20.996,999.68
8,4,2017-09-05 00:00:00,-20.8,20.0,20.501,1001.12
9,1,2017-09-06 18:00:00,-20.2,11.4,19.707,1001.6
9,2,2017-09-07 00:00:00,-21.2,11.8,20.234,1000.15
9,3,2017-09-07 06:00:00,-22.4,12.0,22.152,998.13
9,4,2017-09-07 12:00:00,-23.2,12.0,24.771,993.35
9,5,2017-09-07 18:00:00,-24.0,12.4,28.38,989.7
9,6,2017-09-08 00:00:00,-24.6,13.0,30.329,986.5
9,7,2017-09-08 06:00:00,-25.2,13.8,33.452,983.01
9,8,2017-09-08 12:00:00,-25.8,14.6,37.063,977.97
9,9,2017-09-08 18:00:00,-27.0,15.6,37.834,978.76
9,10,2017-09-09 00:00:00,-27.8,16.4,34.59,982.46
10,1,2017-09-06 18:00:00,-72.6,23.6,17.648,1009.19
10,2,2017-09-07 00:00:00,-74.0,24.8,21.305,1006.43
10,3,2017-09-07 06:00:00,-74.4,24.8,21.755,1004.83
10,4,2017-09-07 12:00:00,-75.4,25.0,25.851,1000.37
10,5,2017-09-07 18:00:00,-75.6,25.2,29.194,995.86
10,6,2017-09-08 00:00:00,-76.2,25.4,31.277,990.38
10,7,2017-09-08 06:00:00,-76.4,25.4,33.799,982.98
10,8,2017-09-08 12:00:00,-76.8,25.8,41.56,972.32
10,9,2017-09-08 18:00:00,-77.2,26.4,47.022,959.76
10,10,2017-09-09 00:00:00,-77.8,27.0,53.212,942.54
10,11,2017-09-09 06:00:00,-78.0,27.4,56.02,934.28
10,12,2017-09-09 12:00:00,-78.4,28.2,58.088,926.02
10,13,2017-09-09 18:00:00,-78.6,28.8,63.773,919.08
10,14,2017-09-10 00:00:00,-78.8,29.6,65.713,913.78
11,1,2017-09-09 12:00:00,-30.4,17.8,33.534,985.67
11,2,2017-09-09 18:00:00,-32.0,18.4,34.799,984.88
11,3,2017-09-10 00:00:00,-33.6,18.8,34.971,985.99
11,4,2017-09-10 06:00:00,-35.0,19.2,32.325,991.44
12,1,2017-09-12 06:00:00,-43.8,22.8,23.301,998.47
12,2,2017-09-12 12:00:00,-44.4,24.2,24.991,994.41
12,3,2017-09-12 18:00:00,-44.4,25.6,26.528,993.93
12,4,2017-09-13 00:00:00,-44.2,27.0,28.473,991.08
12,5,2017-09-13 06:00:00,-43.6,28.6,28.52,988.18
13,1,2017-09-13 18:00:00,-86.0,22.0,17.904,1005.17
13,2,2017-09-14 00:00:00,-86.6,23.0,18.149,1002.7
13,3,2017-09-14 06:00:00,-86.4,24.4,20.07,1001.03
13,4,2017-09-14 12:00:00,-86.0,26.8,22.945,999.14
13,5,2017-09-14 18:00:00,-85.6,28.6,22.411,998.61
14,1,2017-09-24 12:00:00,-80.6,17.2,19.378,998.55
14,2,2017-09-24 18:00:00,-80.4,18.0,22.411,995.98
14,3,2017-09-25 00:00:00,-80.0,19.2,27.565,989.73
14,4,2017-09-25 06:00:00,-79.6,20.6,33.953,985.94
14,5,2017-09-25 12:00:00,-79.4,22.4,28.569,989.14
15,1,2017-10-05 18:00:00,-79.4,19.2,23.907,987.25
15,2,2017-10-06 00:00:00,-79.6,20.6,24.464,983.91
15,3,2017-10-06 06:00:00,-79.6,21.8,27.635,982.66
15,4,2017-10-06 12:00:00,-80.2,22.6,27.21,979.92
15,5,2017-10-06 18:00:00,-80.0,23.2,27.706,976.1
15,6,2017-10-07 00:00:00,-80.0,23.6,30.002,969.89
