numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2011-04-28 00:00:00,-89.8,14.6,25.47,14.492,1006.67,0.0
1,2,2011-04-28 06:00:00,-86.6,11.6,24.54,6.784,1008.96,0.0
1,3,2011-04-28 12:00:00,-86.8,10.6,30.9,6.975,1010.38,0.0
1,4,2011-04-28 18:00:00,-86.6,9.6,27.6,8.834,1008.84,0.0
1,5,2011-04-29 00:00:00,-86.0,9.2,22.99,9.372,1008.55,0.0
1,6,2011-04-29 06:00:00,-84.6,10.6,30.27,7.941,1007.71,0.0
1,7,2011-04-29 12:00:00,-86.6,10.2,26.9,9.616,1007.53,0.0
1,8,2011-04-29 18:00:00,-85.8,9.4,31.82,11.3,1006.34,0.0
1,9,2011-04-30 00:00:00,-86.0,10.0,37.27,11.29,1005.49,0.0
1,10,2011-04-30 06:00:00,-86.4,10.0,52.15,15.307,1004.03,0.0
1,11,2011-04-30 12:00:00,-86.6,10.0,74.42,16.536,1002.68,0.0
1,12,2011-04-30 18:00:00,-87.0,10.2,84.27,18.959,1000.46,0.0
1,13,2011-05-01 00:00:00,-87.4,10.6,112.91,20.982,998.74,0.0
1,14,2011-05-01 06:00:00,-87.8,10.8,144.4,25.282,995.5,0.0
1,15,2011-05-01 12:00:00,-88.4,10.6,126.25,24.503,995.68,0.0
1,16,2011-05-01 18:00:00,-88.8,10.6,106.47,23.737,996.27,0.0
1,17,2011-05-02 00:00:00,-89.4,10.4,86.26,22.204,997.15,0.0
1,18,2011-05-02 06:00:00,-90.0,10.6,90.6,24.398,996.99,0.0
1,19,2011-05-02 12:00:00,-90.8,10.6,108.14,24.774,996.61,0.0
1,20,2011-05-02 18:00:00,-91.8,10.4,105.06,24.69,995.78,1.0
1,21,2011-05-03 00:00:00,-92.8,10.4,87.63,22.877,996.52,1.0
1,22,2011-05-03 06:00:00,-93.8,10.4,107.49,25.974,995.29,1.0
1,23,2011-05-03 12:00:00,-94.6,10.4,151.42,27.515,993.1,1.0
1,24,2011-05-03 18:00:00,-95.6,10.4,181.21,30.611,990.4,1.0
1,25,2011-05-04 00:00:00,-96.6,10.8,182.83,31.395,990.34,0.0
1,26,2011-05-04 06:00:00,-98.0,11.0,173.01,30.83,991.67,0.0
2,1,2011-05-29 12:00:00,-64.2,20.6,16.46,10.819,1013.12,0.0
2,2,2011-05-29 18:00:00,-64.4,21.0,14.33,11.532,1013.11,0.0
2,3,2011-05-30 00:00:00,-61.8,19.0,16.45,11.625,1012.19,0.0
2,4,2011-05-30 06:00:00,-62.0,19.8,23.75,11.383,1012.67,0.0
2,5,2011-05-30 12:00:00,-62.8,20.6,24.72,10.816,1012.6,0.0
