numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1977-06-02 06:00:00,-71.8,12.2,12.66,12.558,1009.38,0.0
1,2,1977-06-02 12:00:00,-70.6,19.2,12.03,6.592,1014.08,0.0
1,3,1977-06-02 18:00:00,-68.4,22.6,11.59,7.72,1015.41,0.0
1,4,1977-06-03 00:00:00,-65.2,22.6,12.85,8.163,1015.9,0.0
1,5,1977-06-03 06:00:00,-65.8,23.8,23.91,8.15,1015.08,0.0
1,6,1977-06-03 12:00:00,-65.4,24.8,38.88,9.284,1014.9,0.0
1,7,1977-06-03 18:00:00,-65.6,25.6,39.82,10.837,1014.09,0.0
1,8,1977-06-04 00:00:00,-65.6,25.8,41.35,10.837,1013.05,0.0
1,9,1977-06-04 06:00:00,-65.4,25.8,39.08,11.043,1011.55,0.0
1,10,1977-06-04 12:00:00,-64.6,26.0,32.99,11.746,1011.4,0.0
1,11,1977-06-04 18:00:00,-63.6,26.4,29.13,11.62,1010.52,0.0
1,12,1977-06-05 00:00:00,-63.0,27.2,26.81,10.994,1009.82,0.0
1,13,1977-06-05 06:00:00,-62.6,27.6,37.99,13.456,1007.19,0.0
1,14,1977-06-05 12:00:00,-61.6,27.4,52.62,17.826,1004.37,1.0
1,15,1977-06-05 18:00:00,-60.0,27.6,42.88,19.662,1001.32,1.0
1,16,1977-06-06 00:00:00,-58.6,27.8,62.79,22.468,997.8,1.0
1,17,1977-06-06 06:00:00,-57.4,28.0,92.34,28.139,990.66,1.0
1,18,1977-06-06 12:00:00,-55.6,28.4,164.15,36.668,982.41,1.0
1,19,1977-06-06 18:00:00,-53.8,29.2,188.51,39.607,977.46,1.0
2,1,1977-06-10 00:00:00,-46.6,29.2,118.65,27.727,999.5,1.0
2,2,1977-06-10 06:00:00,-47.0,28.6,133.38,26.043,996.61,1.0
2,3,1977-06-10 12:00:00,-47.2,28.0,158.5,26.695,994.0,1.0
2,4,1977-06-10 18:00:00,-47.6,27.6,168.86,27.422,991.89,1.0
2,5,1977-06-11 00:00:00,-47.8,27.2,191.44,29.417,988.62,1.0
2,6,1977-06-11 06:00:00,-48.0,26.8,189.39,29.99,987.69,1.0
2,7,1977-06-11 12:00:00,-48.0,26.6,196.34,30.802,989.27,1.0
2,8,1977-06-11 18:00:00,-47.8,26.4,199.55,31.325,989.68,1.0
2,9,1977-06-12 00:00:00,-47.6,26.4,177.09,30.065,991.16,1.0
2,10,1977-06-12 06:00:00,-47.4,26.4,199.76,32.645,986.94,1.0
2,11,1977-06-12 12:00:00,-47.2,26.4,226.56,34.449,985.77,1.0
2,12,1977-06-12 18:00:00,-47.4,26.6,203.94,35.249,984.12,1.0
2,13,1977-06-13 00:00:00,-47.8,26.6,212.87,37.895,980.18,1.0
2,14,1977-06-13 06:00:00,-48.2,26.4,235.85,38.729,976.63,1.0
2,15,1977-06-13 12:00:00,-48.4,26.2,239.4,40.049,977.14,1.0
2,16,1977-06-13 18:00:00,-48.8,26.4,219.42,38.863,977.38,1.0
2,17,1977-06-14 00:00:00,-49.4,26.4,241.01,41.858,974.46,1.0
2,18,1977-06-14 06:00:00,-50.0,26.6,255.97,45.157,970.49,1.0
2,19,1977-06-14 12:00:00,-51.0,27.0,262.01,46.534,968.06,1.0
2,20,1977-06-14 18:00:00,-51.8,27.2,277.14,45.916,965.28,1.0
2,21,1977-06-15 00:00:00,-52.8,27.4,278.51,46.514,962.04,1.0
2,22,1977-06-15 06:00:00,-53.6,28.0,267.42,49.54,958.77,1.0
2,23,1977-06-15 12:00:00,-54.2,28.4,290.06,49.332,955.75,1.0
2,24,1977-06-15 18:00:00,-54.4,29.4,286.97,51.115,952.68,1.0
3,1,1977-06-22 18:00:00,-71.6,19.4,23.65,12.717,1012.49,0.0
3,2,1977-06-23 00:00:00,-76.6,18.4,24.91,12.181,1012.78,0.0
3,3,1977-06-23 06:00:00,-78.4,19.0,35.17,12.221,1012.46,0.0
3,4,1977-06-23 12:00:00,-79.8,19.8,47.34,13.35,1013.04,0.0
3,5,1977-06-23 18:00:00,-80.6,21.2,55.39,14.714,1011.86,0.0
3,6,1977-06-24 00:00:00,-81.4,22.6,78.84,17.539,1011.53,0.0
3,7,1977-06-24 06:00:00,-82.4,24.2,92.55,20.77,1008.26,1.0
3,8,1977-06-24 12:00:00,-83.6,25.6,127.72,22.92,1004.03,1.0
