numtc,step,date,lon,lat,vmax,pmin
1,1,1971-05-29 12:00:00,-86.8,17.6,22.483,997.79
1,2,1971-05-29 18:00:00,-86.8,18.2,26.325,992.21
1,3,1971-05-30 00:00:00,-86.6,18.6,30.073,986.32
1,4,1971-05-30 06:00:00,-86.4,19.0,28.947,986.02
1,5,1971-05-30 12:00:00,-86.2,19.4,32.872,984.4
1,6,1971-05-30 18:00:00,-86.0,19.4,32.053,987.91
1,7,1971-05-31 00:00:00,-85.6,19.8,31.185,986.65
1,8,1971-05-31 06:00:00,-85.2,20.0,30.707,986.74
2,1,1971-06-12 06:00:00,-77.0,29.8,41.939,963.81
2,2,1971-06-12 12:00:00,-76.6,29.8,44.87,961.64
2,3,1971-06-12 18:00:00,-76.0,29.8,45.96,958.98
2,4,1971-06-13 00:00:00,-75.8,29.6,44.899,956.74
2,5,1971-06-13 06:00:00,-75.4,29.6,46.122,957.0
2,6,1971-06-13 12:00:00,-75.0,29.4,46.714,956.62
2,7,1971-06-13 18:00:00,-73.6,29.6,49.506,954.53
3,1,1971-06-18 06:00:00,-96.4,14.8,19.254,1003.61
3,2,1971-06-18 12:00:00,-97.6,14.2,22.188,999.18
3,3,1971-06-18 18:00:00,-98.2,14.2,25.633,993.81
3,4,1971-06-19 00:00:00,-99.0,14.8,29.571,990.75
4,1,1971-07-07 18:00:00,-88.6,10.6,18.668,1003.42
4,2,1971-07-08 00:00:00,-89.8,10.6,20.138,1001.65
4,3,1971-07-08 06:00:00,-90.8,10.6,20.867,1001.23
4,4,1971-07-08 12:00:00,-92.4,10.8,24.005,1000.0
4,5,1971-07-08 18:00:00,-93.8,10.8,23.952,997.78
4,6,1971-07-09 00:00:00,-95.2,11.0,24.468,995.66
4,7,1971-07-09 06:00:00,-96.8,11.6,26.535,993.71
4,8,1971-07-09 12:00:00,-98.2,12.0,32.908,987.77
4,9,1971-07-09 18:00:00,-99.8,12.4,35.523,986.06
5,1,1971-07-17 18:00:00,-90.0,28.8,21.469,1004.31
5,2,1971-07-18 00:00:00,-90.2,29.0,24.706,999.08
5,3,1971-07-18 06:00:00,-90.2,29.4,26.528,995.27
5,4,1971-07-18 12:00:00,-90.0,29.8,23.369,997.2
6,1,1971-08-08 00:00:00,-67.8,24.2,17.904,1007.36
6,2,1971-08-08 06:00:00,-68.4,24.6,18.951,1006.23
6,3,1971-08-08 12:00:00,-69.0,26.4,21.139,1003.42
6,4,1971-08-08 18:00:00,-69.0,27.2,21.298,1002.01
6,5,1971-08-09 00:00:00,-69.2,28.4,23.735,998.21
6,6,1971-08-09 06:00:00,-69.0,29.2,28.595,991.58
6,7,1971-08-09 12:00:00,-68.6,29.8,36.159,979.91
7,1,1971-08-25 18:00:00,-52.8,17.6,21.789,997.93
7,2,1971-08-26 00:00:00,-53.6,18.0,23.45,994.16
7,3,1971-08-26 06:00:00,-54.4,18.4,25.932,991.13
7,4,1971-08-26 12:00:00,-55.0,18.8,30.418,983.74
7,5,1971-08-26 18:00:00,-55.8,19.2,36.499,979.91
7,6,1971-08-27 00:00:00,-56.4,19.6,38.362,978.33
7,7,1971-08-27 06:00:00,-56.8,20.0,38.014,978.73
7,8,1971-08-27 12:00:00,-57.4,20.6,40.367,975.42
7,9,1971-08-27 18:00:00,-57.6,21.2,41.67,974.97
7,10,1971-08-28 00:00:00,-58.0,22.0,42.512,970.84
7,11,1971-08-28 06:00:00,-58.2,22.8,45.472,963.65
7,12,1971-08-28 12:00:00,-58.6,23.8,50.649,954.27
7,13,1971-08-28 18:00:00,-59.0,24.8,53.855,950.35
7,14,1971-08-29 00:00:00,-59.8,25.8,51.706,947.16
7,15,1971-08-29 06:00:00,-60.4,26.8,53.438,945.1
7,16,1971-08-29 12:00:00,-61.0,27.6,53.645,945.47
7,17,1971-08-29 18:00:00,-61.4,28.2,54.463,940.38
7,18,1971-08-30 00:00:00,-62.0,29.2,58.791,933.86
7,19,1971-08-30 06:00:00,-62.4,29.6,56.592,932.24
8,1,1971-09-08 06:00:00,-86.4,10.4,19.44,1003.61
8,2,1971-09-08 12:00:00,-86.6,10.6,21.138,1001.2
8,3,1971-09-08 18:00:00,-86.8,11.0,21.641,1000.52
8,4,1971-09-09 00:00:00,-87.0,11.2,20.227,1001.11
8,5,1971-09-09 06:00:00,-87.4,11.4,18.652,1002.25
8,6,1971-09-09 12:00:00,-88.0,11.6,18.506,1002.2
8,7,1971-09-09 18:00:00,-88.4,11.8,19.917,1001.7
8,8,1971-09-10 00:00:00,-86.0,16.0,18.458,1006.88
9,1,1971-09-12 06:00:00,-57.8,26.2,22.567,997.47
9,2,1971-09-12 12:00:00,-57.8,26.6,27.158,991.79
9,3,1971-09-12 18:00:00,-58.2,27.0,30.421,986.2
9,4,1971-09-13 00:00:00,-58.8,27.6,33.302,979.04
9,5,1971-09-13 06:00:00,-59.6,28.0,38.881,971.71
9,6,1971-09-13 12:00:00,-60.2,28.4,41.388,966.38
9,7,1971-09-13 18:00:00,-60.6,28.6,44.942,960.41
9,8,1971-09-14 00:00:00,-60.6,29.2,48.604,953.82
9,9,1971-09-14 06:00:00,-60.6,29.4,51.967,948.37
10,1,1971-09-14 06:00:00,-31.2,13.8,26.605,990.29
10,2,1971-09-14 12:00:00,-32.6,14.0,29.533,982.09
10,3,1971-09-14 18:00:00,-33.8,14.0,36.903,974.27
10,4,1971-09-15 00:00:00,-35.0,14.2,39.049,969.53
