numtc,step,date,lon,lat,vmax,pmin
1,1,1984-05-27 18:00:00,-88.2,7.4,9.622,1010.98
1,2,1984-05-28 00:00:00,-88.0,7.8,10.135,1008.7
1,3,1984-05-28 06:00:00,-84.2,9.4,8.403,1010.53
1,4,1984-05-28 12:00:00,-81.2,8.2,8.748,1011.17
1,5,1984-05-28 18:00:00,-81.2,8.4,10.559,1009.92
1,6,1984-05-29 00:00:00,-80.8,8.8,10.711,1010.36
1,7,1984-05-29 06:00:00,-81.0,9.4,10.481,1009.96
1,8,1984-05-29 12:00:00,-81.8,10.0,11.38,1010.69
1,9,1984-05-29 18:00:00,-82.6,10.6,9.911,1009.16
1,10,1984-05-30 00:00:00,-84.0,10.4,10.151,1009.26
1,11,1984-05-30 06:00:00,-83.4,10.0,10.679,1009.67
1,12,1984-05-30 12:00:00,-83.4,11.6,10.384,1009.87
1,13,1984-05-30 18:00:00,-84.4,11.2,10.444,1008.59
1,14,1984-05-31 00:00:00,-85.0,11.2,8.392,1008.01
1,15,1984-05-31 06:00:00,-85.4,11.0,7.731,1009.57
1,16,1984-05-31 12:00:00,-86.0,10.8,7.985,1009.64
1,17,1984-05-31 18:00:00,-86.8,10.6,11.983,1008.04
1,18,1984-06-01 00:00:00,-87.6,10.4,11.882,1008.71
1,19,1984-06-01 06:00:00,-88.2,10.2,11.179,1008.63
1,20,1984-06-01 12:00:00,-88.2,10.2,10.185,1010.68
1,21,1984-06-01 18:00:00,-88.4,10.4,10.545,1010.65
1,22,1984-06-02 00:00:00,-89.0,10.8,10.461,1010.31
1,23,1984-06-02 06:00:00,-89.4,11.0,10.789,1010.13
1,24,1984-06-02 12:00:00,-89.8,11.4,13.511,1009.34
1,25,1984-06-02 18:00:00,-90.8,11.8,17.763,1007.14
1,26,1984-06-03 00:00:00,-91.6,11.8,20.71,1002.91
1,27,1984-06-03 06:00:00,-92.4,11.8,27.167,995.52
1,28,1984-06-03 12:00:00,-93.0,11.8,32.849,987.83
1,29,1984-06-03 18:00:00,-93.6,12.2,33.821,985.32
1,30,1984-06-04 00:00:00,-94.2,12.4,37.814,977.92
1,31,1984-06-04 06:00:00,-95.0,12.8,41.436,974.56
1,32,1984-06-04 12:00:00,-95.4,13.2,41.105,970.95
1,33,1984-06-04 18:00:00,-96.0,13.6,42.871,967.02
1,34,1984-06-05 00:00:00,-96.4,14.2,41.552,969.49
1,35,1984-06-05 06:00:00,-96.8,15.0,41.816,972.7
1,36,1984-06-05 12:00:00,-97.6,16.4,20.265,997.22
1,37,1984-06-05 18:00:00,-98.2,18.0,11.061,1005.36
1,38,1984-06-06 00:00:00,-95.8,17.4,8.639,1006.49
1,39,1984-06-06 06:00:00,-92.6,17.6,11.305,1009.09
1,40,1984-06-06 12:00:00,-92.4,17.4,11.227,1011.15
1,41,1984-06-06 18:00:00,-92.4,17.6,10.75,1009.73
1,42,1984-06-07 00:00:00,-92.0,15.8,13.154,1008.65
1,43,1984-06-07 06:00:00,-93.2,17.0,8.945,1010.51
1,44,1984-06-07 12:00:00,-96.0,17.8,10.911,1011.49
1,45,1984-06-07 18:00:00,-96.8,20.0,5.706,1011.84
2,1,1984-07-16 18:00:00,-62.4,24.4,10.177,1015.58
2,2,1984-07-17 00:00:00,-63.8,23.8,10.797,1014.69
2,3,1984-07-17 06:00:00,-64.0,23.2,10.939,1013.31
2,4,1984-07-17 12:00:00,-65.4,23.2,11.278,1011.73
2,5,1984-07-17 18:00:00,-65.6,23.6,13.216,1011.62
2,6,1984-07-18 00:00:00,-66.8,24.4,15.471,1010.66
2,7,1984-07-18 06:00:00,-68.2,23.8,16.024,1008.95
2,8,1984-07-18 12:00:00,-69.6,24.4,20.447,1005.91
2,9,1984-07-18 18:00:00,-70.2,24.6,22.051,1002.72
2,10,1984-07-19 00:00:00,-70.6,25.2,26.892,996.62
2,11,1984-07-19 06:00:00,-71.0,25.8,31.404,989.0
2,12,1984-07-19 12:00:00,-71.0,26.4,36.689,983.89
2,13,1984-07-19 18:00:00,-71.2,27.4,38.312,982.13
2,14,1984-07-20 00:00:00,-71.2,28.4,40.035,977.73
2,15,1984-07-20 06:00:00,-71.2,29.2,39.432,976.15
3,1,1984-07-20 18:00:00,-75.2,12.2,10.948,1010.51
3,2,1984-07-21 00:00:00,-80.4,14.4,11.248,1011.81
3,3,1984-07-21 06:00:00,-82.0,15.0,10.935,1011.69
3,4,1984-07-21 12:00:00,-83.6,15.4,11.548,1011.57
3,5,1984-07-21 18:00:00,-84.8,16.0,12.652,1009.92
3,6,1984-07-22 00:00:00,-85.8,16.4,14.053,1009.42
3,7,1984-07-22 06:00:00,-87.0,17.0,17.003,1008.68
3,8,1984-07-22 12:00:00,-88.2,18.0,18.606,1006.77
3,9,1984-07-22 18:00:00,-89.4,18.8,11.289,1009.79
3,10,1984-07-23 00:00:00,-91.0,19.6,19.015,1007.69
3,11,1984-07-23 06:00:00,-92.4,19.8,18.863,1005.3
3,12,1984-07-23 12:00:00,-93.8,20.2,21.645,1003.34
3,13,1984-07-23 18:00:00,-95.0,20.6,24.112,999.96
3,14,1984-07-24 00:00:00,-96.0,20.6,26.972,994.78
3,15,1984-07-24 06:00:00,-96.8,20.8,28.471,993.24
3,16,1984-07-24 12:00:00,-97.8,20.6,19.783,1002.93
3,17,1984-07-24 18:00:00,-97.6,20.4,13.715,1010.41
3,18,1984-07-25 00:00:00,-97.4,20.2,11.281,1010.49
4,1,1984-08-17 12:00:00,-80.6,12.6,8.42,1011.18
4,2,1984-08-17 18:00:00,-81.8,12.4,8.679,1011.73
4,3,1984-08-18 00:00:00,-82.6,12.2,8.217,1010.38
4,4,1984-08-18 06:00:00,-83.0,11.8,7.311,1010.67
4,5,1984-08-18 12:00:00,-83.2,12.4,7.815,1010.36
4,6,1984-08-18 18:00:00,-84.0,13.0,8.385,1010.48
4,7,1984-08-19 00:00:00,-84.2,14.4,9.225,1009.54
4,8,1984-08-19 06:00:00,-84.8,14.6,8.245,1010.45
4,9,1984-08-19 12:00:00,-85.6,15.0,9.206,1010.38
4,10,1984-08-19 18:00:00,-86.2,15.6,9.463,1009.42
4,11,1984-08-20 00:00:00,-87.0,15.4,10.042,1008.34
4,12,1984-08-20 06:00:00,-86.4,15.8,11.587,1008.26
4,13,1984-08-20 12:00:00,-87.6,16.4,11.624,1006.76
4,14,1984-08-20 18:00:00,-87.8,16.8,14.179,1005.86
4,15,1984-08-21 00:00:00,-88.2,17.4,12.342,1006.33
4,16,1984-08-21 06:00:00,-88.4,17.8,12.133,1006.61
4,17,1984-08-21 12:00:00,-89.4,18.4,13.547,1007.4
4,18,1984-08-21 18:00:00,-90.0,19.4,13.522,1007.83
4,19,1984-08-22 00:00:00,-90.4,20.0,11.779,1008.3
4,20,1984-08-22 06:00:00,-90.8,20.4,12.321,1007.71
4,21,1984-08-22 12:00:00,-91.4,20.6,13.572,1006.38
4,22,1984-08-22 18:00:00,-91.8,20.8,16.5,1004.33
4,23,1984-08-23 00:00:00,-92.2,21.0,20.129,1002.0
4,24,1984-08-23 06:00:00,-92.4,21.6,22.35,998.79
4,25,1984-08-23 12:00:00,-93.0,22.2,24.709,995.17
4,26,1984-08-23 18:00:00,-94.0,23.2,29.105,991.55
4,27,1984-08-24 00:00:00,-95.6,23.8,30.682,991.17
4,28,1984-08-24 06:00:00,-97.2,23.8,30.051,990.3
4,29,1984-08-24 12:00:00,-98.4,23.4,19.671,998.97
4,30,1984-08-24 18:00:00,-99.0,23.2,14.321,1004.56
4,31,1984-08-25 00:00:00,-99.4,24.6,11.816,1007.32
5,1,1984-08-20 00:00:00,-63.8,10.4,11.466,1009.36
5,2,1984-08-20 06:00:00,-67.0,10.4,12.818,1010.36
5,3,1984-08-20 12:00:00,-72.8,11.0,11.007,1010.33
5,4,1984-08-20 18:00:00,-75.8,11.4,8.606,1011.22
5,5,1984-08-21 00:00:00,-80.6,8.8,9.552,1010.06
5,6,1984-08-21 06:00:00,-82.6,8.6,8.876,1010.01
5,7,1984-08-21 12:00:00,-84.8,10.0,9.385,1010.29
5,8,1984-08-21 18:00:00,-84.6,10.0,10.454,1010.87
5,9,1984-08-22 00:00:00,-84.6,10.0,10.107,1009.21
5,10,1984-08-22 06:00:00,-84.6,10.0,9.434,1009.7
5,11,1984-08-22 12:00:00,-84.8,9.8,8.764,1010.21
5,12,1984-08-22 18:00:00,-84.8,9.4,9.743,1010.23
5,13,1984-08-23 00:00:00,-83.8,8.0,9.731,1009.27
5,14,1984-08-23 06:00:00,-83.0,8.6,10.337,1009.1
5,15,1984-08-23 12:00:00,-85.4,9.4,10.695,1009.39
5,16,1984-08-23 18:00:00,-85.6,9.6,11.315,1009.36
5,17,1984-08-24 00:00:00,-86.2,9.8,10.849,1008.03
5,18,1984-08-24 06:00:00,-86.2,10.2,10.752,1008.0
5,19,1984-08-24 12:00:00,-86.4,10.4,11.978,1006.86
5,20,1984-08-24 18:00:00,-86.6,11.0,14.672,1005.94
5,21,1984-08-25 00:00:00,-87.4,11.4,16.922,1005.11
5,22,1984-08-25 06:00:00,-88.4,12.0,17.139,1003.53
5,23,1984-08-25 12:00:00,-89.4,12.2,17.658,1003.27
5,24,1984-08-25 18:00:00,-90.4,12.4,17.906,1003.83
5,25,1984-08-26 00:00:00,-91.2,12.4,18.828,1002.67
5,26,1984-08-26 06:00:00,-92.2,12.8,20.277,1002.33
5,27,1984-08-26 12:00:00,-93.6,13.2,20.917,1001.12
5,28,1984-08-26 18:00:00,-95.0,13.4,19.751,1001.05
5,29,1984-08-27 00:00:00,-96.4,13.6,21.955,1001.18
5,30,1984-08-27 06:00:00,-98.0,13.8,20.611,1000.99
5,31,1984-08-27 12:00:00,-99.6,14.0,21.536,1000.23
6,1,1984-08-22 18:00:00,-12.2,10.4,7.604,1009.91
6,2,1984-08-23 00:00:00,-12.2,10.6,8.088,1007.79
6,3,1984-08-23 06:00:00,-12.0,9.2,8.832,1008.09
6,4,1984-08-23 12:00:00,-12.0,9.0,9.845,1010.34
6,5,1984-08-23 18:00:00,-14.4,8.8,8.152,1009.47
6,6,1984-08-24 00:00:00,-15.6,8.8,10.283,1006.66
6,7,1984-08-24 06:00:00,-17.6,10.2,10.368,1009.09
6,8,1984-08-24 12:00:00,-18.6,9.8,9.455,1009.57
6,9,1984-08-24 18:00:00,-19.6,9.8,9.459,1010.67
6,10,1984-08-25 00:00:00,-20.8,10.6,9.287,1007.37
6,11,1984-08-25 06:00:00,-21.4,11.0,8.853,1010.11
6,12,1984-08-25 12:00:00,-25.6,9.8,9.323,1010.67
6,13,1984-08-25 18:00:00,-30.4,10.8,10.039,1012.24
6,14,1984-08-26 00:00:00,-33.2,11.4,10.094,1011.16
6,15,1984-08-26 06:00:00,-32.2,12.2,11.251,1011.6
6,16,1984-08-26 12:00:00,-34.8,11.8,13.671,1010.09
6,17,1984-08-26 18:00:00,-36.4,11.4,13.762,1009.68
6,18,1984-08-27 00:00:00,-38.2,11.8,17.36,1008.4
6,19,1984-08-27 06:00:00,-40.0,11.8,15.697,1009.23
