numtc,step,date,lon,lat,vmax,pmin
1,1,2023-05-16 18:00:00,-86.2,22.6,9.936,1013.49
1,2,2023-05-17 00:00:00,-86.6,23.2,9.801,1011.36
1,3,2023-05-17 06:00:00,-84.8,24.0,11.194,1009.34
1,4,2023-05-17 12:00:00,-85.2,25.0,14.564,1006.22
1,5,2023-05-17 18:00:00,-83.2,26.6,16.405,1004.56
1,6,2023-05-18 00:00:00,-82.2,26.2,18.697,1002.0
1,7,2023-05-18 06:00:00,-80.2,27.0,18.73,1002.45
1,8,2023-05-18 12:00:00,-78.8,28.0,18.465,1000.5
1,9,2023-05-18 18:00:00,-76.8,28.8,19.988,1001.52
1,10,2023-05-19 00:00:00,-75.2,29.6,21.126,1000.02
1,11,2023-05-19 06:00:00,-73.8,29.8,20.089,1001.5
2,1,2023-05-30 18:00:00,-53.4,9.8,10.04,1012.5
2,2,2023-05-31 00:00:00,-65.0,10.4,8.211,1009.87
2,3,2023-05-31 06:00:00,-74.2,11.0,8.038,1008.62
2,4,2023-05-31 12:00:00,-80.8,9.4,8.623,1009.47
2,5,2023-05-31 18:00:00,-84.6,10.2,9.571,1010.25
2,6,2023-06-01 00:00:00,-84.6,10.2,9.334,1009.23
2,7,2023-06-01 06:00:00,-85.6,11.0,12.048,1009.73
2,8,2023-06-01 12:00:00,-84.2,10.6,11.226,1007.76
2,9,2023-06-01 18:00:00,-84.8,10.8,11.672,1007.99
2,10,2023-06-02 00:00:00,-85.0,10.2,12.684,1006.52
2,11,2023-06-02 06:00:00,-85.0,11.0,13.488,1007.02
2,12,2023-06-02 12:00:00,-85.2,11.6,14.36,1005.11
2,13,2023-06-02 18:00:00,-85.0,12.0,15.036,1005.49
2,14,2023-06-03 00:00:00,-85.2,12.6,13.13,1003.5
2,15,2023-06-03 06:00:00,-85.8,12.8,12.495,1003.37
2,16,2023-06-03 12:00:00,-85.4,12.6,16.262,1002.64
2,17,2023-06-03 18:00:00,-85.6,13.0,14.993,1003.2
2,18,2023-06-04 00:00:00,-85.6,13.6,13.925,1002.82
2,19,2023-06-04 06:00:00,-85.2,14.4,14.34,1003.18
2,20,2023-06-04 12:00:00,-85.0,13.2,15.128,1002.4
2,21,2023-06-04 18:00:00,-85.4,14.6,14.206,1002.64
2,22,2023-06-05 00:00:00,-84.8,15.2,16.384,1001.93
2,23,2023-06-05 06:00:00,-83.8,15.8,18.508,1001.18
2,24,2023-06-05 12:00:00,-84.8,16.0,19.647,998.31
2,25,2023-06-05 18:00:00,-84.0,16.6,21.446,997.15
2,26,2023-06-06 00:00:00,-84.2,17.0,22.977,993.88
2,27,2023-06-06 06:00:00,-84.0,18.0,28.565,988.92
2,28,2023-06-06 12:00:00,-83.4,19.2,33.274,981.99
2,29,2023-06-06 18:00:00,-82.8,20.0,38.901,971.48
2,30,2023-06-07 00:00:00,-82.2,20.8,42.016,961.38
2,31,2023-06-07 06:00:00,-81.2,21.6,47.301,952.3
2,32,2023-06-07 12:00:00,-80.0,22.4,38.892,959.49
2,33,2023-06-07 18:00:00,-78.4,23.0,45.83,960.19
2,34,2023-06-08 00:00:00,-76.4,24.0,51.744,954.8
2,35,2023-06-08 06:00:00,-74.0,25.2,54.053,959.85
2,36,2023-06-08 12:00:00,-71.4,26.8,50.196,961.75
2,37,2023-06-08 18:00:00,-68.4,28.4,49.983,967.27
3,1,2023-06-13 00:00:00,-35.2,8.6,8.048,1013.8
3,2,2023-06-13 06:00:00,-36.8,9.0,8.139,1014.67
3,3,2023-06-13 12:00:00,-38.2,9.0,8.714,1013.42
3,4,2023-06-13 18:00:00,-42.2,10.4,8.865,1014.76
3,5,2023-06-14 00:00:00,-43.4,10.2,8.268,1013.55
3,6,2023-06-14 06:00:00,-44.6,9.8,9.3,1014.34
3,7,2023-06-14 12:00:00,-42.6,9.8,9.508,1012.58
3,8,2023-06-14 18:00:00,-44.0,10.0,10.243,1013.62
3,9,2023-06-15 00:00:00,-45.2,10.2,10.786,1012.82
3,10,2023-06-15 06:00:00,-46.4,10.2,10.436,1014.09
3,11,2023-06-15 12:00:00,-47.6,10.2,11.386,1012.32
3,12,2023-06-15 18:00:00,-49.0,10.6,13.144,1013.16
3,13,2023-06-16 00:00:00,-50.6,10.6,13.687,1010.92
3,14,2023-06-16 06:00:00,-52.0,10.8,15.329,1011.62
3,15,2023-06-16 12:00:00,-53.4,11.0,16.115,1009.83
