numtc,step,date,lon,lat,vmax,pmin
1,1,2013-06-02 00:00:00,-94.6,13.6,22.346,996.79
1,2,2013-06-02 06:00:00,-95.4,14.2,27.236,991.47
1,3,2013-06-02 12:00:00,-96.2,14.4,33.389,982.5
1,4,2013-06-02 18:00:00,-96.8,14.8,36.156,980.85
1,5,2013-06-03 00:00:00,-97.2,15.4,30.971,988.2
2,1,2013-07-31 00:00:00,-70.2,24.2,19.257,1013.44
2,2,2013-07-31 06:00:00,-72.4,23.2,19.227,1011.38
2,3,2013-07-31 12:00:00,-74.4,22.4,20.615,1008.89
2,4,2013-07-31 18:00:00,-76.0,21.8,21.673,1009.17
3,1,2013-08-02 06:00:00,-83.6,21.2,18.027,1008.21
3,2,2013-08-02 12:00:00,-84.6,21.4,23.78,1002.6
3,3,2013-08-02 18:00:00,-85.8,21.6,27.621,999.95
3,4,2013-08-03 00:00:00,-87.0,22.0,27.754,999.62
4,1,2013-08-03 06:00:00,-88.2,22.4,29.013,998.12
4,2,2013-08-03 12:00:00,-89.2,23.0,32.552,996.41
4,3,2013-08-03 18:00:00,-90.4,23.4,34.989,993.09
4,4,2013-08-04 00:00:00,-91.6,24.0,33.251,992.13
4,5,2013-08-04 06:00:00,-92.8,24.4,31.224,992.57
4,6,2013-08-04 12:00:00,-94.2,25.0,29.816,995.74
4,7,2013-08-04 18:00:00,-95.6,25.8,26.898,1000.02
5,1,2013-08-25 18:00:00,-86.4,29.0,17.17,1013.26
5,2,2013-08-26 00:00:00,-86.6,29.0,22.722,1007.36
5,3,2013-08-26 06:00:00,-87.2,29.2,28.517,999.6
5,4,2013-08-26 12:00:00,-88.0,29.2,31.132,991.34
5,5,2013-08-26 18:00:00,-89.0,29.4,30.788,991.52
5,6,2013-08-27 00:00:00,-90.0,29.8,20.031,1002.25
6,1,2013-09-03 06:00:00,-79.6,18.6,19.045,999.55
6,2,2013-09-03 12:00:00,-79.6,18.8,24.695,993.29
6,3,2013-09-03 18:00:00,-79.6,19.0,30.464,983.24
6,4,2013-09-04 00:00:00,-79.4,19.6,38.027,968.58
6,5,2013-09-04 06:00:00,-79.6,20.2,46.451,956.14
6,6,2013-09-04 12:00:00,-79.6,21.0,51.532,945.68
6,7,2013-09-04 18:00:00,-80.0,22.0,38.452,967.1
6,8,2013-09-05 00:00:00,-80.8,23.0,39.762,968.43
6,9,2013-09-05 06:00:00,-81.0,23.6,42.55,962.71
6,10,2013-09-05 12:00:00,-81.2,24.2,48.439,954.35
6,11,2013-09-05 18:00:00,-81.8,25.0,48.396,946.31
6,12,2013-09-06 00:00:00,-82.0,25.8,52.241,938.58
6,13,2013-09-06 06:00:00,-82.4,26.4,47.645,945.93
6,14,2013-09-06 12:00:00,-82.4,26.8,40.807,947.34
6,15,2013-09-06 18:00:00,-82.4,27.4,36.644,953.88
6,16,2013-09-07 00:00:00,-82.0,28.0,32.897,960.68
6,17,2013-09-07 06:00:00,-81.4,28.6,36.07,966.27
6,18,2013-09-07 12:00:00,-81.0,29.2,33.099,968.92
6,19,2013-09-07 18:00:00,-80.6,29.8,30.374,971.32
7,1,2013-09-13 12:00:00,-58.0,26.4,19.672,1001.14
7,2,2013-09-13 18:00:00,-59.0,27.4,19.375,1000.37
7,3,2013-09-14 00:00:00,-59.2,28.2,20.559,999.34
7,4,2013-09-14 06:00:00,-59.4,29.8,19.099,999.7
8,1,2013-09-13 18:00:00,-42.0,11.2,20.61,1000.23
8,2,2013-09-14 00:00:00,-42.2,11.4,25.543,993.98
8,3,2013-09-14 06:00:00,-42.8,11.6,30.962,989.75
8,4,2013-09-14 12:00:00,-43.6,12.0,31.711,988.01
8,5,2013-09-14 18:00:00,-44.6,12.2,32.465,989.21
8,6,2013-09-15 00:00:00,-45.6,12.6,29.876,990.59
8,7,2013-09-15 06:00:00,-47.0,13.0,33.824,988.72
8,8,2013-09-15 12:00:00,-48.6,13.2,34.445,989.24
9,1,2013-09-15 00:00:00,-76.8,28.4,20.688,994.22
9,2,2013-09-15 06:00:00,-75.6,28.0,25.388,990.77
9,3,2013-09-15 12:00:00,-75.6,28.2,30.126,984.51
9,4,2013-09-15 18:00:00,-76.2,29.0,36.049,976.9
9,5,2013-09-16 00:00:00,-76.4,29.6,40.033,969.21
10,1,2013-09-16 12:00:00,-54.6,13.8,37.146,987.54
10,2,2013-09-16 18:00:00,-55.8,13.8,38.231,985.7
10,3,2013-09-17 00:00:00,-57.0,14.2,41.464,983.36
10,4,2013-09-17 06:00:00,-58.0,15.0,43.943,975.74
10,5,2013-09-17 12:00:00,-59.4,15.4,48.374,967.18
10,6,2013-09-17 18:00:00,-60.4,16.0,46.344,969.82
10,7,2013-09-18 00:00:00,-61.4,16.4,43.553,974.15
10,8,2013-09-18 06:00:00,-62.2,17.2,43.593,971.58
10,9,2013-09-18 12:00:00,-63.0,17.6,46.212,967.59
10,10,2013-09-18 18:00:00,-63.2,18.4,45.085,969.11
10,11,2013-09-19 00:00:00,-63.6,19.2,47.82,964.07
10,12,2013-09-19 06:00:00,-63.4,20.0,48.67,960.39
10,13,2013-09-19 12:00:00,-63.0,20.8,46.058,967.68
10,14,2013-09-19 18:00:00,-62.0,21.8,45.391,970.88
10,15,2013-09-20 00:00:00,-60.8,23.0,45.918,968.46
10,16,2013-09-20 06:00:00,-59.8,24.0,47.561,968.84
10,17,2013-09-20 12:00:00,-58.4,25.0,46.962,964.67
10,18,2013-09-20 18:00:00,-57.0,25.8,45.302,968.43
10,19,2013-09-21 00:00:00,-55.2,26.8,44.997,964.49
10,20,2013-09-21 06:00:00,-53.4,28.0,47.006,961.73
10,21,2013-09-21 12:00:00,-52.2,29.2,46.641,961.37
11,1,2013-09-30 06:00:00,-39.2,15.0,23.425,1003.1
11,2,2013-09-30 12:00:00,-41.2,15.4,26.397,997.49
11,3,2013-09-30 18:00:00,-42.6,15.8,30.049,994.4
11,4,2013-10-01 00:00:00,-44.0,16.2,30.556,990.9
11,5,2013-10-01 06:00:00,-45.0,16.4,31.242,989.98
11,6,2013-10-01 12:00:00,-45.8,16.6,31.649,987.01
11,7,2013-10-01 18:00:00,-46.6,16.8,35.068,982.0
11,8,2013-10-02 00:00:00,-47.0,17.2,35.201,980.13
11,9,2013-10-02 06:00:00,-47.0,17.6,32.173,982.15
11,10,2013-10-02 12:00:00,-47.0,18.2,33.256,979.0
11,11,2013-10-02 18:00:00,-47.0,19.0,38.506,975.54
11,12,2013-10-03 00:00:00,-46.8,19.6,40.824,968.3
11,13,2013-10-03 06:00:00,-46.4,20.4,43.009,967.19
11,14,2013-10-03 12:00:00,-46.2,21.0,43.052,963.26
11,15,2013-10-03 18:00:00,-45.8,21.6,45.009,963.41
11,16,2013-10-04 00:00:00,-45.2,22.2,44.073,962.81
11,17,2013-10-04 06:00:00,-44.8,23.0,45.645,961.17
11,18,2013-10-04 12:00:00,-44.4,23.6,46.872,957.53
11,19,2013-10-04 18:00:00,-44.2,24.4,46.72,960.13
11,20,2013-10-05 00:00:00,-43.8,25.2,44.907,960.49
11,21,2013-10-05 06:00:00,-43.4,26.2,46.562,956.11
11,22,2013-10-05 12:00:00,-43.2,27.4,46.033,950.8
11,23,2013-10-05 18:00:00,-42.8,28.4,51.291,946.29
11,24,2013-10-06 00:00:00,-42.2,29.2,52.704,942.91
12,1,2013-10-12 18:00:00,-39.0,12.0,17.656,1008.71
12,2,2013-10-13 00:00:00,-40.2,13.2,17.431,1007.76
12,3,2013-10-13 06:00:00,-41.6,13.4,18.411,1007.81
12,4,2013-10-13 12:00:00,-42.6,13.4,19.542,1005.76
12,5,2013-10-13 18:00:00,-43.4,14.0,20.154,1006.22
12,6,2013-10-14 00:00:00,-44.0,14.2,19.171,1004.71
12,7,2013-10-14 06:00:00,-44.6,15.0,20.561,1005.04
12,8,2013-10-14 12:00:00,-45.0,15.4,20.555,1001.85
12,9,2013-10-14 18:00:00,-45.2,15.8,24.624,1001.05
13,1,2013-10-15 06:00:00,-45.6,16.4,23.05,1002.04
13,2,2013-10-15 12:00:00,-45.8,16.4,21.81,1001.47
13,3,2013-10-15 18:00:00,-46.2,16.6,20.951,1003.03
13,4,2013-10-16 00:00:00,-46.4,17.0,21.076,1002.19
13,5,2013-10-16 06:00:00,-46.6,17.2,21.416,1003.05
13,6,2013-10-16 12:00:00,-46.8,17.4,20.538,1001.9
13,7,2013-10-16 18:00:00,-47.0,18.0,21.149,1003.91
13,8,2013-10-17 00:00:00,-47.2,18.4,18.247,1003.68
13,9,2013-10-17 06:00:00,-47.2,19.2,18.888,1005.63
13,10,2013-10-17 12:00:00,-47.4,20.0,17.755,1005.37
13,11,2013-10-17 18:00:00,-47.4,21.0,18.974,1007.1
13,12,2013-10-18 00:00:00,-47.2,22.2,18.169,1006.33
13,13,2013-10-18 06:00:00,-47.0,23.2,17.275,1007.69
13,14,2013-10-18 12:00:00,-47.0,24.6,18.019,1006.02
13,15,2013-10-18 18:00:00,-46.4,26.0,18.547,1006.81
14,1,2013-10-19 06:00:00,-45.8,27.8,21.057,1000.96
14,2,2013-10-19 12:00:00,-45.4,28.4,24.016,998.45
14,3,2013-10-19 18:00:00,-45.0,28.8,25.302,999.91
14,4,2013-10-20 00:00:00,-44.2,29.2,24.766,999.31
15,1,2013-10-19 18:00:00,-81.6,21.2,23.085,999.47
15,2,2013-10-20 00:00:00,-81.8,22.2,24.399,997.43
15,3,2013-10-20 06:00:00,-81.6,23.2,20.084,1000.37
15,4,2013-10-20 12:00:00,-81.4,24.0,23.967,997.88
15,5,2013-10-20 18:00:00,-80.8,25.0,22.735,998.19
16,1,2013-11-04 00:00:00,-94.0,12.8,21.254,997.59
16,2,2013-11-04 06:00:00,-94.4,12.6,25.963,993.92
16,3,2013-11-04 12:00:00,-95.2,12.6,30.336,989.94
16,4,2013-11-04 18:00:00,-95.6,12.4,31.127,987.47
16,5,2013-11-05 00:00:00,-96.4,12.2,31.241,987.71
16,6,2013-11-05 06:00:00,-97.4,12.2,32.732,984.32
16,7,2013-11-05 12:00:00,-98.6,12.2,35.396,981.42
16,8,2013-11-05 18:00:00,-99.8,12.2,39.944,978.31
17,1,2013-12-08 18:00:00,-41.8,28.6,25.157,989.97
17,2,2013-12-09 00:00:00,-41.2,27.4,28.221,986.55
17,3,2013-12-09 06:00:00,-40.4,26.2,30.818,984.05
17,4,2013-12-09 12:00:00,-39.8,24.8,30.758,980.16
17,5,2013-12-09 18:00:00,-39.2,23.6,31.889,979.6
17,6,2013-12-10 00:00:00,-38.4,22.6,33.989,978.1
17,7,2013-12-10 06:00:00,-38.0,21.8,34.902,979.19
17,8,2013-12-10 12:00:00,-37.8,21.2,38.405,974.65
17,9,2013-12-10 18:00:00,-38.0,20.4,39.446,976.09
17,10,2013-12-11 00:00:00,-38.8,19.8,42.156,973.85
17,11,2013-12-11 06:00:00,-39.8,18.8,43.854,976.9
17,12,2013-12-11 12:00:00,-40.6,18.0,42.69,978.79
17,13,2013-12-11 18:00:00,-41.6,17.0,42.605,981.45
17,14,2013-12-12 00:00:00,-42.8,16.4,44.835,976.23
17,15,2013-12-12 06:00:00,-44.0,16.0,44.09,974.91
17,16,2013-12-12 12:00:00,-45.4,16.0,44.355,976.03
17,17,2013-12-12 18:00:00,-46.8,16.2,46.038,979.06
17,18,2013-12-13 00:00:00,-48.6,16.6,45.734,980.23
17,19,2013-12-13 06:00:00,-50.2,17.2,44.547,983.18
17,20,2013-12-13 12:00:00,-51.8,18.0,42.37,983.18
17,21,2013-12-13 18:00:00,-52.8,19.0,41.549,983.52
17,22,2013-12-14 00:00:00,-53.8,19.8,40.254,982.68
17,23,2013-12-14 06:00:00,-54.6,20.8,39.298,982.96
17,24,2013-12-14 12:00:00,-55.4,21.4,43.354,977.81
17,25,2013-12-14 18:00:00,-56.2,21.8,42.072,978.76
17,26,2013-12-15 00:00:00,-56.8,22.2,42.138,979.8
17,27,2013-12-15 06:00:00,-57.4,22.6,42.626,980.27
17,28,2013-12-15 12:00:00,-58.0,22.6,45.012,977.84
17,29,2013-12-15 18:00:00,-59.0,22.2,47.541,982.5
