numtc,step,date,lon,lat,vmax,pmin
1,1,1985-04-25 12:00:00,-58.6,26.4,17.77,1001.39
1,2,1985-04-25 18:00:00,-57.4,26.0,18.276,1002.43
1,3,1985-04-26 00:00:00,-55.4,26.6,20.483,999.47
1,4,1985-04-26 06:00:00,-53.4,28.2,21.026,998.32
2,1,1985-05-14 18:00:00,-87.4,9.6,19.871,1003.71
2,2,1985-05-15 00:00:00,-88.2,10.0,22.841,1000.92
2,3,1985-05-15 06:00:00,-88.8,10.4,25.152,997.67
2,4,1985-05-15 12:00:00,-89.6,11.0,31.623,990.3
2,5,1985-05-15 18:00:00,-90.2,11.6,37.006,982.03
2,6,1985-05-16 00:00:00,-90.8,12.0,38.664,982.61
2,7,1985-05-16 06:00:00,-91.4,12.6,36.123,985.35
2,8,1985-05-16 12:00:00,-91.8,12.8,32.676,990.41
2,9,1985-05-16 18:00:00,-92.0,13.4,29.309,993.78
2,10,1985-05-17 00:00:00,-92.4,13.8,24.151,998.7
2,11,1985-05-17 06:00:00,-92.8,13.8,23.876,999.2
2,12,1985-05-17 12:00:00,-93.4,13.8,21.66,999.6
2,13,1985-05-17 18:00:00,-94.2,13.8,21.986,999.31
2,14,1985-05-18 00:00:00,-94.6,13.6,21.941,998.68
2,15,1985-05-18 06:00:00,-94.8,13.6,20.448,998.82
2,16,1985-05-18 12:00:00,-94.8,13.8,20.15,998.67
2,17,1985-05-18 18:00:00,-94.6,14.0,21.549,996.99
3,1,1985-06-10 12:00:00,-82.6,14.4,19.852,1004.41
3,2,1985-06-10 18:00:00,-83.4,15.2,22.038,1002.65
3,3,1985-06-11 00:00:00,-84.4,16.0,24.423,1001.52
3,4,1985-06-11 06:00:00,-85.4,16.6,25.573,998.86
3,5,1985-06-11 12:00:00,-85.8,17.2,26.859,997.45
3,6,1985-06-11 18:00:00,-86.6,18.2,29.588,995.65
3,7,1985-06-12 00:00:00,-87.2,19.4,30.261,991.16
3,8,1985-06-12 06:00:00,-87.6,20.4,26.339,997.21
3,9,1985-06-12 12:00:00,-88.2,21.6,24.273,998.66
4,1,1985-07-19 06:00:00,-79.6,24.8,22.311,1001.9
4,2,1985-07-19 12:00:00,-80.6,25.4,23.493,999.21
4,3,1985-07-19 18:00:00,-81.6,26.0,21.272,999.39
4,4,1985-07-20 00:00:00,-82.8,26.8,26.619,998.4
4,5,1985-07-20 06:00:00,-84.0,27.4,29.706,993.02
4,6,1985-07-20 12:00:00,-85.2,27.8,34.82,986.25
4,7,1985-07-20 18:00:00,-86.2,28.4,39.644,982.52
4,8,1985-07-21 00:00:00,-87.2,29.0,39.695,983.01
4,9,1985-07-21 06:00:00,-87.8,29.4,38.549,979.43
5,1,1985-07-25 18:00:00,-54.6,14.4,22.068,1003.04
5,2,1985-07-26 00:00:00,-57.4,14.6,27.054,999.01
5,3,1985-07-26 06:00:00,-59.8,14.8,30.311,994.74
5,4,1985-07-26 12:00:00,-62.0,15.0,32.582,986.48
5,5,1985-07-26 18:00:00,-64.4,15.2,38.895,978.62
5,6,1985-07-27 00:00:00,-66.6,15.4,42.058,969.79
5,7,1985-07-27 06:00:00,-68.6,15.6,50.592,954.81
5,8,1985-07-27 12:00:00,-70.6,15.8,60.944,944.44
5,9,1985-07-27 18:00:00,-72.6,16.2,62.532,937.87
5,10,1985-07-28 00:00:00,-74.8,16.4,57.485,947.29
5,11,1985-07-28 06:00:00,-76.6,16.8,58.246,946.68
5,12,1985-07-28 12:00:00,-78.6,17.0,59.623,941.47
5,13,1985-07-28 18:00:00,-80.6,17.2,60.453,941.24
5,14,1985-07-29 00:00:00,-82.4,17.2,62.09,933.18
5,15,1985-07-29 06:00:00,-84.2,17.2,63.592,932.04
5,16,1985-07-29 12:00:00,-85.4,17.4,66.432,926.11
5,17,1985-07-29 18:00:00,-87.2,17.8,65.173,928.16
5,18,1985-07-30 00:00:00,-89.0,18.0,32.607,976.62
6,1,1985-07-30 18:00:00,-94.0,18.4,19.165,1000.66
6,2,1985-07-31 00:00:00,-95.2,18.2,18.44,1001.75
6,3,1985-07-31 06:00:00,-95.4,19.0,18.666,1003.03
6,4,1985-07-31 12:00:00,-96.8,20.2,19.96,1004.63
7,1,1985-08-07 12:00:00,-54.2,16.6,20.755,1004.57
7,2,1985-08-07 18:00:00,-56.0,17.0,21.354,1004.58
7,3,1985-08-08 00:00:00,-57.4,17.2,21.484,1002.35
7,4,1985-08-08 06:00:00,-58.6,17.6,22.245,1001.2
7,5,1985-08-08 12:00:00,-59.8,18.0,23.715,999.74
7,6,1985-08-08 18:00:00,-61.2,18.6,25.021,1000.51
8,1,1985-08-11 00:00:00,-72.2,22.2,25.652,996.83
8,2,1985-08-11 06:00:00,-72.8,22.6,28.854,992.94
8,3,1985-08-11 12:00:00,-73.8,23.0,29.87,989.65
8,4,1985-08-11 18:00:00,-74.6,23.2,33.165,985.46
8,5,1985-08-12 00:00:00,-75.0,23.4,38.456,979.44
8,6,1985-08-12 06:00:00,-75.6,23.6,42.83,969.98
8,7,1985-08-12 12:00:00,-76.0,23.4,44.521,967.84
8,8,1985-08-12 18:00:00,-76.6,23.4,49.447,962.06
8,9,1985-08-13 00:00:00,-77.0,23.6,53.915,952.97
8,10,1985-08-13 06:00:00,-77.6,23.6,55.573,947.82
8,11,1985-08-13 12:00:00,-78.6,23.8,59.324,948.71
8,12,1985-08-13 18:00:00,-79.4,23.6,57.027,945.89
8,13,1985-08-14 00:00:00,-80.4,23.8,56.975,945.42
8,14,1985-08-14 06:00:00,-81.2,24.0,56.746,945.74
8,15,1985-08-14 12:00:00,-82.2,24.6,57.138,942.99
8,16,1985-08-14 18:00:00,-83.0,25.2,60.141,935.45
8,17,1985-08-15 00:00:00,-84.0,26.2,60.632,931.39
8,18,1985-08-15 06:00:00,-84.8,27.0,63.311,926.51
8,19,1985-08-15 12:00:00,-85.4,28.0,64.632,925.15
8,20,1985-08-15 18:00:00,-86.2,28.8,64.425,922.09
9,1,1985-08-30 06:00:00,-85.2,27.8,23.145,1000.41
9,2,1985-08-30 12:00:00,-85.8,28.2,27.34,993.95
9,3,1985-08-30 18:00:00,-85.8,29.0,30.471,989.36
9,4,1985-08-31 00:00:00,-85.6,29.6,32.769,985.66
10,1,1985-09-01 12:00:00,-64.0,19.4,20.026,1008.83
10,2,1985-09-01 18:00:00,-65.4,20.2,22.695,1008.22
10,3,1985-09-02 00:00:00,-66.6,21.2,24.321,1006.54
10,4,1985-09-02 06:00:00,-67.6,22.2,26.105,1004.75
10,5,1985-09-02 12:00:00,-68.6,23.2,26.635,1003.53
10,6,1985-09-02 18:00:00,-69.2,24.0,25.98,1002.87
10,7,1985-09-03 00:00:00,-70.0,24.8,27.636,997.64
10,8,1985-09-03 06:00:00,-70.6,25.2,34.831,990.64
10,9,1985-09-03 12:00:00,-71.2,25.4,31.718,992.67
10,10,1985-09-03 18:00:00,-71.6,25.4,29.973,996.21
11,1,1985-09-05 06:00:00,-77.8,24.6,25.987,1002.33
11,2,1985-09-05 12:00:00,-78.8,24.6,24.953,1001.35
11,3,1985-09-05 18:00:00,-79.8,24.8,26.907,998.64
11,4,1985-09-06 00:00:00,-80.6,25.4,28.431,995.94
11,5,1985-09-06 06:00:00,-81.4,25.8,22.433,997.57
11,6,1985-09-06 12:00:00,-82.4,26.6,23.365,995.52
11,7,1985-09-06 18:00:00,-83.2,27.4,27.666,994.73
