numtc,step,date,lon,lat,vmax,pmin
1,1,1960-06-09 06:00:00,-86.6,10.4,21.037,1001.13
1,2,1960-06-09 12:00:00,-87.0,11.2,20.503,1000.17
1,3,1960-06-09 18:00:00,-87.6,11.8,21.577,999.12
1,4,1960-06-10 00:00:00,-88.2,12.4,20.8,998.15
2,1,1960-06-18 12:00:00,-94.4,21.4,22.875,998.01
2,2,1960-06-18 18:00:00,-95.0,21.8,23.65,995.82
2,3,1960-06-19 00:00:00,-95.6,22.2,24.92,994.77
2,4,1960-06-19 06:00:00,-96.0,22.6,25.699,993.5
2,5,1960-06-19 12:00:00,-96.6,22.8,32.009,989.35
2,6,1960-06-19 18:00:00,-97.2,23.0,33.759,983.96
2,7,1960-06-20 00:00:00,-98.2,23.0,29.863,992.19
3,1,1960-06-22 00:00:00,-84.0,17.2,18.766,1006.15
3,2,1960-06-22 06:00:00,-84.4,17.6,17.697,1005.58
3,3,1960-06-22 12:00:00,-85.0,18.4,19.725,1004.78
3,4,1960-06-22 18:00:00,-85.6,19.2,21.607,1004.52
3,5,1960-06-23 00:00:00,-86.2,19.8,20.153,1004.27
4,1,1960-08-14 06:00:00,-75.2,18.8,19.831,1007.17
4,2,1960-08-14 12:00:00,-76.8,19.6,22.227,1003.89
4,3,1960-08-14 18:00:00,-78.4,20.2,22.899,1002.84
4,4,1960-08-15 00:00:00,-79.8,20.8,27.009,999.02
4,5,1960-08-15 06:00:00,-81.0,21.6,29.143,997.38
4,6,1960-08-15 12:00:00,-82.2,22.2,23.566,998.33
4,7,1960-08-15 18:00:00,-83.4,23.2,30.168,995.24
4,8,1960-08-16 00:00:00,-84.6,24.0,36.307,988.32
4,9,1960-08-16 06:00:00,-85.6,24.4,37.177,986.23
4,10,1960-08-16 12:00:00,-86.8,25.2,40.465,979.37
4,11,1960-08-16 18:00:00,-87.6,25.6,42.403,973.27
4,12,1960-08-17 00:00:00,-88.4,26.2,47.922,966.15
4,13,1960-08-17 06:00:00,-88.8,26.6,47.786,962.95
4,14,1960-08-17 12:00:00,-89.0,27.2,50.402,959.18
4,15,1960-08-17 18:00:00,-89.2,27.8,53.889,947.71
4,16,1960-08-18 00:00:00,-89.4,28.2,55.508,947.84
4,17,1960-08-18 06:00:00,-89.2,28.8,52.402,947.56
4,18,1960-08-18 12:00:00,-89.4,29.4,46.976,953.36
4,19,1960-08-18 18:00:00,-89.6,29.8,38.271,972.61
5,1,1960-08-22 06:00:00,-59.4,29.8,54.024,942.58
5,2,1960-08-22 12:00:00,-59.8,29.4,55.39,940.29
5,3,1960-08-22 18:00:00,-59.8,29.2,56.091,938.76
5,4,1960-08-23 00:00:00,-60.0,29.0,56.405,934.73
5,5,1960-08-23 06:00:00,-60.2,28.8,56.777,934.5
5,6,1960-08-23 12:00:00,-60.4,28.8,57.388,936.32
5,7,1960-08-23 18:00:00,-60.6,28.8,58.008,935.19
5,8,1960-08-24 00:00:00,-60.6,29.0,61.292,929.53
5,9,1960-08-24 06:00:00,-60.8,29.2,60.693,929.18
5,10,1960-08-24 12:00:00,-61.0,29.2,58.745,931.97
5,11,1960-08-24 18:00:00,-61.2,29.6,60.277,932.02
6,1,1960-08-30 06:00:00,-47.8,11.8,21.345,1001.05
6,2,1960-08-30 12:00:00,-48.8,12.0,25.037,996.26
6,3,1960-08-30 18:00:00,-50.0,12.6,24.897,995.68
6,4,1960-08-31 00:00:00,-51.2,13.4,27.928,991.37
6,5,1960-08-31 06:00:00,-52.6,14.2,32.366,988.05
6,6,1960-08-31 12:00:00,-54.0,14.8,37.143,981.26
6,7,1960-08-31 18:00:00,-55.6,15.4,36.525,977.34
6,8,1960-09-01 00:00:00,-57.0,15.8,43.726,967.84
6,9,1960-09-01 06:00:00,-58.2,16.6,50.368,958.02
6,10,1960-09-01 12:00:00,-59.6,17.2,54.579,949.94
6,11,1960-09-01 18:00:00,-60.8,17.8,55.672,946.59
6,12,1960-09-02 00:00:00,-62.0,18.4,56.548,943.89
6,13,1960-09-02 06:00:00,-63.2,18.8,53.062,946.43
6,14,1960-09-02 12:00:00,-64.4,19.2,53.822,946.82
6,15,1960-09-02 18:00:00,-65.8,19.6,56.946,947.94
6,16,1960-09-03 00:00:00,-67.0,19.8,55.405,947.0
6,17,1960-09-03 06:00:00,-67.8,20.4,57.439,946.72
6,18,1960-09-03 12:00:00,-69.0,20.8,59.954,943.67
6,19,1960-09-03 18:00:00,-69.8,21.6,65.462,936.56
6,20,1960-09-04 00:00:00,-70.8,22.4,63.725,935.26
6,21,1960-09-04 06:00:00,-71.6,23.2,63.667,934.1
6,22,1960-09-04 12:00:00,-72.2,23.8,63.169,931.99
6,23,1960-09-04 18:00:00,-72.8,24.8,65.123,927.84
6,24,1960-09-05 00:00:00,-73.2,25.8,65.428,925.59
6,25,1960-09-05 06:00:00,-73.6,26.8,64.477,921.02
6,26,1960-09-05 12:00:00,-73.8,27.8,62.743,923.24
6,27,1960-09-05 18:00:00,-73.6,28.8,64.093,922.44
6,28,1960-09-06 00:00:00,-73.4,29.8,60.577,922.72
7,1,1960-09-09 12:00:00,-44.0,16.8,22.848,1001.44
7,2,1960-09-09 18:00:00,-45.0,17.2,24.695,1001.08
7,3,1960-09-10 00:00:00,-46.0,17.6,25.118,998.99
7,4,1960-09-10 06:00:00,-47.0,18.0,26.0,999.72
7,5,1960-09-10 12:00:00,-48.2,18.2,29.492,996.9
7,6,1960-09-10 18:00:00,-49.2,18.8,31.641,994.51
7,7,1960-09-11 00:00:00,-50.4,19.6,31.854,993.99
7,8,1960-09-11 06:00:00,-51.4,20.2,34.214,992.24
7,9,1960-09-11 12:00:00,-52.4,20.8,36.98,987.07
7,10,1960-09-11 18:00:00,-53.4,21.4,40.877,984.56
7,11,1960-09-12 00:00:00,-54.2,22.0,40.656,983.26
7,12,1960-09-12 06:00:00,-55.0,22.4,39.57,984.32
7,13,1960-09-12 12:00:00,-55.8,22.8,42.692,981.5
7,14,1960-09-12 18:00:00,-56.8,23.2,42.32,980.77
7,15,1960-09-13 00:00:00,-57.8,24.0,42.357,979.63
7,16,1960-09-13 06:00:00,-58.8,24.6,46.885,970.55
7,17,1960-09-13 12:00:00,-59.6,25.4,47.73,966.52
7,18,1960-09-13 18:00:00,-60.6,26.0,52.056,955.28
7,19,1960-09-14 00:00:00,-61.4,26.4,54.71,950.15
7,20,1960-09-14 06:00:00,-61.6,27.0,55.971,941.73
7,21,1960-09-14 12:00:00,-61.8,27.4,54.043,944.19
7,22,1960-09-14 18:00:00,-62.0,27.8,56.182,943.35
7,23,1960-09-15 00:00:00,-61.6,27.8,56.753,939.98
7,24,1960-09-15 06:00:00,-61.8,28.0,57.455,936.18
7,25,1960-09-15 12:00:00,-62.0,27.8,57.893,933.23
7,26,1960-09-15 18:00:00,-62.4,27.6,59.552,932.03
7,27,1960-09-16 00:00:00,-62.8,27.6,61.103,928.61
7,28,1960-09-16 06:00:00,-63.2,27.4,63.202,924.88
7,29,1960-09-16 12:00:00,-63.6,27.4,62.689,924.67
7,30,1960-09-16 18:00:00,-64.2,27.2,65.577,924.68
7,31,1960-09-17 00:00:00,-64.8,26.8,65.512,920.87
7,32,1960-09-17 06:00:00,-65.4,26.6,64.539,920.85
7,33,1960-09-17 12:00:00,-66.2,26.0,65.161,919.15
7,34,1960-09-17 18:00:00,-67.2,25.6,67.743,912.83
