numtc,step,date,lon,lat,vmax,pmin
1,1,1984-06-03 18:00:00,-93.0,11.8,32.849,987.83
1,2,1984-06-04 00:00:00,-93.6,12.2,33.821,985.32
1,3,1984-06-04 06:00:00,-94.2,12.4,37.814,977.92
1,4,1984-06-04 12:00:00,-95.0,12.8,41.436,974.56
1,5,1984-06-04 18:00:00,-95.4,13.2,41.105,970.95
1,6,1984-06-05 00:00:00,-96.0,13.6,42.871,967.02
1,7,1984-06-05 06:00:00,-96.4,14.2,41.552,969.49
1,8,1984-06-05 12:00:00,-96.8,15.0,41.816,972.7
2,1,1984-07-18 12:00:00,-69.6,24.4,20.447,1005.91
2,2,1984-07-18 18:00:00,-70.2,24.6,22.051,1002.72
2,3,1984-07-19 00:00:00,-70.6,25.2,26.892,996.62
2,4,1984-07-19 06:00:00,-71.0,25.8,31.404,989.0
2,5,1984-07-19 12:00:00,-71.0,26.4,36.689,983.89
2,6,1984-07-19 18:00:00,-71.2,27.4,38.312,982.13
2,7,1984-07-20 00:00:00,-71.2,28.4,40.035,977.73
2,8,1984-07-20 06:00:00,-71.2,29.2,39.432,976.15
3,1,1984-07-23 18:00:00,-93.8,20.2,21.645,1003.34
3,2,1984-07-24 00:00:00,-95.0,20.6,24.112,999.96
3,3,1984-07-24 06:00:00,-96.0,20.6,26.972,994.78
3,4,1984-07-24 12:00:00,-96.8,20.8,28.471,993.24
4,1,1984-08-23 06:00:00,-92.4,21.6,22.35,998.79
4,2,1984-08-23 12:00:00,-93.0,22.2,24.709,995.17
4,3,1984-08-23 18:00:00,-94.0,23.2,29.105,991.55
4,4,1984-08-24 00:00:00,-95.6,23.8,30.682,991.17
4,5,1984-08-24 06:00:00,-97.2,23.8,30.051,990.3
5,1,1984-08-26 18:00:00,-95.0,13.4,19.751,1001.05
5,2,1984-08-27 00:00:00,-96.4,13.6,21.955,1001.18
5,3,1984-08-27 06:00:00,-98.0,13.8,20.611,1000.99
5,4,1984-08-27 12:00:00,-99.6,14.0,21.536,1000.23
6,1,1984-08-30 18:00:00,-60.6,16.4,17.573,1009.9
