numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1984-05-27 18:00:00,-88.2,7.4,36.16,9.622,1010.98,0.0
1,2,1984-05-28 00:00:00,-88.0,7.8,29.65,10.135,1008.7,0.0
1,3,1984-05-28 06:00:00,-84.2,9.4,17.58,8.403,1010.53,0.0
1,4,1984-05-28 12:00:00,-81.2,8.2,18.39,8.748,1011.17,0.0
1,5,1984-05-28 18:00:00,-81.2,8.4,17.52,10.559,1009.92,0.0
1,6,1984-05-29 00:00:00,-80.8,8.8,23.68,10.711,1010.36,0.0
1,7,1984-05-29 06:00:00,-81.0,9.4,23.8,10.481,1009.96,0.0
1,8,1984-05-29 12:00:00,-81.8,10.0,26.64,11.38,1010.69,0.0
1,9,1984-05-29 18:00:00,-82.6,10.6,21.77,9.911,1009.16,0.0
1,10,1984-05-30 00:00:00,-84.0,10.4,19.1,10.151,1009.26,0.0
1,11,1984-05-30 06:00:00,-83.4,10.0,20.21,10.679,1009.67,0.0
1,12,1984-05-30 12:00:00,-83.4,11.6,20.87,10.384,1009.87,0.0
1,13,1984-05-30 18:00:00,-84.4,11.2,36.25,10.444,1008.59,0.0
1,14,1984-05-31 00:00:00,-85.0,11.2,24.57,8.392,1008.01,0.0
1,15,1984-05-31 06:00:00,-85.4,11.0,25.08,7.731,1009.57,0.0
1,16,1984-05-31 12:00:00,-86.0,10.8,41.41,7.985,1009.64,0.0
1,17,1984-05-31 18:00:00,-86.8,10.6,41.32,11.983,1008.04,0.0
1,18,1984-06-01 00:00:00,-87.6,10.4,27.59,11.882,1008.71,0.0
1,19,1984-06-01 06:00:00,-88.2,10.2,22.65,11.179,1008.63,0.0
1,20,1984-06-01 12:00:00,-88.2,10.2,26.5,10.185,1010.68,0.0
1,21,1984-06-01 18:00:00,-88.4,10.4,37.74,10.545,1010.65,0.0
1,22,1984-06-02 00:00:00,-89.0,10.8,30.92,10.461,1010.31,0.0
1,23,1984-06-02 06:00:00,-89.4,11.0,34.2,10.789,1010.13,0.0
1,24,1984-06-02 12:00:00,-89.8,11.4,47.01,13.511,1009.34,0.0
1,25,1984-06-02 18:00:00,-90.8,11.8,61.7,17.763,1007.14,0.0
1,26,1984-06-03 00:00:00,-91.6,11.8,86.6,20.71,1002.91,0.0
1,27,1984-06-03 06:00:00,-92.4,11.8,163.54,27.167,995.52,0.0
1,28,1984-06-03 12:00:00,-93.0,11.8,232.55,32.849,987.83,0.0
1,29,1984-06-03 18:00:00,-93.6,12.2,230.0,33.821,985.32,0.0
1,30,1984-06-04 00:00:00,-94.2,12.4,266.32,37.814,977.92,0.0
1,31,1984-06-04 06:00:00,-95.0,12.8,290.09,41.436,974.56,0.0
1,32,1984-06-04 12:00:00,-95.4,13.2,291.37,41.105,970.95,1.0
1,33,1984-06-04 18:00:00,-96.0,13.6,326.36,42.871,967.02,1.0
1,34,1984-06-05 00:00:00,-96.4,14.2,305.87,41.552,969.49,1.0
1,35,1984-06-05 06:00:00,-96.8,15.0,338.02,41.816,972.7,1.0
1,36,1984-06-05 12:00:00,-97.6,16.4,102.06,20.265,997.22,0.0
1,37,1984-06-05 18:00:00,-98.2,18.0,28.13,11.061,1005.36,0.0
1,38,1984-06-06 00:00:00,-95.8,17.4,30.84,8.639,1006.49,0.0
1,39,1984-06-06 06:00:00,-92.6,17.6,22.06,11.305,1009.09,0.0
1,40,1984-06-06 12:00:00,-92.4,17.4,21.13,11.227,1011.15,0.0
1,41,1984-06-06 18:00:00,-92.4,17.6,15.13,10.75,1009.73,0.0
1,42,1984-06-07 00:00:00,-92.0,15.8,18.91,13.154,1008.65,0.0
1,43,1984-06-07 06:00:00,-93.2,17.0,27.07,8.945,1010.51,0.0
1,44,1984-06-07 12:00:00,-96.0,17.8,18.36,10.911,1011.49,0.0
1,45,1984-06-07 18:00:00,-96.8,20.0,21.39,5.706,1011.84,0.0
2,1,1984-07-16 18:00:00,-62.4,24.4,14.02,10.177,1015.58,0.0
2,2,1984-07-17 00:00:00,-63.8,23.8,21.99,10.797,1014.69,0.0
2,3,1984-07-17 06:00:00,-64.0,23.2,23.84,10.939,1013.31,0.0
2,4,1984-07-17 12:00:00,-65.4,23.2,22.51,11.278,1011.73,0.0
2,5,1984-07-17 18:00:00,-65.6,23.6,33.0,13.216,1011.62,0.0
2,6,1984-07-18 00:00:00,-66.8,24.4,37.48,15.471,1010.66,0.0
2,7,1984-07-18 06:00:00,-68.2,23.8,41.6,16.024,1008.95,0.0
2,8,1984-07-18 12:00:00,-69.6,24.4,61.94,20.447,1005.91,1.0
2,9,1984-07-18 18:00:00,-70.2,24.6,72.25,22.051,1002.72,1.0
2,10,1984-07-19 00:00:00,-70.6,25.2,116.13,26.892,996.62,1.0
2,11,1984-07-19 06:00:00,-71.0,25.8,163.03,31.404,989.0,1.0
