numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2002-03-08 06:00:00,-17.6,20.8,10.36,10.089,1010.97,0.0
1,2,2002-03-08 12:00:00,-24.6,22.6,11.63,13.592,1017.03,0.0
1,3,2002-03-08 18:00:00,-31.0,26.4,32.26,17.973,1015.94,0.0
1,4,2002-03-09 00:00:00,-38.2,26.6,27.43,17.071,1013.92,0.0
1,5,2002-03-09 06:00:00,-41.6,25.6,36.66,15.885,1014.97,0.0
1,6,2002-03-09 12:00:00,-42.2,25.0,41.7,17.21,1013.2,0.0
1,7,2002-03-09 18:00:00,-39.6,26.6,43.41,18.868,1014.96,0.0
1,8,2002-03-10 00:00:00,-35.8,26.4,28.87,15.023,1014.88,0.0
1,9,2002-03-10 06:00:00,-35.8,26.2,28.76,14.329,1015.23,0.0
1,10,2002-03-10 12:00:00,-37.6,26.0,28.83,13.356,1014.93,0.0
1,11,2002-03-10 18:00:00,-39.2,25.6,16.55,14.045,1015.45,0.0
1,12,2002-03-11 00:00:00,-41.4,25.4,18.83,13.999,1013.2,0.0
1,13,2002-03-11 06:00:00,-43.0,25.2,32.06,15.483,1014.06,0.0
1,14,2002-03-11 12:00:00,-44.4,25.0,54.65,17.245,1012.7,0.0
1,15,2002-03-11 18:00:00,-42.0,25.6,36.25,17.077,1013.21,0.0
1,16,2002-03-12 00:00:00,-43.2,24.6,34.84,16.027,1011.35,0.0
1,17,2002-03-12 06:00:00,-45.0,24.8,37.73,16.288,1012.36,0.0
1,18,2002-03-12 12:00:00,-44.4,25.2,33.66,17.591,1011.19,0.0
1,19,2002-03-12 18:00:00,-45.2,26.0,50.58,20.043,1012.08,0.0
1,20,2002-03-13 00:00:00,-45.2,25.8,73.82,20.962,1009.92,0.0
1,21,2002-03-13 06:00:00,-45.4,26.2,93.65,23.182,1008.25,0.0
1,22,2002-03-13 12:00:00,-46.0,26.4,72.95,22.338,1004.6,0.0
1,23,2002-03-13 18:00:00,-47.0,25.4,71.08,22.049,1006.6,0.0
1,24,2002-03-14 00:00:00,-47.6,24.4,50.46,21.398,1004.31,0.0
1,25,2002-03-14 06:00:00,-45.8,25.4,46.06,19.461,1004.84,0.0
1,26,2002-03-14 12:00:00,-46.4,25.2,71.2,18.831,1002.83,1.0
1,27,2002-03-14 18:00:00,-46.6,24.8,61.14,20.434,1003.58,1.0
