numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2012-05-14 12:00:00,-86.8,15.8,22.94,10.286,1010.97,0.0
1,2,2012-05-14 18:00:00,-91.6,18.0,36.16,14.666,1009.68,0.0
1,3,2012-05-15 00:00:00,-93.4,17.6,43.24,15.641,1008.17,0.0
1,4,2012-05-15 06:00:00,-92.8,16.4,33.8,15.3,1008.95,0.0
1,5,2012-05-15 12:00:00,-93.0,16.6,25.29,13.677,1009.2,0.0
1,6,2012-05-15 18:00:00,-93.8,16.0,23.67,13.186,1009.64,0.0
1,7,2012-05-16 00:00:00,-94.6,16.6,22.37,11.138,1009.17,0.0
1,8,2012-05-16 06:00:00,-93.0,16.8,17.82,10.319,1007.61,0.0
1,9,2012-05-16 12:00:00,-94.6,16.4,19.09,8.804,1010.34,0.0
1,10,2012-05-16 18:00:00,-93.8,16.2,26.2,12.992,1011.07,0.0
1,11,2012-05-17 00:00:00,-93.0,16.8,22.97,9.907,1012.27,0.0
1,12,2012-05-17 06:00:00,-93.2,16.6,19.8,14.501,1009.4,0.0
1,13,2012-05-17 12:00:00,-94.2,12.8,27.44,13.65,1008.94,0.0
1,14,2012-05-17 18:00:00,-95.2,13.0,38.96,14.134,1008.37,0.0
1,15,2012-05-18 00:00:00,-96.2,12.4,40.68,13.813,1006.49,0.0
1,16,2012-05-18 06:00:00,-95.8,12.2,40.08,14.283,1005.17,0.0
1,17,2012-05-18 12:00:00,-96.0,14.0,40.74,16.967,1003.85,0.0
1,18,2012-05-18 18:00:00,-96.0,13.6,75.65,19.382,1001.8,1.0
1,19,2012-05-19 00:00:00,-96.0,13.6,81.23,21.242,998.81,1.0
1,20,2012-05-19 06:00:00,-96.0,14.2,120.38,25.281,995.17,1.0
1,21,2012-05-19 12:00:00,-96.0,15.0,162.08,23.442,994.03,1.0
1,22,2012-05-19 18:00:00,-95.6,16.2,73.51,14.749,1004.38,0.0
1,23,2012-05-20 00:00:00,-95.0,16.4,27.48,9.458,1005.82,0.0
1,24,2012-05-20 06:00:00,-96.0,17.8,35.62,9.935,1007.89,0.0
1,25,2012-05-20 12:00:00,-96.2,18.0,34.37,8.771,1008.31,0.0
1,26,2012-05-20 18:00:00,-96.4,18.4,31.98,10.015,1008.68,0.0
2,1,2012-06-12 06:00:00,-93.4,17.6,28.08,11.059,1010.65,0.0
2,2,2012-06-12 12:00:00,-89.4,14.2,17.39,10.332,1010.06,0.0
