numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1975-05-26 00:00:00,-81.2,8.2,14.51,10.324,1010.5,0.0
1,2,1975-05-26 06:00:00,-80.0,10.4,15.31,9.882,1010.11,0.0
1,3,1975-05-26 12:00:00,-81.0,10.0,18.53,9.367,1010.17,0.0
1,4,1975-05-26 18:00:00,-81.6,9.2,29.19,9.193,1009.05,0.0
1,5,1975-05-27 00:00:00,-81.0,8.8,26.04,8.374,1010.21,0.0
1,6,1975-05-27 06:00:00,-81.2,8.4,30.7,7.721,1009.83,0.0
1,7,1975-05-27 12:00:00,-81.6,8.4,17.48,8.404,1009.68,0.0
1,8,1975-05-27 18:00:00,-84.8,10.2,21.03,8.297,1008.16,0.0
1,9,1975-05-28 00:00:00,-84.6,10.2,22.89,9.106,1010.14,0.0
1,10,1975-05-28 06:00:00,-81.4,9.0,27.74,8.155,1010.05,0.0
1,11,1975-05-28 12:00:00,-81.6,9.4,24.32,10.284,1010.12,0.0
1,12,1975-05-28 18:00:00,-82.4,9.6,22.65,9.024,1008.64,0.0
1,13,1975-05-29 00:00:00,-83.2,9.8,21.8,9.079,1009.53,0.0
1,14,1975-05-29 06:00:00,-83.4,10.2,36.13,8.429,1010.27,0.0
1,15,1975-05-29 12:00:00,-84.0,10.6,32.71,8.267,1010.65,0.0
1,16,1975-05-29 18:00:00,-84.2,10.8,38.92,8.799,1009.05,0.0
1,17,1975-05-30 00:00:00,-84.0,10.8,28.31,7.572,1009.24,0.0
1,18,1975-05-30 06:00:00,-84.4,11.2,33.92,9.737,1009.21,0.0
1,19,1975-05-30 12:00:00,-84.8,11.6,49.73,9.763,1009.31,0.0
1,20,1975-05-30 18:00:00,-85.4,11.8,35.5,9.61,1008.04,0.0
1,21,1975-05-31 00:00:00,-85.8,12.0,25.38,7.336,1008.52,0.0
1,22,1975-05-31 06:00:00,-86.6,12.2,50.96,11.024,1007.76,0.0
1,23,1975-05-31 12:00:00,-87.4,12.8,43.46,10.823,1008.22,0.0
1,24,1975-05-31 18:00:00,-88.2,12.8,41.92,7.908,1007.61,0.0
1,25,1975-06-01 00:00:00,-88.8,12.4,40.43,9.736,1007.38,0.0
1,26,1975-06-01 06:00:00,-88.6,12.2,53.12,13.52,1006.14,0.0
1,27,1975-06-01 12:00:00,-89.0,12.2,50.98,13.792,1006.63,0.0
1,28,1975-06-01 18:00:00,-89.0,12.0,59.74,15.245,1006.39,0.0
1,29,1975-06-02 00:00:00,-89.2,11.8,68.3,15.695,1004.64,0.0
1,30,1975-06-02 06:00:00,-89.6,11.6,83.75,18.486,1003.18,0.0
1,31,1975-06-02 12:00:00,-90.0,11.2,111.84,21.464,1000.18,1.0
1,32,1975-06-02 18:00:00,-90.6,11.2,144.37,23.542,995.89,1.0
1,33,1975-06-03 00:00:00,-91.0,11.0,198.54,26.715,990.23,1.0
1,34,1975-06-03 06:00:00,-91.6,11.0,252.89,32.229,986.13,1.0
1,35,1975-06-03 12:00:00,-92.0,11.0,231.22,30.044,985.02,1.0
1,36,1975-06-03 18:00:00,-92.4,10.8,212.4,29.586,986.86,1.0
1,37,1975-06-04 00:00:00,-92.4,11.0,214.17,30.898,983.98,1.0
1,38,1975-06-04 06:00:00,-92.6,11.4,198.1,30.954,983.87,1.0
1,39,1975-06-04 12:00:00,-92.8,12.0,232.79,37.191,980.07,1.0
1,40,1975-06-04 18:00:00,-93.0,12.6,264.11,42.466,973.73,1.0
1,41,1975-06-05 00:00:00,-93.2,13.6,337.73,45.103,967.0,1.0
1,42,1975-06-05 06:00:00,-93.6,14.8,345.47,39.435,975.66,1.0
1,43,1975-06-05 12:00:00,-94.2,16.2,194.9,24.948,995.13,1.0
1,44,1975-06-05 18:00:00,-94.6,16.6,79.21,16.52,1004.68,0.0
1,45,1975-06-06 00:00:00,-94.6,17.4,110.23,15.394,1004.54,0.0
1,46,1975-06-06 06:00:00,-94.8,18.0,89.65,12.706,1005.07,0.0
1,47,1975-06-06 12:00:00,-95.4,18.0,82.49,11.923,1005.42,0.0
1,48,1975-06-06 18:00:00,-96.0,18.2,82.95,9.341,1006.87,0.0
1,49,1975-06-07 00:00:00,-96.2,18.2,68.58,8.732,1005.25,0.0
1,50,1975-06-07 06:00:00,-92.8,17.8,27.27,9.941,1009.64,0.0
1,51,1975-06-07 12:00:00,-86.6,15.8,24.67,11.936,1010.54,0.0
2,1,1975-06-11 00:00:00,-71.4,28.6,54.9,14.419,1014.34,0.0
2,2,1975-06-11 06:00:00,-69.6,28.2,70.53,15.058,1012.43,0.0
2,3,1975-06-11 12:00:00,-67.6,27.4,63.67,15.817,1011.39,0.0
2,4,1975-06-11 18:00:00,-66.8,27.4,66.16,20.051,1009.52,0.0
2,5,1975-06-12 00:00:00,-65.8,26.6,70.31,20.931,1006.87,0.0
2,6,1975-06-12 06:00:00,-65.2,25.6,68.58,18.897,1004.25,0.0
2,7,1975-06-12 12:00:00,-65.2,25.4,78.7,21.058,1002.82,0.0
2,8,1975-06-12 18:00:00,-66.0,24.8,97.18,19.425,1001.72,0.0
2,9,1975-06-13 00:00:00,-66.8,24.6,89.92,21.373,1001.52,0.0
2,10,1975-06-13 06:00:00,-68.0,25.0,70.86,20.707,1002.55,0.0
2,11,1975-06-13 12:00:00,-68.8,25.4,66.76,21.0,1005.0,1.0
2,12,1975-06-13 18:00:00,-69.6,26.4,63.15,21.718,1006.22,1.0
2,13,1975-06-14 00:00:00,-70.0,27.2,54.67,20.117,1007.32,1.0
2,14,1975-06-14 06:00:00,-70.2,28.0,53.01,19.442,1007.47,1.0
2,15,1975-06-14 12:00:00,-69.8,29.0,50.33,18.197,1008.94,1.0
3,1,1975-07-01 18:00:00,-90.8,7.4,52.24,16.978,1007.93,0.0
3,2,1975-07-02 00:00:00,-87.2,9.6,55.97,15.265,1007.65,0.0
3,3,1975-07-02 06:00:00,-87.0,10.2,54.09,13.494,1007.71,0.0
3,4,1975-07-02 12:00:00,-87.0,10.4,65.26,15.3,1005.61,0.0
3,5,1975-07-02 18:00:00,-87.4,11.0,97.73,19.03,1003.72,0.0
3,6,1975-07-03 00:00:00,-88.0,11.6,103.91,18.713,1001.95,0.0
3,7,1975-07-03 06:00:00,-89.0,11.8,163.23,23.154,997.48,1.0
3,8,1975-07-03 12:00:00,-89.6,11.6,159.43,25.253,994.47,1.0
3,9,1975-07-03 18:00:00,-90.6,11.8,182.98,29.04,989.62,1.0
3,10,1975-07-04 00:00:00,-91.2,11.6,232.02,33.544,982.9,1.0
3,11,1975-07-04 06:00:00,-91.6,11.6,255.96,32.864,980.12,1.0
3,12,1975-07-04 12:00:00,-91.6,12.0,244.73,37.355,976.85,1.0
3,13,1975-07-04 18:00:00,-92.0,12.6,300.2,42.593,970.99,0.0
3,14,1975-07-05 00:00:00,-92.4,13.0,350.56,44.16,967.98,0.0
3,15,1975-07-05 06:00:00,-93.0,13.6,320.76,40.397,968.02,0.0
3,16,1975-07-05 12:00:00,-93.4,14.0,306.45,40.898,971.05,0.0
3,17,1975-07-05 18:00:00,-93.8,14.8,289.77,37.471,975.34,0.0
3,18,1975-07-06 00:00:00,-94.2,15.4,260.16,29.734,984.08,0.0
3,19,1975-07-06 06:00:00,-94.4,16.0,206.22,21.328,995.21,0.0
3,20,1975-07-06 12:00:00,-94.6,16.6,82.73,18.729,1002.38,0.0
3,21,1975-07-06 18:00:00,-96.0,19.6,140.02,21.462,1000.2,0.0
3,22,1975-07-07 00:00:00,-96.0,19.0,96.05,12.67,1003.98,0.0
3,23,1975-07-07 06:00:00,-95.4,19.8,53.71,15.271,1004.18,0.0
3,24,1975-07-07 12:00:00,-96.6,20.0,71.05,12.925,1004.65,0.0
3,25,1975-07-07 18:00:00,-97.2,20.2,34.92,10.352,1006.44,0.0
3,26,1975-07-08 00:00:00,-96.0,19.2,29.05,9.622,1006.2,0.0
3,27,1975-07-08 06:00:00,-95.2,17.4,58.05,10.022,1007.24,0.0
3,28,1975-07-08 12:00:00,-94.8,16.6,36.83,8.87,1006.94,0.0
3,29,1975-07-08 18:00:00,-95.0,18.0,40.93,10.148,1007.83,0.0
3,30,1975-07-09 00:00:00,-96.0,20.2,31.52,8.752,1005.82,0.0
3,31,1975-07-09 06:00:00,-96.8,20.4,36.18,8.239,1008.57,0.0
3,32,1975-07-09 12:00:00,-97.2,20.2,43.77,10.986,1008.35,0.0
3,33,1975-07-09 18:00:00,-97.6,20.2,32.15,9.309,1008.93,0.0
3,34,1975-07-10 00:00:00,-97.6,20.2,27.7,7.512,1007.59,0.0
3,35,1975-07-10 06:00:00,-95.6,17.6,21.6,6.56,1010.38,0.0
3,36,1975-07-10 12:00:00,-92.6,18.2,28.38,8.531,1010.94,0.0
3,37,1975-07-10 18:00:00,-92.8,18.8,23.12,9.74,1010.91,0.0
3,38,1975-07-11 00:00:00,-93.0,19.2,18.71,10.038,1009.27,0.0
3,39,1975-07-11 06:00:00,-93.6,20.0,18.34,7.101,1011.72,0.0
3,40,1975-07-11 12:00:00,-92.2,18.6,13.75,9.098,1011.47,0.0
3,41,1975-07-11 18:00:00,-89.6,15.4,14.58,7.665,1011.16,0.0
3,42,1975-07-12 00:00:00,-87.6,15.0,22.58,9.274,1009.13,0.0
3,43,1975-07-12 06:00:00,-87.6,15.4,19.69,11.889,1011.39,0.0
3,44,1975-07-12 12:00:00,-89.8,15.6,18.84,10.822,1011.67,0.0
4,1,1975-08-07 18:00:00,-54.2,18.6,20.65,12.187,1015.27,0.0
4,2,1975-08-08 00:00:00,-56.0,19.2,23.5,12.86,1013.82,0.0
4,3,1975-08-08 06:00:00,-58.0,19.2,14.72,12.177,1014.35,0.0
4,4,1975-08-08 12:00:00,-59.6,19.4,12.6,11.59,1014.3,0.0
4,5,1975-08-08 18:00:00,-60.6,20.0,25.64,11.934,1015.51,0.0
4,6,1975-08-09 00:00:00,-62.2,20.4,24.33,12.91,1014.37,0.0
4,7,1975-08-09 06:00:00,-63.6,20.2,24.44,12.865,1014.42,0.0
4,8,1975-08-09 12:00:00,-64.8,20.6,28.91,13.711,1013.21,0.0
4,9,1975-08-09 18:00:00,-66.0,20.8,38.21,14.034,1013.48,0.0
4,10,1975-08-10 00:00:00,-66.8,21.0,49.01,14.94,1011.95,0.0
4,11,1975-08-10 06:00:00,-67.8,21.0,58.17,17.439,1009.94,0.0
4,12,1975-08-10 12:00:00,-68.8,21.2,68.35,18.29,1007.65,0.0
4,13,1975-08-10 18:00:00,-69.6,21.4,83.78,19.947,1005.69,0.0
4,14,1975-08-11 00:00:00,-70.4,21.8,121.9,23.362,1001.92,1.0
4,15,1975-08-11 06:00:00,-71.0,22.2,165.94,27.256,997.39,1.0
4,16,1975-08-11 12:00:00,-71.8,22.8,185.64,29.321,992.34,1.0
4,17,1975-08-11 18:00:00,-72.6,23.4,236.51,32.475,985.99,1.0
4,18,1975-08-12 00:00:00,-73.6,24.2,302.55,37.985,977.78,1.0
4,19,1975-08-12 06:00:00,-74.4,24.8,296.7,41.393,972.24,1.0
4,20,1975-08-12 12:00:00,-75.2,25.4,292.95,42.045,969.79,1.0
4,21,1975-08-12 18:00:00,-76.0,25.8,341.56,47.734,962.58,1.0
4,22,1975-08-13 00:00:00,-76.4,26.4,374.12,52.433,952.38,1.0
4,23,1975-08-13 06:00:00,-77.0,26.8,363.88,50.471,954.93,1.0
4,24,1975-08-13 12:00:00,-77.2,27.4,372.42,53.362,948.29,1.0
4,25,1975-08-13 18:00:00,-77.6,27.8,421.96,59.03,940.09,1.0
4,26,1975-08-14 00:00:00,-77.8,28.6,394.27,60.447,938.8,1.0
4,27,1975-08-14 06:00:00,-78.0,29.0,408.22,59.168,934.09,1.0
4,28,1975-08-14 12:00:00,-78.2,29.8,406.75,60.219,933.98,1.0
5,1,1975-08-08 06:00:00,-7.8,11.0,13.39,7.664,1010.34,0.0
5,2,1975-08-08 12:00:00,-10.8,12.6,11.2,7.418,1011.24,0.0
5,3,1975-08-08 18:00:00,-14.0,10.8,18.84,8.194,1009.49,0.0
5,4,1975-08-09 00:00:00,-14.8,10.0,17.25,10.468,1010.88,0.0
5,5,1975-08-09 06:00:00,-14.8,10.2,59.42,10.279,1011.37,0.0
5,6,1975-08-09 12:00:00,-14.8,10.2,55.09,9.549,1010.15,0.0
5,7,1975-08-09 18:00:00,-14.6,10.4,36.22,11.15,1008.3,0.0
5,8,1975-08-10 00:00:00,-16.4,9.2,27.02,11.345,1010.1,0.0
5,9,1975-08-10 06:00:00,-20.2,9.0,16.12,9.764,1010.91,0.0
5,10,1975-08-10 12:00:00,-21.4,9.2,22.62,11.106,1010.99,0.0
5,11,1975-08-10 18:00:00,-19.8,8.8,30.59,16.35,1007.94,0.0
5,12,1975-08-11 00:00:00,-18.4,10.8,45.69,12.735,1008.15,0.0
5,13,1975-08-11 06:00:00,-19.2,11.2,55.96,15.021,1007.34,0.0
