numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1960-05-15 18:00:00,-86.2,22.6,16.18,9.936,1013.49,0.0
1,2,1960-05-16 00:00:00,-86.6,23.2,47.12,9.801,1011.36,0.0
1,3,1960-05-16 06:00:00,-84.8,24.0,46.61,11.194,1009.34,0.0
1,4,1960-05-16 12:00:00,-85.2,25.0,53.31,14.564,1006.22,0.0
1,5,1960-05-16 18:00:00,-83.2,26.6,50.78,16.405,1004.56,0.0
1,6,1960-05-17 00:00:00,-82.2,26.2,54.57,18.697,1002.0,1.0
1,7,1960-05-17 06:00:00,-80.2,27.0,59.57,18.73,1002.45,1.0
1,8,1960-05-17 12:00:00,-78.8,28.0,53.63,18.465,1000.5,1.0
1,9,1960-05-17 18:00:00,-76.8,28.8,65.06,19.988,1001.52,1.0
1,10,1960-05-18 00:00:00,-75.2,29.6,58.63,21.126,1000.02,1.0
1,11,1960-05-18 06:00:00,-73.8,29.8,45.09,20.089,1001.5,1.0
2,1,1960-05-29 18:00:00,-53.4,9.8,28.27,10.04,1012.5,0.0
2,2,1960-05-30 00:00:00,-65.0,10.4,12.95,8.211,1009.87,0.0
2,3,1960-05-30 06:00:00,-74.2,11.0,22.26,8.038,1008.62,0.0
2,4,1960-05-30 12:00:00,-80.8,9.4,20.77,8.623,1009.47,0.0
2,5,1960-05-30 18:00:00,-84.6,10.2,21.46,9.571,1010.25,0.0
2,6,1960-05-31 00:00:00,-84.6,10.2,17.12,9.334,1009.23,0.0
2,7,1960-05-31 06:00:00,-85.6,11.0,23.98,12.048,1009.73,0.0
2,8,1960-05-31 12:00:00,-84.2,10.6,30.34,11.226,1007.76,0.0
2,9,1960-05-31 18:00:00,-84.8,10.8,45.65,11.672,1007.99,0.0
2,10,1960-06-01 00:00:00,-85.0,10.2,49.61,12.684,1006.52,0.0
2,11,1960-06-01 06:00:00,-85.0,11.0,46.99,13.488,1007.02,0.0
2,12,1960-06-01 12:00:00,-85.2,11.6,67.02,14.36,1005.11,0.0
2,13,1960-06-01 18:00:00,-85.0,12.0,66.07,15.036,1005.49,0.0
2,14,1960-06-02 00:00:00,-85.2,12.6,89.96,13.13,1003.5,0.0
2,15,1960-06-02 06:00:00,-85.8,12.8,77.78,12.495,1003.37,0.0
2,16,1960-06-02 12:00:00,-85.4,12.6,65.22,16.262,1002.64,0.0
2,17,1960-06-02 18:00:00,-85.6,13.0,53.31,14.993,1003.2,0.0
2,18,1960-06-03 00:00:00,-85.6,13.6,50.22,13.925,1002.82,0.0
2,19,1960-06-03 06:00:00,-85.2,14.4,40.64,14.34,1003.18,0.0
2,20,1960-06-03 12:00:00,-85.0,13.2,54.4,15.128,1002.4,0.0
2,21,1960-06-03 18:00:00,-85.4,14.6,66.95,14.206,1002.64,0.0
2,22,1960-06-04 00:00:00,-84.8,15.2,64.17,16.384,1001.93,0.0
2,23,1960-06-04 06:00:00,-83.8,15.8,66.68,18.508,1001.18,0.0
2,24,1960-06-04 12:00:00,-84.8,16.0,70.59,19.647,998.31,1.0
2,25,1960-06-04 18:00:00,-84.0,16.6,61.44,21.446,997.15,1.0
2,26,1960-06-05 00:00:00,-84.2,17.0,72.65,22.977,993.88,1.0
2,27,1960-06-05 06:00:00,-84.0,18.0,112.48,28.565,988.92,1.0
2,28,1960-06-05 12:00:00,-83.4,19.2,128.89,33.274,981.99,1.0
2,29,1960-06-05 18:00:00,-82.8,20.0,164.24,38.901,971.48,1.0
2,30,1960-06-06 00:00:00,-82.2,20.8,208.09,42.016,961.38,1.0
2,31,1960-06-06 06:00:00,-81.2,21.6,281.43,47.301,952.3,1.0
2,32,1960-06-06 12:00:00,-80.0,22.4,264.84,38.892,959.49,1.0
2,33,1960-06-06 18:00:00,-78.4,23.0,238.87,45.83,960.19,1.0
2,34,1960-06-07 00:00:00,-76.4,24.0,255.39,51.744,954.8,1.0
2,35,1960-06-07 06:00:00,-74.0,25.2,248.94,54.053,959.85,1.0
2,36,1960-06-07 12:00:00,-71.4,26.8,234.58,50.196,961.75,0.0
2,37,1960-06-07 18:00:00,-68.4,28.4,229.86,49.983,967.27,0.0
3,1,1960-06-12 00:00:00,-35.2,8.6,12.33,8.048,1013.8,0.0
3,2,1960-06-12 06:00:00,-36.8,9.0,10.89,8.139,1014.67,0.0
3,3,1960-06-12 12:00:00,-38.2,9.0,13.08,8.714,1013.42,0.0
3,4,1960-06-12 18:00:00,-42.2,10.4,20.77,8.865,1014.76,0.0
3,5,1960-06-13 00:00:00,-43.4,10.2,24.46,8.268,1013.55,0.0
3,6,1960-06-13 06:00:00,-44.6,9.8,19.35,9.3,1014.34,0.0
3,7,1960-06-13 12:00:00,-42.6,9.8,18.81,9.508,1012.58,0.0
3,8,1960-06-13 18:00:00,-44.0,10.0,17.82,10.243,1013.62,0.0
3,9,1960-06-14 00:00:00,-45.2,10.2,21.08,10.786,1012.82,0.0
3,10,1960-06-14 06:00:00,-46.4,10.2,21.81,10.436,1014.09,0.0
3,11,1960-06-14 12:00:00,-47.6,10.2,25.21,11.386,1012.32,0.0
3,12,1960-06-14 18:00:00,-49.0,10.6,35.36,13.144,1013.16,0.0
3,13,1960-06-15 00:00:00,-50.6,10.6,47.56,13.687,1010.92,0.0
3,14,1960-06-15 06:00:00,-52.0,10.8,47.31,15.329,1011.62,0.0
3,15,1960-06-15 12:00:00,-53.4,11.0,62.26,16.115,1009.83,0.0
3,16,1960-06-15 18:00:00,-55.0,11.4,80.67,18.062,1010.21,0.0
3,17,1960-06-16 00:00:00,-56.4,12.0,83.95,19.387,1008.1,0.0
3,18,1960-06-16 06:00:00,-57.8,12.6,89.39,20.182,1008.83,0.0
3,19,1960-06-16 12:00:00,-59.2,13.2,89.0,20.577,1007.45,0.0
3,20,1960-06-16 18:00:00,-60.4,13.8,110.38,21.019,1008.23,0.0
3,21,1960-06-17 00:00:00,-61.6,14.6,128.11,20.798,1005.69,1.0
3,22,1960-06-17 06:00:00,-62.8,15.4,151.89,23.574,1005.16,1.0
3,23,1960-06-17 12:00:00,-64.0,16.0,176.94,25.861,1002.9,1.0
3,24,1960-06-17 18:00:00,-65.2,16.4,162.42,25.792,1003.53,1.0
3,25,1960-06-18 00:00:00,-66.6,17.0,154.73,26.533,1002.37,1.0
3,26,1960-06-18 06:00:00,-67.8,17.4,146.58,25.527,1004.37,1.0
3,27,1960-06-18 12:00:00,-69.2,18.0,143.68,23.133,1004.23,1.0
3,28,1960-06-18 18:00:00,-70.2,18.6,97.33,13.837,1010.97,0.0
3,29,1960-06-19 00:00:00,-71.8,19.2,41.89,15.442,1010.92,0.0
