numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1983-03-14 18:00:00,-95.4,16.4,37.37,16.315,1003.93,0.0
1,2,1983-03-15 00:00:00,-95.4,16.4,40.49,15.302,1003.9,0.0
1,3,1983-03-15 06:00:00,-95.4,16.2,38.85,14.057,1005.0,0.0
1,4,1983-03-15 12:00:00,-95.4,16.2,37.44,12.293,1006.79,0.0
1,5,1983-03-15 18:00:00,-95.8,16.2,24.45,10.35,995.9,0.0
1,6,1983-03-16 00:00:00,-97.0,20.0,54.59,15.402,989.71,0.0
1,7,1983-03-16 06:00:00,-95.6,20.8,38.44,20.715,991.33,0.0
1,8,1983-03-16 12:00:00,-94.0,22.8,46.76,19.465,994.99,0.0
1,9,1983-03-16 18:00:00,-91.2,25.0,120.64,20.343,989.08,1.0
1,10,1983-03-17 00:00:00,-89.4,26.8,108.64,24.456,983.27,1.0
1,11,1983-03-17 06:00:00,-88.4,28.4,82.58,23.692,979.14,1.0
1,12,1983-03-17 12:00:00,-88.2,29.6,85.41,22.118,975.11,1.0
2,1,1983-05-31 06:00:00,-83.4,8.0,36.41,14.677,1004.84,0.0
2,2,1983-05-31 12:00:00,-84.4,8.6,57.81,14.713,1004.14,0.0
2,3,1983-05-31 18:00:00,-84.8,9.4,82.14,15.017,1003.76,0.0
2,4,1983-06-01 00:00:00,-85.4,10.4,48.9,13.888,1004.6,0.0
2,5,1983-06-01 06:00:00,-86.6,10.4,54.38,14.252,1003.0,0.0
2,6,1983-06-01 12:00:00,-86.8,10.0,48.79,15.1,1003.58,0.0
2,7,1983-06-01 18:00:00,-87.2,11.4,56.04,14.94,1003.62,0.0
2,8,1983-06-02 00:00:00,-87.2,11.0,68.83,18.292,1001.87,0.0
2,9,1983-06-02 06:00:00,-86.6,11.2,93.94,19.986,998.52,0.0
2,10,1983-06-02 12:00:00,-86.4,11.6,143.42,19.994,997.78,0.0
2,11,1983-06-02 18:00:00,-86.6,12.4,113.3,15.119,1000.29,0.0
2,12,1983-06-03 00:00:00,-87.2,12.8,89.49,15.403,1001.86,0.0
2,13,1983-06-03 06:00:00,-87.4,13.0,63.59,16.095,1001.81,0.0
2,14,1983-06-03 12:00:00,-86.8,12.8,49.0,16.505,1002.07,0.0
2,15,1983-06-03 18:00:00,-87.4,13.0,59.92,18.187,1002.7,0.0
2,16,1983-06-04 00:00:00,-88.8,13.6,50.08,18.767,1002.39,0.0
2,17,1983-06-04 06:00:00,-89.0,15.6,60.33,19.828,1000.13,0.0
2,18,1983-06-04 12:00:00,-88.2,16.4,51.22,19.429,1000.41,1.0
2,19,1983-06-04 18:00:00,-88.8,16.2,61.89,18.826,1000.97,1.0
2,20,1983-06-05 00:00:00,-88.2,17.4,52.6,19.581,999.98,1.0
2,21,1983-06-05 06:00:00,-88.2,17.6,47.95,20.801,998.84,1.0
2,22,1983-06-05 12:00:00,-88.6,18.8,46.78,21.62,997.71,1.0
2,23,1983-06-05 18:00:00,-89.0,19.8,54.49,20.06,997.16,1.0
2,24,1983-06-06 00:00:00,-89.8,21.4,58.27,20.272,995.96,0.0
2,25,1983-06-06 06:00:00,-88.0,22.8,53.12,22.141,994.29,0.0
2,26,1983-06-06 12:00:00,-88.8,23.8,78.36,22.584,991.11,0.0
2,27,1983-06-06 18:00:00,-88.6,25.2,61.99,23.188,990.55,0.0
2,28,1983-06-07 00:00:00,-86.4,26.0,87.46,27.208,987.13,0.0
2,29,1983-06-07 06:00:00,-86.2,27.6,126.78,28.443,983.12,0.0
2,30,1983-06-07 12:00:00,-84.8,28.6,135.66,30.254,978.69,0.0
3,1,1983-06-24 18:00:00,-79.8,29.2,89.61,22.034,993.59,0.0
3,2,1983-06-25 00:00:00,-79.2,28.6,73.4,24.657,989.45,0.0
3,3,1983-06-25 06:00:00,-79.0,28.6,76.47,25.131,986.41,0.0
3,4,1983-06-25 12:00:00,-79.0,29.0,103.45,27.733,983.78,1.0
3,5,1983-06-25 18:00:00,-79.0,28.8,128.78,30.807,979.79,1.0
3,6,1983-06-26 00:00:00,-78.6,28.4,148.63,34.872,974.38,1.0
3,7,1983-06-26 06:00:00,-78.6,28.4,202.9,37.474,967.95,1.0
3,8,1983-06-26 12:00:00,-78.8,27.8,240.37,41.423,963.76,1.0
3,9,1983-06-26 18:00:00,-78.8,28.0,248.37,44.635,959.11,1.0
3,10,1983-06-27 00:00:00,-79.0,28.0,273.44,48.769,954.14,1.0
3,11,1983-06-27 06:00:00,-79.4,28.0,303.71,48.082,951.78,1.0
3,12,1983-06-27 12:00:00,-79.6,28.4,306.61,50.372,951.62,1.0
3,13,1983-06-27 18:00:00,-80.2,28.4,305.07,44.713,955.41,1.0
3,14,1983-06-28 00:00:00,-80.2,28.4,234.36,38.463,967.83,1.0
3,15,1983-06-28 06:00:00,-80.2,28.6,195.86,33.584,973.19,1.0
3,16,1983-06-28 12:00:00,-80.0,28.8,179.93,34.657,974.13,1.0
3,17,1983-06-28 18:00:00,-80.0,29.0,184.15,35.233,972.69,1.0
3,18,1983-06-29 00:00:00,-79.8,29.2,191.52,38.813,969.15,1.0
3,19,1983-06-29 06:00:00,-79.6,29.2,207.21,40.273,964.95,1.0
3,20,1983-06-29 12:00:00,-79.2,29.2,233.0,45.971,958.16,1.0
3,21,1983-06-29 18:00:00,-79.2,29.2,259.35,47.756,952.19,1.0
3,22,1983-06-30 00:00:00,-79.0,28.8,299.27,49.728,947.97,1.0
3,23,1983-06-30 06:00:00,-78.8,28.6,275.97,51.546,947.17,1.0
3,24,1983-06-30 12:00:00,-78.8,28.6,256.69,51.48,944.25,1.0
3,25,1983-06-30 18:00:00,-79.0,28.6,273.14,53.575,940.91,1.0
3,26,1983-07-01 00:00:00,-79.4,28.4,286.69,53.608,938.72,1.0
3,27,1983-07-01 06:00:00,-79.8,28.2,283.69,50.093,942.85,1.0
3,28,1983-07-01 12:00:00,-80.2,28.0,271.59,42.428,955.8,1.0
3,29,1983-07-01 18:00:00,-80.8,28.4,189.35,38.273,968.35,1.0
3,30,1983-07-02 00:00:00,-81.4,28.2,134.84,33.822,974.92,0.0
3,31,1983-07-02 06:00:00,-82.2,28.8,94.97,31.56,980.84,0.0
3,32,1983-07-02 12:00:00,-82.4,29.2,93.32,28.007,984.28,0.0
4,1,1983-07-28 12:00:00,-77.0,26.6,58.71,14.066,1008.48,0.0
4,2,1983-07-28 18:00:00,-77.8,27.2,66.66,17.688,1005.64,0.0
4,3,1983-07-29 00:00:00,-78.4,27.4,60.61,19.064,1002.56,1.0
4,4,1983-07-29 06:00:00,-79.2,27.8,68.26,21.71,999.15,1.0
4,5,1983-07-29 12:00:00,-80.2,28.2,116.44,25.286,995.36,1.0
4,6,1983-07-29 18:00:00,-81.0,28.8,123.93,28.591,994.16,1.0
4,7,1983-07-30 00:00:00,-82.2,29.2,140.02,25.124,993.68,0.0
5,1,1983-07-28 00:00:00,-71.4,18.8,15.99,9.924,1013.54,0.0
5,2,1983-07-28 06:00:00,-70.6,19.0,24.95,9.762,1012.41,0.0
5,3,1983-07-28 12:00:00,-72.4,18.4,11.28,10.583,1013.62,0.0
5,4,1983-07-28 18:00:00,-71.4,19.4,13.97,11.428,1013.87,0.0
5,5,1983-07-29 00:00:00,-71.0,19.4,14.9,10.865,1012.62,0.0
5,6,1983-07-29 06:00:00,-71.0,19.4,12.86,12.622,1011.89,0.0
5,7,1983-07-29 12:00:00,-72.4,18.4,11.61,11.808,1012.82,0.0
5,8,1983-07-29 18:00:00,-71.6,19.2,23.15,11.524,1014.32,0.0
5,9,1983-07-30 00:00:00,-71.4,19.4,22.92,12.911,1014.04,0.0
5,10,1983-07-30 06:00:00,-71.8,19.2,32.01,14.052,1013.19,0.0
5,11,1983-07-30 12:00:00,-72.8,19.0,16.32,12.057,1013.35,0.0
5,12,1983-07-30 18:00:00,-71.8,19.4,17.74,11.739,1014.24,0.0
5,13,1983-07-31 00:00:00,-71.4,19.4,19.73,11.675,1012.98,0.0
5,14,1983-07-31 06:00:00,-71.6,19.4,23.51,13.199,1013.2,0.0
5,15,1983-07-31 12:00:00,-71.4,19.4,23.67,12.726,1013.41,0.0
5,16,1983-07-31 18:00:00,-71.4,19.4,21.37,11.352,1014.56,0.0
5,17,1983-08-01 00:00:00,-71.2,19.4,15.65,11.516,1013.59,0.0
5,18,1983-08-01 06:00:00,-71.4,19.4,18.86,12.965,1013.78,0.0
5,19,1983-08-01 12:00:00,-71.4,19.4,23.07,11.732,1013.57,0.0
5,20,1983-08-01 18:00:00,-71.4,19.4,20.14,11.345,1015.77,0.0
5,21,1983-08-02 00:00:00,-71.4,19.4,19.89,11.623,1015.36,0.0
5,22,1983-08-02 06:00:00,-71.4,19.4,24.83,14.01,1015.23,0.0
5,23,1983-08-02 12:00:00,-71.6,19.4,23.76,12.886,1015.33,0.0
5,24,1983-08-02 18:00:00,-71.4,19.4,20.12,12.29,1016.28,0.0
5,25,1983-08-03 00:00:00,-71.2,19.4,19.97,12.476,1016.1,0.0
5,26,1983-08-03 06:00:00,-71.4,19.4,30.73,13.767,1016.42,0.0
5,27,1983-08-03 12:00:00,-71.4,19.4,19.63,12.224,1015.23,0.0
5,28,1983-08-03 18:00:00,-71.6,19.2,27.38,11.928,1016.17,0.0
5,29,1983-08-04 00:00:00,-71.4,19.4,21.26,12.619,1014.41,0.0
5,30,1983-08-04 06:00:00,-72.0,19.0,40.45,14.476,1014.37,0.0
5,31,1983-08-04 12:00:00,-71.6,19.2,27.26,13.031,1013.04,0.0
5,32,1983-08-04 18:00:00,-71.6,19.2,27.91,11.644,1014.24,0.0
5,33,1983-08-05 00:00:00,-71.6,19.2,33.04,13.115,1012.97,0.0
5,34,1983-08-05 06:00:00,-72.0,18.2,25.75,13.841,1012.39,0.0
5,35,1983-08-05 12:00:00,-73.2,18.0,24.92,13.585,1012.43,0.0
5,36,1983-08-05 18:00:00,-74.4,18.6,40.42,12.635,1013.86,0.0
5,37,1983-08-06 00:00:00,-75.6,19.2,48.17,15.189,1013.5,0.0
5,38,1983-08-06 06:00:00,-77.0,19.6,45.43,12.313,1013.24,0.0
5,39,1983-08-06 12:00:00,-78.0,20.2,35.45,13.513,1012.01,0.0
5,40,1983-08-06 18:00:00,-78.8,21.0,40.69,12.199,1012.69,0.0
5,41,1983-08-07 00:00:00,-79.6,21.8,35.7,10.231,1013.5,0.0
5,42,1983-08-07 06:00:00,-79.8,22.6,36.31,11.065,1012.61,0.0
5,43,1983-08-07 12:00:00,-79.6,24.2,33.94,13.979,1011.0,0.0
5,44,1983-08-07 18:00:00,-80.0,25.4,52.46,14.338,1007.86,0.0
5,45,1983-08-08 00:00:00,-79.8,26.2,60.07,15.545,1005.96,0.0
5,46,1983-08-08 06:00:00,-79.6,27.2,69.15,17.139,1003.13,1.0
5,47,1983-08-08 12:00:00,-79.4,28.0,75.19,18.517,1000.2,1.0
5,48,1983-08-08 18:00:00,-78.6,28.8,92.25,21.637,996.25,1.0
5,49,1983-08-09 00:00:00,-77.8,29.8,107.67,23.295,992.3,1.0
6,1,1983-08-19 18:00:00,-78.4,29.4,110.0,26.042,993.96,0.0
6,2,1983-08-20 00:00:00,-79.2,29.0,110.24,24.789,995.96,0.0
6,3,1983-08-20 06:00:00,-79.8,28.8,136.13,26.797,993.29,0.0
6,4,1983-08-20 12:00:00,-81.2,28.8,131.2,20.647,998.53,0.0
6,5,1983-08-20 18:00:00,-82.8,28.6,125.02,19.182,1001.23,0.0
6,6,1983-08-21 00:00:00,-84.0,28.6,134.22,25.608,996.18,1.0
6,7,1983-08-21 06:00:00,-85.4,28.8,171.59,24.73,991.16,1.0
6,8,1983-08-21 12:00:00,-86.6,28.8,213.63,29.142,986.32,1.0
6,9,1983-08-21 18:00:00,-88.0,29.0,246.22,35.817,979.62,1.0
6,10,1983-08-22 00:00:00,-88.8,29.2,267.39,38.048,976.02,1.0
6,11,1983-08-22 06:00:00,-89.8,29.4,282.98,33.848,974.61,1.0
6,12,1983-08-22 12:00:00,-90.6,29.6,241.66,31.114,979.98,1.0
7,1,1983-09-17 12:00:00,-5.2,9.6,19.56,4.254,1011.83,0.0
7,2,1983-09-17 18:00:00,-7.6,11.8,27.96,6.102,1010.89,0.0
7,3,1983-09-18 00:00:00,-9.2,11.8,36.52,7.159,1009.73,0.0
7,4,1983-09-18 06:00:00,-10.2,11.6,28.35,9.051,1010.78,0.0
7,5,1983-09-18 12:00:00,-10.8,11.4,35.71,5.908,1011.44,0.0
7,6,1983-09-18 18:00:00,-11.4,11.6,36.92,10.367,1011.32,0.0
7,7,1983-09-19 00:00:00,-13.8,11.6,42.39,11.264,1009.02,0.0
7,8,1983-09-19 06:00:00,-13.8,12.2,33.71,10.932,1009.94,0.0
7,9,1983-09-19 12:00:00,-16.0,12.2,28.55,11.4,1010.54,0.0
7,10,1983-09-19 18:00:00,-17.6,11.8,45.5,12.649,1009.57,0.0
7,11,1983-09-20 00:00:00,-18.6,12.0,45.47,14.413,1007.36,0.0
7,12,1983-09-20 06:00:00,-19.8,12.6,75.6,16.081,1005.28,0.0
7,13,1983-09-20 12:00:00,-20.6,13.2,75.47,20.64,1001.73,1.0
7,14,1983-09-20 18:00:00,-21.8,13.8,116.15,26.999,996.44,1.0
7,15,1983-09-21 00:00:00,-22.6,14.6,208.13,32.693,986.29,1.0
7,16,1983-09-21 06:00:00,-23.4,15.6,263.42,40.571,979.3,1.0
7,17,1983-09-21 12:00:00,-24.2,16.4,269.34,38.832,979.23,1.0
7,18,1983-09-21 18:00:00,-24.8,17.6,285.53,42.112,981.13,1.0
7,19,1983-09-22 00:00:00,-25.4,18.4,232.58,36.137,984.15,1.0
7,20,1983-09-22 06:00:00,-25.8,19.4,181.84,30.895,991.06,0.0
7,21,1983-09-22 12:00:00,-26.2,20.4,201.94,31.829,988.17,0.0
7,22,1983-09-22 18:00:00,-26.6,21.2,191.96,30.443,988.8,0.0
7,23,1983-09-23 00:00:00,-26.8,21.8,169.28,28.86,991.44,0.0
7,24,1983-09-23 06:00:00,-26.8,22.2,123.0,23.663,996.61,0.0
7,25,1983-09-23 12:00:00,-26.8,22.6,91.37,20.161,999.84,0.0
7,26,1983-09-23 18:00:00,-26.6,23.2,69.89,19.014,1003.1,0.0
7,27,1983-09-24 00:00:00,-26.2,23.4,58.52,17.75,1004.1,0.0
7,28,1983-09-24 06:00:00,-25.6,23.6,45.18,16.526,1006.0,0.0
7,29,1983-09-24 12:00:00,-24.8,24.2,34.97,15.405,1006.84,0.0
7,30,1983-09-24 18:00:00,-24.2,24.0,29.42,13.262,1009.66,0.0
7,31,1983-09-25 00:00:00,-23.2,24.2,16.9,11.28,1010.44,0.0
7,32,1983-09-25 06:00:00,-22.0,24.8,11.77,8.017,1012.86,0.0
8,1,1983-09-24 18:00:00,-65.2,18.0,12.48,10.118,1011.91,0.0
8,2,1983-09-25 00:00:00,-64.8,18.6,29.28,9.929,1011.16,0.0
8,3,1983-09-25 06:00:00,-65.0,19.6,40.56,14.29,1009.79,0.0
8,4,1983-09-25 12:00:00,-65.6,20.4,46.03,16.027,1006.45,0.0
8,5,1983-09-25 18:00:00,-66.0,20.4,46.6,15.992,1006.33,0.0
8,6,1983-09-26 00:00:00,-65.8,21.4,47.0,16.281,1004.83,0.0
8,7,1983-09-26 06:00:00,-66.0,22.0,46.55,17.821,1003.86,1.0
8,8,1983-09-26 12:00:00,-66.0,22.8,66.39,20.099,1000.16,1.0
8,9,1983-09-26 18:00:00,-65.8,23.8,95.17,23.876,996.61,1.0
8,10,1983-09-27 00:00:00,-65.6,24.8,143.13,28.363,988.77,1.0
8,11,1983-09-27 06:00:00,-65.0,25.8,204.18,32.599,981.89,1.0
8,12,1983-09-27 12:00:00,-64.8,27.0,246.46,38.25,973.53,1.0
8,13,1983-09-27 18:00:00,-64.4,28.2,239.92,36.079,973.78,1.0
8,14,1983-09-28 00:00:00,-64.2,29.2,223.45,35.179,972.0,1.0
9,1,1983-09-29 00:00:00,-11.6,9.8,23.11,7.556,1009.81,0.0
9,2,1983-09-29 06:00:00,-11.8,9.2,30.06,7.742,1013.67,0.0
9,3,1983-09-29 12:00:00,-13.2,8.2,17.95,7.512,1012.87,0.0
9,4,1983-09-29 18:00:00,-14.2,8.2,31.26,9.092,1011.67,0.0
