numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2022-01-13 00:00:00,-34.0,28.8,72.44,17.305,1003.02,0.0
1,2,2022-01-13 06:00:00,-33.2,28.2,57.88,16.109,1004.08,0.0
1,3,2022-01-13 12:00:00,-32.4,27.8,77.36,15.551,1005.54,0.0
1,4,2022-01-13 18:00:00,-31.0,27.2,69.11,17.231,1004.41,0.0
1,5,2022-01-14 00:00:00,-29.2,27.2,99.75,19.396,1003.36,0.0
1,6,2022-01-14 06:00:00,-28.2,27.8,113.73,23.63,997.77,1.0
1,7,2022-01-14 12:00:00,-27.6,28.4,109.91,23.037,999.29,1.0
1,8,2022-01-14 18:00:00,-27.2,28.8,111.03,22.943,998.66,1.0
1,9,2022-01-15 00:00:00,-26.8,29.4,118.23,23.048,998.2,1.0
2,1,2022-05-12 12:00:00,-67.8,7.4,31.49,7.66,1011.98,0.0
2,2,2022-05-12 18:00:00,-69.8,7.2,29.02,9.029,1006.85,0.0
2,3,2022-05-13 00:00:00,-73.6,8.2,31.74,6.068,1007.33,0.0
2,4,2022-05-13 06:00:00,-73.6,8.4,40.97,14.465,1007.85,0.0
2,5,2022-05-13 12:00:00,-73.8,11.2,36.93,13.733,1009.77,0.0
2,6,2022-05-13 18:00:00,-73.6,11.2,41.87,12.365,1007.49,0.0
2,7,2022-05-14 00:00:00,-73.6,8.2,37.58,4.833,1007.98,0.0
2,8,2022-05-14 06:00:00,-73.6,8.4,39.59,14.197,1008.65,0.0
2,9,2022-05-14 12:00:00,-73.8,11.2,35.12,14.676,1009.81,0.0
2,10,2022-05-14 18:00:00,-73.6,11.2,30.8,11.698,1006.68,0.0
2,11,2022-05-15 00:00:00,-73.6,8.2,26.29,6.191,1007.0,0.0
2,12,2022-05-15 06:00:00,-73.6,8.2,36.89,13.827,1008.57,0.0
2,13,2022-05-15 12:00:00,-70.2,10.0,27.8,11.589,1012.37,0.0
2,14,2022-05-15 18:00:00,-70.2,10.0,22.54,10.653,1006.36,0.0
2,15,2022-05-16 00:00:00,-73.6,8.2,28.55,7.702,1006.75,0.0
2,16,2022-05-16 06:00:00,-73.6,8.2,48.81,14.071,1008.24,0.0
2,17,2022-05-16 12:00:00,-70.2,9.8,19.34,12.08,1012.53,0.0
2,18,2022-05-16 18:00:00,-70.2,10.0,22.73,12.299,1007.72,0.0
2,19,2022-05-17 00:00:00,-73.6,8.2,21.97,5.206,1008.37,0.0
2,20,2022-05-17 06:00:00,-73.6,8.2,42.18,14.827,1009.94,0.0
2,21,2022-05-17 12:00:00,-73.8,11.2,27.45,13.436,1011.9,0.0
2,22,2022-05-17 18:00:00,-73.0,10.6,30.73,12.086,1008.65,0.0
2,23,2022-05-18 00:00:00,-73.6,8.2,34.2,4.576,1010.16,0.0
2,24,2022-05-18 06:00:00,-77.4,7.0,31.04,7.478,1012.16,0.0
