numtc,step,date,lon,lat,vmax,pmin
1,1,2003-05-12 12:00:00,-92.8,9.0,18.111,1002.75
1,2,2003-05-12 18:00:00,-93.4,8.6,19.888,1002.02
1,3,2003-05-13 00:00:00,-94.2,8.6,21.549,999.87
1,4,2003-05-13 06:00:00,-95.0,8.6,23.23,998.55
1,5,2003-05-13 12:00:00,-95.8,8.4,25.315,996.02
1,6,2003-05-13 18:00:00,-96.6,8.4,24.623,997.17
1,7,2003-05-14 00:00:00,-97.8,8.6,21.129,1000.36
1,8,2003-05-14 06:00:00,-98.8,9.0,21.296,1000.29
1,9,2003-05-14 12:00:00,-99.8,9.2,22.156,999.57
2,1,2003-06-28 18:00:00,-87.2,24.0,23.048,999.91
2,2,2003-06-29 00:00:00,-87.4,24.4,26.116,997.59
2,3,2003-06-29 06:00:00,-87.8,24.8,24.622,995.47
2,4,2003-06-29 12:00:00,-88.0,25.4,26.846,993.75
2,5,2003-06-29 18:00:00,-88.4,26.2,28.057,991.66
2,6,2003-06-30 00:00:00,-88.8,26.6,27.287,990.86
2,7,2003-06-30 06:00:00,-89.0,27.4,26.128,990.35
2,8,2003-06-30 12:00:00,-89.2,28.0,28.591,988.55
2,9,2003-06-30 18:00:00,-88.8,29.0,31.529,984.3
3,1,2003-07-11 12:00:00,-61.2,13.6,22.4,1006.81
3,2,2003-07-11 18:00:00,-63.6,14.0,25.028,1008.04
3,3,2003-07-12 00:00:00,-66.2,14.4,23.228,1006.84
3,4,2003-07-12 06:00:00,-68.6,14.8,22.819,1008.11
4,1,2003-08-08 06:00:00,-0.8,19.6,26.458,988.28
4,2,2003-08-08 12:00:00,-1.6,20.2,28.439,987.35
4,3,2003-08-08 18:00:00,-2.6,21.0,29.769,985.6
4,4,2003-08-09 00:00:00,-3.2,21.4,27.61,987.91
4,5,2003-08-09 06:00:00,-3.2,22.0,24.263,989.23
4,6,2003-08-09 12:00:00,-3.2,22.6,24.555,991.77
4,7,2003-08-09 18:00:00,-3.4,23.4,21.123,993.72
5,1,2003-08-16 12:00:00,-43.0,13.6,27.725,995.65
5,2,2003-08-16 18:00:00,-45.2,14.0,32.157,991.93
5,3,2003-08-17 00:00:00,-47.2,14.6,34.628,987.56
5,4,2003-08-17 06:00:00,-49.4,15.2,39.87,984.99
5,5,2003-08-17 12:00:00,-51.6,15.6,43.037,977.93
5,6,2003-08-17 18:00:00,-53.8,16.0,44.258,978.42
5,7,2003-08-18 00:00:00,-56.0,16.4,44.721,973.84
5,8,2003-08-18 06:00:00,-57.8,16.4,45.109,966.81
5,9,2003-08-18 12:00:00,-59.6,16.8,48.991,965.41
5,10,2003-08-18 18:00:00,-61.4,17.2,49.066,960.48
5,11,2003-08-19 00:00:00,-63.0,17.8,51.412,955.68
5,12,2003-08-19 06:00:00,-64.6,18.4,51.848,955.21
5,13,2003-08-19 12:00:00,-66.2,19.0,51.828,949.46
5,14,2003-08-19 18:00:00,-67.6,19.2,55.255,946.18
5,15,2003-08-20 00:00:00,-68.4,20.0,61.7,943.26
5,16,2003-08-20 06:00:00,-69.8,21.0,58.547,949.28
5,17,2003-08-20 12:00:00,-70.8,21.6,57.103,949.69
5,18,2003-08-20 18:00:00,-71.6,22.2,56.596,947.8
5,19,2003-08-21 00:00:00,-72.4,22.8,57.633,944.88
5,20,2003-08-21 06:00:00,-72.8,23.4,58.839,940.33
5,21,2003-08-21 12:00:00,-73.4,23.8,61.836,936.96
5,22,2003-08-21 18:00:00,-73.8,24.2,60.142,932.39
5,23,2003-08-22 00:00:00,-74.4,24.6,61.014,928.22
5,24,2003-08-22 06:00:00,-74.8,25.0,61.074,926.74
5,25,2003-08-22 12:00:00,-75.0,25.8,61.602,925.04
5,26,2003-08-22 18:00:00,-75.2,26.4,62.466,921.68
5,27,2003-08-23 00:00:00,-75.6,27.2,67.206,915.43
5,28,2003-08-23 06:00:00,-76.6,27.8,64.22,913.7
5,29,2003-08-23 12:00:00,-76.6,28.6,64.443,913.19
5,30,2003-08-23 18:00:00,-76.8,28.6,64.683,908.46
6,1,2003-08-22 06:00:00,-15.0,15.4,18.085,998.22
6,2,2003-08-22 12:00:00,-16.6,15.6,20.213,996.81
6,3,2003-08-22 18:00:00,-17.8,16.2,24.119,994.79
6,4,2003-08-23 00:00:00,-19.2,16.8,24.741,992.56
7,1,2003-08-23 12:00:00,-22.6,17.4,29.956,984.27
7,2,2003-08-23 18:00:00,-23.8,17.6,32.008,982.88
7,3,2003-08-24 00:00:00,-25.4,18.2,34.36,979.53
7,4,2003-08-24 06:00:00,-27.0,18.6,34.889,979.8
7,5,2003-08-24 12:00:00,-28.6,19.0,34.499,978.14
7,6,2003-08-24 18:00:00,-30.4,19.6,37.65,977.0
7,7,2003-08-25 00:00:00,-32.2,20.0,39.918,974.56
7,8,2003-08-25 06:00:00,-34.0,20.6,41.449,973.2
7,9,2003-08-25 12:00:00,-35.8,21.4,43.844,971.26
7,10,2003-08-25 18:00:00,-37.8,22.0,45.65,968.23
7,11,2003-08-26 00:00:00,-39.6,22.6,46.53,966.8
7,12,2003-08-26 06:00:00,-41.2,23.2,49.39,964.63
7,13,2003-08-26 12:00:00,-42.6,23.8,51.606,958.96
7,14,2003-08-26 18:00:00,-43.8,24.4,51.878,957.2
7,15,2003-08-27 00:00:00,-44.6,25.2,53.061,953.67
7,16,2003-08-27 06:00:00,-45.4,26.0,51.489,953.5
7,17,2003-08-27 12:00:00,-45.8,26.8,54.545,949.76
7,18,2003-08-27 18:00:00,-45.8,27.6,56.193,946.24
7,19,2003-08-28 00:00:00,-45.6,28.4,53.98,946.73
7,20,2003-08-28 06:00:00,-45.0,29.2,54.88,944.25
8,1,2003-08-26 12:00:00,-19.0,14.4,19.885,999.27
8,2,2003-08-26 18:00:00,-20.6,14.6,22.38,997.55
8,3,2003-08-27 00:00:00,-22.2,14.8,24.01,993.2
8,4,2003-08-27 06:00:00,-23.8,14.8,29.17,990.13
8,5,2003-08-27 12:00:00,-24.8,15.2,36.239,979.79
8,6,2003-08-27 18:00:00,-26.0,15.8,39.68,972.46
8,7,2003-08-28 00:00:00,-27.0,16.2,42.116,967.7
8,8,2003-08-28 06:00:00,-28.0,16.8,44.665,963.02
8,9,2003-08-28 12:00:00,-28.8,17.4,47.171,960.49
8,10,2003-08-28 18:00:00,-29.4,18.2,49.422,958.24
8,11,2003-08-29 00:00:00,-30.0,18.8,51.127,957.15
8,12,2003-08-29 06:00:00,-30.8,19.8,46.124,961.08
8,13,2003-08-29 12:00:00,-31.4,20.4,45.688,962.6
8,14,2003-08-29 18:00:00,-32.0,21.2,44.944,965.05
8,15,2003-08-30 00:00:00,-32.6,21.8,44.5,964.43
8,16,2003-08-30 06:00:00,-32.6,22.6,43.736,966.9
8,17,2003-08-30 12:00:00,-32.6,23.4,45.216,965.39
8,18,2003-08-30 18:00:00,-32.6,24.2,43.141,969.18
8,19,2003-08-31 00:00:00,-32.6,25.0,41.26,971.38
8,20,2003-08-31 06:00:00,-32.4,25.6,38.597,974.1
8,21,2003-08-31 12:00:00,-32.0,26.0,37.749,974.03
8,22,2003-08-31 18:00:00,-31.6,26.8,38.76,973.58
8,23,2003-09-01 00:00:00,-30.8,27.6,39.382,972.87
8,24,2003-09-01 06:00:00,-29.6,28.6,41.752,973.74
8,25,2003-09-01 12:00:00,-28.6,29.8,43.074,972.55
9,1,2003-08-29 18:00:00,-46.2,29.8,62.012,923.21
9,2,2003-08-30 00:00:00,-46.8,29.6,63.023,921.81
9,3,2003-08-30 06:00:00,-47.6,29.6,62.748,920.41
9,4,2003-08-30 12:00:00,-48.6,29.6,65.241,920.9
9,5,2003-08-30 18:00:00,-49.6,29.6,64.001,919.78
9,6,2003-08-31 00:00:00,-50.8,29.6,62.848,922.29
9,7,2003-08-31 06:00:00,-52.0,29.4,60.935,924.15
9,8,2003-08-31 12:00:00,-53.4,29.2,60.447,925.89
9,9,2003-08-31 18:00:00,-54.6,29.2,62.067,921.99
9,10,2003-09-01 00:00:00,-55.8,29.2,63.888,921.9
9,11,2003-09-01 06:00:00,-57.4,29.2,62.49,921.25
9,12,2003-09-01 12:00:00,-59.0,29.2,63.43,922.29
9,13,2003-09-01 18:00:00,-60.6,29.6,61.482,920.88
9,14,2003-09-02 00:00:00,-62.0,29.6,62.97,918.98
9,15,2003-09-02 06:00:00,-63.4,29.8,58.999,920.95
10,1,2003-09-03 06:00:00,-4.0,17.0,20.58,998.31
10,2,2003-09-03 12:00:00,-5.2,17.8,22.83,994.48
10,3,2003-09-03 18:00:00,-6.4,18.4,25.882,993.22
10,4,2003-09-04 00:00:00,-7.4,18.8,25.16,993.47
10,5,2003-09-04 06:00:00,-8.4,19.2,27.325,991.61
10,6,2003-09-04 12:00:00,-9.4,19.4,28.635,989.59
10,7,2003-09-04 18:00:00,-10.6,19.6,27.557,992.86
10,8,2003-09-05 00:00:00,-11.8,19.8,23.752,997.94
11,1,2003-09-03 18:00:00,-36.0,28.4,44.291,972.33
11,2,2003-09-04 00:00:00,-37.4,27.8,40.337,973.89
11,3,2003-09-04 06:00:00,-38.8,27.4,42.126,972.41
11,4,2003-09-04 12:00:00,-40.0,27.2,44.09,971.52
11,5,2003-09-04 18:00:00,-41.4,27.2,42.341,971.18
11,6,2003-09-05 00:00:00,-42.4,27.2,45.427,965.18
