numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2021-06-03 00:00:00,-71.0,10.6,29.42,14.061,1009.26,0.0
1,2,2021-06-03 06:00:00,-67.6,10.4,24.88,11.135,1010.28,0.0
1,3,2021-06-03 12:00:00,-67.0,10.6,14.37,11.072,1013.79,0.0
1,4,2021-06-03 18:00:00,-67.0,10.6,20.85,11.481,1008.92,0.0
1,5,2021-06-04 00:00:00,-71.0,10.6,33.35,14.988,1008.99,0.0
1,6,2021-06-04 06:00:00,-73.6,11.2,35.68,15.047,1009.56,0.0
1,7,2021-06-04 12:00:00,-73.6,11.2,27.64,14.296,1011.21,0.0
1,8,2021-06-04 18:00:00,-74.8,11.4,23.82,12.531,1008.58,0.0
1,9,2021-06-05 00:00:00,-74.2,11.2,37.61,15.715,1008.2,0.0
1,10,2021-06-05 06:00:00,-70.2,9.8,26.23,11.615,1009.74,0.0
1,11,2021-06-05 12:00:00,-69.6,7.6,31.01,5.561,1013.31,0.0
1,12,2021-06-05 18:00:00,-71.0,7.2,24.95,7.718,1007.82,0.0
1,13,2021-06-06 00:00:00,-73.6,8.2,44.1,15.223,1008.62,0.0
1,14,2021-06-06 06:00:00,-73.8,11.2,29.93,15.454,1008.75,0.0
1,15,2021-06-06 12:00:00,-74.4,11.2,39.1,14.635,1010.54,0.0
1,16,2021-06-06 18:00:00,-75.4,11.4,32.98,13.018,1007.82,0.0
1,17,2021-06-07 00:00:00,-74.4,11.2,31.19,14.484,1009.47,0.0
1,18,2021-06-07 06:00:00,-74.4,11.2,41.49,15.603,1008.41,0.0
1,19,2021-06-07 12:00:00,-70.8,10.0,26.72,11.901,1011.62,0.0
1,20,2021-06-07 18:00:00,-67.6,10.4,19.06,11.259,1009.46,0.0
1,21,2021-06-08 00:00:00,-67.6,10.4,30.32,15.476,1009.38,0.0
1,22,2021-06-08 06:00:00,-70.4,9.8,30.4,13.516,1009.74,0.0
1,23,2021-06-08 12:00:00,-72.0,10.8,12.61,12.899,1011.85,0.0
1,24,2021-06-08 18:00:00,-75.2,11.4,30.43,12.368,1007.82,0.0
1,25,2021-06-09 00:00:00,-80.8,8.8,33.12,12.427,1011.1,0.0
1,26,2021-06-09 06:00:00,-85.2,10.0,27.98,9.521,1010.35,0.0
1,27,2021-06-09 12:00:00,-88.8,7.4,35.98,10.859,1010.42,0.0
1,28,2021-06-09 18:00:00,-89.2,7.2,25.22,11.554,1009.68,0.0
1,29,2021-06-10 00:00:00,-89.6,6.6,29.12,11.543,1009.75,0.0
1,30,2021-06-10 06:00:00,-89.4,7.0,43.53,12.844,1009.06,0.0
