numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1963-01-11 18:00:00,-41.4,27.2,15.62,9.149,1016.63,0.0
1,2,1963-01-12 00:00:00,-47.8,25.8,10.25,8.949,1015.95,0.0
1,3,1963-01-12 06:00:00,-51.8,23.6,21.15,9.446,1013.62,0.0
1,4,1963-01-12 12:00:00,-53.4,23.0,25.9,8.547,1012.68,0.0
1,5,1963-01-12 18:00:00,-53.6,22.8,28.0,10.017,1014.67,0.0
1,6,1963-01-13 00:00:00,-53.8,26.6,20.46,11.288,1017.05,0.0
1,7,1963-01-13 06:00:00,-51.6,27.2,43.28,14.244,1013.78,0.0
1,8,1963-01-13 12:00:00,-47.8,26.0,83.89,18.922,1012.86,0.0
1,9,1963-01-13 18:00:00,-47.0,26.4,90.2,20.129,1009.46,0.0
1,10,1963-01-14 00:00:00,-47.4,25.8,61.82,19.44,1008.52,1.0
1,11,1963-01-14 06:00:00,-48.0,26.0,47.58,18.988,1007.78,1.0
1,12,1963-01-14 12:00:00,-48.6,25.8,40.95,18.428,1009.24,1.0
1,13,1963-01-14 18:00:00,-50.0,25.2,49.18,19.06,1006.69,1.0
1,14,1963-01-15 00:00:00,-50.8,24.8,51.53,18.155,1007.89,1.0
1,15,1963-01-15 06:00:00,-52.0,23.8,46.47,19.355,1006.82,1.0
1,16,1963-01-15 12:00:00,-53.4,22.8,51.43,21.17,1007.01,1.0
1,17,1963-01-15 18:00:00,-55.0,22.0,55.18,20.458,1005.59,1.0
1,18,1963-01-16 00:00:00,-56.4,20.8,65.55,21.401,1005.25,1.0
1,19,1963-01-16 06:00:00,-58.2,20.0,78.08,25.759,1002.51,1.0
1,20,1963-01-16 12:00:00,-59.6,19.0,107.1,27.413,1000.37,0.0
1,21,1963-01-16 18:00:00,-61.4,18.2,114.98,25.251,999.27,0.0
1,22,1963-01-17 00:00:00,-63.2,17.8,78.34,23.463,1002.72,0.0
1,23,1963-01-17 06:00:00,-64.6,17.2,66.05,22.856,1003.74,0.0
1,24,1963-01-17 12:00:00,-66.2,16.4,62.36,24.082,1005.75,0.0
1,25,1963-01-17 18:00:00,-68.2,15.8,60.77,24.584,1004.78,0.0
1,26,1963-01-18 00:00:00,-70.0,15.0,51.84,22.282,1006.34,0.0
1,27,1963-01-18 06:00:00,-72.2,14.6,47.42,20.73,1006.71,0.0
1,28,1963-01-18 12:00:00,-73.8,14.0,44.26,18.691,1009.12,0.0
1,29,1963-01-18 18:00:00,-75.8,14.4,38.3,17.79,1009.68,0.0
1,30,1963-01-19 00:00:00,-77.8,14.2,34.38,17.201,1010.31,0.0
1,31,1963-01-19 06:00:00,-80.4,14.0,36.29,17.151,1009.57,0.0
1,32,1963-01-19 12:00:00,-82.2,13.4,58.44,17.154,1010.55,0.0
1,33,1963-01-19 18:00:00,-83.4,13.6,55.24,14.514,1010.86,0.0
1,34,1963-01-20 00:00:00,-85.4,13.6,40.08,9.398,1010.52,0.0
1,35,1963-01-20 06:00:00,-90.0,15.6,31.34,9.872,1011.08,0.0
2,1,1963-06-27 06:00:00,-27.8,5.4,47.64,11.577,1011.1,0.0
2,2,1963-06-27 12:00:00,-28.0,5.8,52.49,12.266,1010.13,0.0
2,3,1963-06-27 18:00:00,-28.8,6.4,38.0,13.099,1009.48,0.0
2,4,1963-06-28 00:00:00,-30.4,6.8,34.05,12.36,1010.66,0.0
2,5,1963-06-28 06:00:00,-32.0,7.2,46.53,13.349,1010.17,0.0
2,6,1963-06-28 12:00:00,-34.0,7.4,83.16,15.074,1010.02,0.0
2,7,1963-06-28 18:00:00,-36.2,7.6,65.38,18.396,1007.36,0.0
2,8,1963-06-29 00:00:00,-37.8,7.0,67.38,16.936,1007.89,0.0
2,9,1963-06-29 06:00:00,-39.0,7.6,70.97,21.518,1005.1,1.0
2,10,1963-06-29 12:00:00,-41.0,7.8,95.38,24.055,1003.78,1.0
2,11,1963-06-29 18:00:00,-42.6,8.2,109.19,25.854,1000.11,1.0
2,12,1963-06-30 00:00:00,-44.2,8.4,148.97,26.899,997.89,1.0
2,13,1963-06-30 06:00:00,-46.0,8.8,184.83,31.74,992.58,1.0
2,14,1963-06-30 12:00:00,-47.6,9.2,189.28,34.535,993.24,1.0
2,15,1963-06-30 18:00:00,-49.2,9.8,191.0,35.354,991.14,1.0
2,16,1963-07-01 00:00:00,-50.8,10.0,195.87,35.549,991.18,1.0
2,17,1963-07-01 06:00:00,-52.2,10.2,216.91,37.541,987.66,1.0
