numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2001-08-31 00:00:00,-75.0,20.6,15.12,10.57,1012.31,0.0
1,2,2001-08-31 06:00:00,-71.4,19.4,16.19,13.076,1012.36,0.0
1,3,2001-08-31 12:00:00,-71.4,19.4,19.85,11.911,1012.47,0.0
1,4,2001-08-31 18:00:00,-71.6,19.4,17.33,11.616,1013.26,0.0
1,5,2001-09-01 00:00:00,-71.2,19.4,21.01,10.593,1012.58,0.0
1,6,2001-09-01 06:00:00,-71.2,19.4,16.73,11.909,1012.97,0.0
1,7,2001-09-01 12:00:00,-71.4,19.4,16.12,11.625,1011.56,0.0
1,8,2001-09-01 18:00:00,-71.4,19.4,14.64,9.601,1012.86,0.0
1,9,2001-09-02 00:00:00,-70.6,19.2,14.6,8.526,1012.51,0.0
1,10,2001-09-02 06:00:00,-68.0,20.2,12.84,9.177,1013.84,0.0
1,11,2001-09-02 12:00:00,-68.4,20.6,25.7,9.073,1013.28,0.0
1,12,2001-09-02 18:00:00,-69.6,21.0,22.02,9.539,1012.79,0.0
1,13,2001-09-03 00:00:00,-70.6,19.2,20.92,11.52,1007.62,0.0
1,14,2001-09-03 06:00:00,-70.6,19.0,16.42,9.8,1012.96,0.0
1,15,2001-09-03 12:00:00,-70.6,22.4,15.83,9.598,1012.46,0.0
1,16,2001-09-03 18:00:00,-72.0,22.4,15.7,9.761,1013.11,0.0
1,17,2001-09-04 00:00:00,-72.4,22.4,20.7,9.781,1011.57,0.0
1,18,2001-09-04 06:00:00,-73.2,23.0,25.72,10.413,1012.38,0.0
1,19,2001-09-04 12:00:00,-74.6,23.2,34.32,11.77,1011.94,0.0
1,20,2001-09-04 18:00:00,-75.6,23.4,32.76,11.53,1012.19,0.0
1,21,2001-09-05 00:00:00,-76.6,23.8,40.17,11.805,1010.92,0.0
1,22,2001-09-05 06:00:00,-76.8,23.6,35.83,13.285,1010.07,0.0
1,23,2001-09-05 12:00:00,-77.6,24.6,38.74,13.814,1008.79,0.0
