numtc,step,date,lon,lat,vmax,pmin
1,1,2021-06-12 12:00:00,-91.6,10.8,17.531,1002.87
1,2,2021-06-12 18:00:00,-92.2,11.4,22.11,999.25
1,3,2021-06-13 00:00:00,-92.8,11.8,27.248,994.05
1,4,2021-06-13 06:00:00,-93.2,12.4,33.661,985.35
1,5,2021-06-13 12:00:00,-93.8,12.8,41.908,971.4
1,6,2021-06-13 18:00:00,-94.4,13.0,46.79,963.54
1,7,2021-06-14 00:00:00,-94.8,13.6,52.396,954.81
1,8,2021-06-14 06:00:00,-95.4,14.0,52.726,957.66
1,9,2021-06-14 12:00:00,-96.4,14.2,46.812,964.53
1,10,2021-06-14 18:00:00,-97.2,14.2,43.813,970.21
1,11,2021-06-15 00:00:00,-98.0,14.4,39.515,975.26
1,12,2021-06-15 06:00:00,-98.8,14.8,35.948,978.59
1,13,2021-06-15 12:00:00,-99.6,15.0,35.497,980.14
2,1,2021-06-29 00:00:00,-95.2,13.8,19.643,1001.1
2,2,2021-06-29 06:00:00,-95.6,14.2,22.273,998.96
2,3,2021-06-29 12:00:00,-96.2,14.6,25.436,995.87
2,4,2021-06-29 18:00:00,-96.4,14.8,25.939,994.72
2,5,2021-06-30 00:00:00,-96.4,15.2,24.174,998.49
2,6,2021-06-30 06:00:00,-96.2,15.4,18.783,1004.44
3,1,2021-07-20 06:00:00,-74.6,27.2,18.432,1012.37
3,2,2021-07-20 12:00:00,-74.6,28.2,19.285,1009.27
3,3,2021-07-20 18:00:00,-74.2,29.0,23.259,1006.71
3,4,2021-07-21 00:00:00,-73.6,29.8,26.627,1002.77
4,1,2021-08-14 18:00:00,-89.4,12.0,18.048,1008.41
4,2,2021-08-15 00:00:00,-90.4,12.2,20.973,1006.29
4,3,2021-08-15 06:00:00,-92.0,12.4,21.969,1004.64
4,4,2021-08-15 12:00:00,-93.4,12.6,22.483,1002.92
4,5,2021-08-15 18:00:00,-94.6,12.8,22.298,1001.49
4,6,2021-08-16 00:00:00,-96.0,13.2,23.059,1000.55
4,7,2021-08-16 06:00:00,-97.2,13.6,24.366,998.7
4,8,2021-08-16 12:00:00,-98.6,14.0,25.165,997.71
4,9,2021-08-16 18:00:00,-99.8,14.8,24.962,996.96
5,1,2021-08-15 00:00:00,-76.2,25.8,25.963,998.53
5,2,2021-08-15 06:00:00,-77.0,26.2,28.973,997.33
5,3,2021-08-15 12:00:00,-77.8,26.4,29.071,993.7
5,4,2021-08-15 18:00:00,-78.4,27.0,33.433,991.82
5,5,2021-08-16 00:00:00,-79.0,27.8,37.641,985.42
5,6,2021-08-16 06:00:00,-79.6,28.6,40.173,981.23
5,7,2021-08-16 12:00:00,-80.4,29.6,39.026,978.82
6,1,2021-08-31 06:00:00,-98.6,12.6,19.341,1001.06
6,2,2021-08-31 12:00:00,-99.0,13.0,23.175,997.31
6,3,2021-08-31 18:00:00,-99.4,13.6,28.119,992.85
6,4,2021-09-01 00:00:00,-99.8,14.4,30.043,987.08
7,1,2021-09-01 00:00:00,-17.2,14.8,18.199,1000.68
7,2,2021-09-01 06:00:00,-18.6,15.0,21.135,997.8
7,3,2021-09-01 12:00:00,-19.8,15.0,22.686,994.9
7,4,2021-09-01 18:00:00,-21.0,15.2,24.571,992.85
8,1,2021-09-07 06:00:00,-16.0,16.6,24.257,999.15
8,2,2021-09-07 12:00:00,-17.6,17.0,27.81,995.89
8,3,2021-09-07 18:00:00,-19.6,17.4,26.194,996.43
8,4,2021-09-08 00:00:00,-21.6,17.8,22.874,997.8
8,5,2021-09-08 06:00:00,-23.4,18.2,24.049,999.74
8,6,2021-09-08 12:00:00,-25.4,18.6,23.766,999.24
8,7,2021-09-08 18:00:00,-27.0,18.8,26.618,999.08
8,8,2021-09-09 00:00:00,-28.8,18.8,23.716,999.5
8,9,2021-09-09 06:00:00,-30.4,19.0,24.923,1000.83
8,10,2021-09-09 12:00:00,-31.8,19.2,24.974,999.13
8,11,2021-09-09 18:00:00,-33.0,19.2,22.577,1000.8
8,12,2021-09-10 00:00:00,-34.0,19.0,20.217,1001.16
8,13,2021-09-10 06:00:00,-35.0,19.2,20.819,1002.27
8,14,2021-09-10 12:00:00,-36.0,19.6,21.65,1000.91
9,1,2021-09-07 12:00:00,-90.4,24.4,21.314,997.47
9,2,2021-09-07 18:00:00,-90.0,24.6,24.781,994.25
9,3,2021-09-08 00:00:00,-89.8,25.4,28.846,987.76
9,4,2021-09-08 06:00:00,-89.4,26.4,34.738,980.43
9,5,2021-09-08 12:00:00,-89.6,27.6,38.318,971.14
9,6,2021-09-08 18:00:00,-89.6,28.6,36.89,965.93
9,7,2021-09-09 00:00:00,-89.6,29.2,37.34,965.03
9,8,2021-09-09 06:00:00,-89.2,29.8,28.347,976.08
9,9,2021-09-09 12:00:00,-88.6,29.8,27.294,980.14
9,10,2021-09-09 18:00:00,-87.8,29.8,27.177,983.96
10,1,2021-09-10 00:00:00,-0.8,15.0,23.231,995.6
10,2,2021-09-10 06:00:00,-2.6,15.6,25.811,994.75
10,3,2021-09-10 12:00:00,-4.2,15.8,27.176,991.72
10,4,2021-09-10 18:00:00,-5.6,16.2,27.432,990.62
10,5,2021-09-11 00:00:00,-7.0,16.8,27.274,992.49
10,6,2021-09-11 06:00:00,-8.4,17.4,27.641,993.53
10,7,2021-09-11 12:00:00,-10.0,18.0,28.868,991.31
10,8,2021-09-11 18:00:00,-12.0,18.6,25.06,995.02
10,9,2021-09-12 00:00:00,-14.0,18.6,22.721,998.81
10,10,2021-09-12 06:00:00,-15.4,18.8,23.275,998.1
10,11,2021-09-12 12:00:00,-17.0,18.8,21.713,997.93
10,12,2021-09-12 18:00:00,-18.2,18.6,22.03,996.91
11,1,2021-09-11 00:00:00,-37.4,21.0,22.938,1000.88
11,2,2021-09-11 06:00:00,-38.0,22.0,25.691,1000.22
11,3,2021-09-11 12:00:00,-38.8,22.8,26.324,999.11
11,4,2021-09-11 18:00:00,-39.4,23.6,27.657,1000.03
12,1,2021-09-13 06:00:00,-19.6,18.0,20.736,996.23
12,2,2021-09-13 12:00:00,-19.8,17.8,20.381,994.37
12,3,2021-09-13 18:00:00,-19.4,18.2,23.201,994.5
12,4,2021-09-14 00:00:00,-19.2,18.8,24.863,993.74
12,5,2021-09-14 06:00:00,-18.8,19.8,24.027,993.48
12,6,2021-09-14 12:00:00,-18.8,21.0,21.526,995.19
13,1,2021-09-13 12:00:00,-93.8,13.2,24.478,998.29
13,2,2021-09-13 18:00:00,-95.0,13.6,27.342,995.54
13,3,2021-09-14 00:00:00,-96.2,14.4,30.283,993.26
13,4,2021-09-14 06:00:00,-97.4,15.2,29.29,996.43
14,1,2021-09-15 18:00:00,-44.8,23.2,17.666,1006.4
14,2,2021-09-16 00:00:00,-45.0,23.4,17.142,1006.16
14,3,2021-09-16 06:00:00,-45.2,23.4,18.686,1006.81
14,4,2021-09-16 12:00:00,-45.4,23.6,18.165,1005.76
14,5,2021-09-16 18:00:00,-45.6,24.2,20.72,1006.0
15,1,2021-09-17 00:00:00,-94.4,11.4,18.801,1000.82
15,2,2021-09-17 06:00:00,-95.2,12.0,19.162,1000.94
15,3,2021-09-17 12:00:00,-96.0,12.4,20.068,1000.25
15,4,2021-09-17 18:00:00,-97.0,13.0,22.824,998.6
15,5,2021-09-18 00:00:00,-98.2,13.4,23.999,998.21
15,6,2021-09-18 06:00:00,-99.0,13.6,25.249,995.63
15,7,2021-09-18 12:00:00,-99.8,13.8,28.426,993.13
16,1,2021-09-17 12:00:00,-17.8,15.6,20.597,1002.23
16,2,2021-09-17 18:00:00,-19.0,16.0,20.55,1000.23
16,3,2021-09-18 00:00:00,-20.4,16.6,22.141,998.47
16,4,2021-09-18 06:00:00,-21.8,17.0,22.661,997.48
16,5,2021-09-18 12:00:00,-23.2,17.4,24.536,995.65
17,1,2021-09-17 12:00:00,-48.4,26.0,26.964,996.38
17,2,2021-09-17 18:00:00,-49.4,26.2,30.347,990.53
17,3,2021-09-18 00:00:00,-50.4,26.4,34.905,981.84
17,4,2021-09-18 06:00:00,-51.0,26.6,38.588,980.43
17,5,2021-09-18 12:00:00,-51.6,27.2,37.259,978.79
17,6,2021-09-18 18:00:00,-52.2,28.0,41.056,976.01
17,7,2021-09-19 00:00:00,-53.0,28.8,40.598,973.3
17,8,2021-09-19 06:00:00,-54.2,29.6,40.314,971.73
18,1,2021-09-19 00:00:00,-26.0,17.8,21.342,998.36
18,2,2021-09-19 06:00:00,-27.2,18.0,21.506,1000.13
18,3,2021-09-19 12:00:00,-28.4,18.2,22.104,1000.1
18,4,2021-09-19 18:00:00,-29.8,18.6,22.956,1002.06
18,5,2021-09-20 00:00:00,-31.2,19.2,20.695,1002.88
18,6,2021-09-20 06:00:00,-32.8,19.6,18.973,1005.99
18,7,2021-09-20 12:00:00,-34.2,20.0,18.656,1006.02
18,8,2021-09-20 18:00:00,-35.6,20.4,19.144,1008.45
19,1,2021-09-28 12:00:00,-26.4,12.6,17.517,1004.31
19,2,2021-09-28 18:00:00,-28.2,12.6,23.13,1002.49
19,3,2021-09-29 00:00:00,-29.8,12.4,23.011,999.74
19,4,2021-09-29 06:00:00,-31.4,12.4,24.144,999.22
19,5,2021-09-29 12:00:00,-32.8,12.4,28.069,994.47
19,6,2021-09-29 18:00:00,-34.4,12.6,30.735,993.03
19,7,2021-09-30 00:00:00,-36.0,12.8,30.509,991.61
19,8,2021-09-30 06:00:00,-37.4,13.0,35.352,988.99
19,9,2021-09-30 12:00:00,-38.8,13.4,34.298,987.97
19,10,2021-09-30 18:00:00,-40.0,14.0,34.467,990.07
19,11,2021-10-01 00:00:00,-41.4,14.6,34.634,990.88
20,1,2021-10-02 18:00:00,-52.2,19.2,32.264,991.26
20,2,2021-10-03 00:00:00,-53.8,20.0,34.966,984.12
20,3,2021-10-03 06:00:00,-55.2,20.6,40.97,977.27
20,4,2021-10-03 12:00:00,-56.8,21.2,40.48,973.31
20,5,2021-10-03 18:00:00,-58.0,21.8,44.225,963.13
20,6,2021-10-04 00:00:00,-58.6,22.4,52.177,952.62
20,7,2021-10-04 06:00:00,-59.2,23.2,50.845,947.75
20,8,2021-10-04 12:00:00,-59.4,24.0,53.098,941.78
20,9,2021-10-04 18:00:00,-59.4,25.2,56.253,937.14
20,10,2021-10-05 00:00:00,-59.4,26.6,58.249,930.51
20,11,2021-10-05 06:00:00,-59.0,28.0,55.823,931.71
20,12,2021-10-05 12:00:00,-58.8,29.0,54.041,931.08
20,13,2021-10-05 18:00:00,-58.4,29.8,55.045,931.85
21,1,2021-10-15 12:00:00,-90.0,11.6,20.667,997.94
21,2,2021-10-15 18:00:00,-90.2,11.8,26.615,992.1
21,3,2021-10-16 00:00:00,-90.8,12.0,28.711,988.42
21,4,2021-10-16 06:00:00,-91.4,12.2,29.054,987.85
21,5,2021-10-16 12:00:00,-92.2,12.2,29.505,985.7
21,6,2021-10-16 18:00:00,-92.8,12.0,31.443,984.51
21,7,2021-10-17 00:00:00,-93.6,12.0,31.686,981.92
21,8,2021-10-17 06:00:00,-94.2,12.0,37.587,977.66
21,9,2021-10-17 12:00:00,-95.0,12.0,38.035,976.03
21,10,2021-10-17 18:00:00,-95.6,12.0,39.874,975.25
21,11,2021-10-18 00:00:00,-96.4,12.0,40.984,974.21
21,12,2021-10-18 06:00:00,-97.2,12.0,42.409,969.89
21,13,2021-10-18 12:00:00,-97.8,12.0,49.251,960.97
21,14,2021-10-18 18:00:00,-98.0,12.2,52.292,955.68
21,15,2021-10-19 00:00:00,-98.4,12.0,49.772,956.23
21,16,2021-10-19 06:00:00,-98.6,12.2,52.137,952.31
21,17,2021-10-19 12:00:00,-99.0,12.4,53.38,950.96
21,18,2021-10-19 18:00:00,-99.2,12.4,53.882,945.06
21,19,2021-10-20 00:00:00,-99.6,12.4,58.294,940.23
22,1,2021-10-18 12:00:00,-41.6,29.4,19.36,1003.27
22,2,2021-10-18 18:00:00,-40.4,29.2,17.707,1005.75
22,3,2021-10-19 00:00:00,-39.8,29.2,17.264,1005.25
22,4,2021-10-19 06:00:00,-39.8,29.0,18.104,1005.49
22,5,2021-10-19 12:00:00,-40.2,28.8,20.743,1001.85
22,6,2021-10-19 18:00:00,-40.4,29.0,23.966,1000.59
22,7,2021-10-20 00:00:00,-40.6,29.2,22.789,999.01
22,8,2021-10-20 06:00:00,-40.8,29.8,24.051,998.41
23,1,2021-11-01 18:00:00,-32.2,12.4,17.979,1005.91
23,2,2021-11-02 00:00:00,-32.8,13.4,22.709,1003.29
23,3,2021-11-02 06:00:00,-33.4,14.0,23.553,1001.82
23,4,2021-11-02 12:00:00,-34.0,14.8,28.057,995.94
23,5,2021-11-02 18:00:00,-34.8,15.6,32.545,992.78
23,6,2021-11-03 00:00:00,-35.4,16.2,33.272,991.12
23,7,2021-11-03 06:00:00,-35.8,17.0,28.778,994.9
23,8,2021-11-03 12:00:00,-36.4,17.6,29.469,995.05
24,1,2021-11-04 00:00:00,-37.6,18.8,23.189,1000.85
24,2,2021-11-04 06:00:00,-38.0,19.4,21.666,1003.37
24,3,2021-11-04 12:00:00,-38.4,19.8,20.94,1003.25
24,4,2021-11-04 18:00:00,-39.0,20.0,19.436,1005.61
24,5,2021-11-05 00:00:00,-39.8,20.4,17.001,1005.59
25,1,2021-11-14 06:00:00,-36.2,26.6,19.599,1008.63
25,2,2021-11-14 12:00:00,-37.6,25.4,19.854,1007.51
25,3,2021-11-14 18:00:00,-39.2,24.4,20.006,1008.63
25,4,2021-11-15 00:00:00,-41.0,23.8,18.907,1008.23
25,5,2021-11-15 06:00:00,-43.0,23.2,17.768,1009.22
25,6,2021-11-15 12:00:00,-45.2,22.4,18.05,1007.17
