numtc,step,date,lon,lat,vmax,pmin
1,1,1972-04-29 18:00:00,-35.8,29.8,23.517,996.0
1,2,1972-04-30 00:00:00,-36.8,29.2,28.063,992.17
1,3,1972-04-30 06:00:00,-37.4,28.6,31.126,991.08
1,4,1972-04-30 12:00:00,-38.4,28.2,34.601,985.99
1,5,1972-04-30 18:00:00,-39.4,27.8,33.185,986.62
1,6,1972-05-01 00:00:00,-40.0,27.4,33.66,984.43
1,7,1972-05-01 06:00:00,-40.4,27.0,33.564,983.61
1,8,1972-05-01 12:00:00,-40.6,26.8,35.623,979.05
1,9,1972-05-01 18:00:00,-40.8,26.6,38.111,976.18
1,10,1972-05-02 00:00:00,-40.6,26.4,34.908,981.05
1,11,1972-05-02 06:00:00,-39.8,26.4,30.276,987.28
2,1,1972-05-05 00:00:00,-47.0,29.6,36.527,983.08
2,2,1972-05-05 06:00:00,-48.8,28.6,36.961,983.39
2,3,1972-05-05 12:00:00,-50.4,27.8,40.621,980.22
2,4,1972-05-05 18:00:00,-52.0,27.2,41.645,976.86
2,5,1972-05-06 00:00:00,-53.4,27.0,45.752,975.31
2,6,1972-05-06 06:00:00,-54.8,26.8,43.237,976.27
2,7,1972-05-06 12:00:00,-56.0,26.6,41.621,977.06
3,1,1972-05-08 06:00:00,-57.8,27.8,24.789,997.72
3,2,1972-05-08 12:00:00,-57.4,28.0,23.106,998.35
3,3,1972-05-08 18:00:00,-57.2,28.0,24.65,996.15
3,4,1972-05-09 00:00:00,-56.8,27.8,21.974,996.37
3,5,1972-05-09 06:00:00,-56.2,27.6,24.93,996.74
4,1,1972-07-12 06:00:00,-68.2,20.0,19.88,1012.59
4,2,1972-07-12 12:00:00,-70.2,21.2,23.36,1009.01
4,3,1972-07-12 18:00:00,-72.4,22.2,24.521,1006.75
4,4,1972-07-13 00:00:00,-74.2,23.2,25.002,1004.04
4,5,1972-07-13 06:00:00,-75.8,24.0,27.033,1000.72
4,6,1972-07-13 12:00:00,-77.2,24.8,29.146,997.5
4,7,1972-07-13 18:00:00,-78.0,25.8,31.949,992.97
4,8,1972-07-14 00:00:00,-78.6,26.8,30.704,991.11
4,9,1972-07-14 06:00:00,-78.8,27.6,30.611,989.26
4,10,1972-07-14 12:00:00,-78.6,28.4,34.675,984.08
4,11,1972-07-14 18:00:00,-78.4,29.4,36.0,981.53
5,1,1972-07-28 00:00:00,-51.6,13.6,18.307,1011.24
5,2,1972-07-28 06:00:00,-54.4,14.2,21.252,1009.88
5,3,1972-07-28 12:00:00,-57.2,15.0,23.008,1007.41
5,4,1972-07-28 18:00:00,-59.6,15.6,26.16,1004.04
5,5,1972-07-29 00:00:00,-62.2,16.6,30.377,998.64
5,6,1972-07-29 06:00:00,-64.6,17.4,33.409,993.52
5,7,1972-07-29 12:00:00,-66.8,18.4,36.407,994.58
5,8,1972-07-29 18:00:00,-69.0,19.6,32.692,994.03
5,9,1972-07-30 00:00:00,-71.0,21.0,33.802,988.16
5,10,1972-07-30 06:00:00,-72.6,22.2,36.573,983.02
5,11,1972-07-30 12:00:00,-74.0,23.8,37.817,980.67
5,12,1972-07-30 18:00:00,-75.0,25.2,40.347,976.78
5,13,1972-07-31 00:00:00,-75.8,26.8,40.91,975.48
5,14,1972-07-31 06:00:00,-76.0,28.0,41.57,974.57
5,15,1972-07-31 12:00:00,-76.0,29.4,44.704,969.21
6,1,1972-08-27 12:00:00,-87.2,22.8,23.02,997.85
6,2,1972-08-27 18:00:00,-88.8,22.8,25.896,994.83
6,3,1972-08-28 00:00:00,-90.4,22.6,25.49,993.21
6,4,1972-08-28 06:00:00,-91.8,22.6,27.706,990.52
6,5,1972-08-28 12:00:00,-93.0,22.4,32.93,986.12
6,6,1972-08-28 18:00:00,-94.2,22.4,35.399,982.3
6,7,1972-08-29 00:00:00,-95.2,22.4,37.074,981.85
7,1,1972-09-01 12:00:00,-59.8,19.6,17.891,1004.17
7,2,1972-09-01 18:00:00,-60.4,20.2,19.403,1003.78
7,3,1972-09-02 00:00:00,-61.2,21.0,23.554,1002.56
7,4,1972-09-02 06:00:00,-62.0,21.8,22.216,1001.79
7,5,1972-09-02 12:00:00,-62.8,22.4,19.638,1000.46
7,6,1972-09-02 18:00:00,-63.4,23.2,20.598,1001.05
7,7,1972-09-03 00:00:00,-63.8,24.0,20.425,999.13
7,8,1972-09-03 06:00:00,-64.2,25.0,22.375,998.19
