numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1961-02-21 00:00:00,-48.2,19.2,17.76,14.406,1015.5,0.0
1,2,1961-02-21 06:00:00,-49.2,19.4,29.3,14.73,1015.97,0.0
1,3,1961-02-21 12:00:00,-50.2,19.4,30.13,14.896,1015.53,0.0
1,4,1961-02-21 18:00:00,-51.4,20.2,30.69,15.03,1015.86,0.0
1,5,1961-02-22 00:00:00,-53.0,20.0,35.97,14.832,1013.61,0.0
1,6,1961-02-22 06:00:00,-53.8,20.4,35.22,15.634,1013.86,0.0
1,7,1961-02-22 12:00:00,-56.0,20.2,43.68,17.567,1011.21,0.0
1,8,1961-02-22 18:00:00,-57.8,20.8,42.3,18.873,1011.54,1.0
1,9,1961-02-23 00:00:00,-59.6,20.8,39.96,18.379,1010.72,1.0
1,10,1961-02-23 06:00:00,-60.8,20.8,49.52,18.257,1011.14,1.0
1,11,1961-02-23 12:00:00,-62.4,21.0,54.92,20.686,1009.5,1.0
1,12,1961-02-23 18:00:00,-64.0,21.2,83.27,22.477,1008.19,1.0
1,13,1961-02-24 00:00:00,-65.6,21.4,152.9,27.164,1002.15,1.0
1,14,1961-02-24 06:00:00,-66.8,21.4,172.72,27.682,1002.49,1.0
1,15,1961-02-24 12:00:00,-68.0,21.4,122.8,24.335,1004.92,1.0
1,16,1961-02-24 18:00:00,-69.0,21.2,82.1,20.671,1007.77,1.0
1,17,1961-02-25 00:00:00,-70.2,21.2,59.45,18.8,1008.63,0.0
1,18,1961-02-25 06:00:00,-71.2,21.4,42.32,17.605,1010.13,0.0
1,19,1961-02-25 12:00:00,-72.4,21.6,31.61,15.604,1010.14,0.0
1,20,1961-02-25 18:00:00,-73.4,22.0,27.15,12.744,1011.93,0.0
1,21,1961-02-26 00:00:00,-74.0,22.8,21.69,11.647,1011.66,0.0
1,22,1961-02-26 06:00:00,-73.6,23.4,23.0,10.494,1012.32,0.0
1,23,1961-02-26 12:00:00,-72.8,24.0,17.48,11.485,1011.71,0.0
1,24,1961-02-26 18:00:00,-72.0,24.8,16.78,11.821,1013.67,0.0
1,25,1961-02-27 00:00:00,-70.6,26.4,25.09,11.514,1014.31,0.0
1,26,1961-02-27 06:00:00,-68.2,27.4,34.18,12.53,1016.75,0.0
1,27,1961-02-27 12:00:00,-66.2,27.4,32.25,13.168,1017.64,0.0
1,28,1961-02-27 18:00:00,-64.8,27.4,20.58,9.834,1020.6,0.0
1,29,1961-02-28 00:00:00,-63.4,27.8,15.51,9.288,1020.61,0.0
1,30,1961-02-28 06:00:00,-62.4,28.2,12.13,8.61,1022.82,0.0
2,1,1961-06-08 00:00:00,-93.8,5.6,18.32,7.549,1011.19,0.0
2,2,1961-06-08 06:00:00,-93.8,5.6,21.19,7.919,1011.16,0.0
2,3,1961-06-08 12:00:00,-94.2,5.4,19.81,8.86,1011.03,0.0
2,4,1961-06-08 18:00:00,-95.4,5.8,29.45,8.414,1011.21,0.0
2,5,1961-06-09 00:00:00,-95.0,5.8,23.7,7.778,1010.48,0.0
2,6,1961-06-09 06:00:00,-95.4,5.6,19.87,8.835,1010.13,0.0
2,7,1961-06-09 12:00:00,-94.6,5.8,27.92,10.431,1010.11,0.0
2,8,1961-06-09 18:00:00,-94.2,6.0,36.96,9.881,1010.19,0.0
2,9,1961-06-10 00:00:00,-93.8,6.4,37.2,11.273,1009.53,0.0
2,10,1961-06-10 06:00:00,-95.6,7.2,40.08,12.571,1009.64,0.0
2,11,1961-06-10 12:00:00,-98.0,8.8,51.41,12.912,1009.23,0.0
2,12,1961-06-10 18:00:00,-98.0,8.6,83.55,16.748,1008.11,0.0
2,13,1961-06-11 00:00:00,-96.8,8.8,63.54,19.113,1006.1,0.0
2,14,1961-06-11 06:00:00,-96.0,8.8,61.65,18.95,1005.18,0.0
2,15,1961-06-11 12:00:00,-94.6,8.8,84.81,22.866,1003.4,0.0
2,16,1961-06-11 18:00:00,-94.0,9.2,78.78,22.724,1000.69,0.0
2,17,1961-06-12 00:00:00,-93.6,9.6,72.43,21.142,998.85,0.0
2,18,1961-06-12 06:00:00,-93.6,9.8,62.1,21.241,997.49,1.0
2,19,1961-06-12 12:00:00,-93.6,9.6,78.11,23.322,996.05,1.0
2,20,1961-06-12 18:00:00,-94.2,9.4,111.63,25.199,991.34,1.0
2,21,1961-06-13 00:00:00,-94.2,9.2,140.66,29.983,983.82,1.0
2,22,1961-06-13 06:00:00,-94.4,9.0,208.26,38.539,971.62,1.0
2,23,1961-06-13 12:00:00,-94.8,9.0,276.8,48.603,957.67,1.0
2,24,1961-06-13 18:00:00,-95.0,9.2,329.82,54.81,944.05,1.0
2,25,1961-06-14 00:00:00,-95.4,9.4,359.34,58.187,942.35,1.0
2,26,1961-06-14 06:00:00,-95.8,9.6,381.34,58.099,937.6,1.0
2,27,1961-06-14 12:00:00,-96.0,10.0,352.23,56.962,943.67,1.0
2,28,1961-06-14 18:00:00,-96.6,10.8,383.08,58.856,939.79,1.0
2,29,1961-06-15 00:00:00,-97.2,11.2,379.77,56.948,943.23,1.0
2,30,1961-06-15 06:00:00,-98.2,12.0,386.82,57.158,943.6,1.0
3,1,1961-07-04 18:00:00,-66.2,21.2,14.81,11.002,1018.25,0.0
3,2,1961-07-05 00:00:00,-66.6,22.4,25.44,10.563,1018.0,0.0
3,3,1961-07-05 06:00:00,-67.2,23.6,44.56,13.194,1019.73,0.0
3,4,1961-07-05 12:00:00,-67.8,25.0,67.93,15.482,1016.72,0.0
3,5,1961-07-05 18:00:00,-68.4,26.4,90.49,17.798,1014.78,0.0
3,6,1961-07-06 00:00:00,-69.0,27.4,100.44,18.994,1012.53,1.0
3,7,1961-07-06 06:00:00,-69.4,28.2,115.99,21.306,1010.34,1.0
3,8,1961-07-06 12:00:00,-70.0,28.8,131.24,22.457,1006.28,1.0
3,9,1961-07-06 18:00:00,-70.2,29.6,157.32,22.944,1004.33,1.0
4,1,1961-07-06 12:00:00,-96.2,18.4,43.85,8.541,1011.61,0.0
4,2,1961-07-06 18:00:00,-93.0,17.4,15.33,8.633,1010.21,0.0
4,3,1961-07-07 00:00:00,-93.0,15.6,16.71,11.989,1010.41,0.0
4,4,1961-07-07 06:00:00,-89.4,14.4,27.57,10.669,1009.24,0.0
4,5,1961-07-07 12:00:00,-84.6,10.0,19.5,8.433,1010.25,0.0
4,6,1961-07-07 18:00:00,-83.6,6.0,25.51,8.697,1009.35,0.0
4,7,1961-07-08 00:00:00,-83.8,5.8,28.96,7.608,1010.06,0.0
4,8,1961-07-08 06:00:00,-85.2,6.0,24.49,7.375,1010.31,0.0
4,9,1961-07-08 12:00:00,-85.4,5.8,22.64,8.7,1010.99,0.0
4,10,1961-07-08 18:00:00,-85.0,5.8,27.25,7.613,1010.34,0.0
4,11,1961-07-09 00:00:00,-85.0,5.8,22.62,6.81,1011.31,0.0
4,12,1961-07-09 06:00:00,-88.0,6.0,16.58,6.559,1011.34,0.0
4,13,1961-07-09 12:00:00,-89.8,6.0,17.06,6.757,1011.56,0.0
4,14,1961-07-09 18:00:00,-90.0,5.8,22.58,6.95,1011.07,0.0
4,15,1961-07-10 00:00:00,-90.4,5.8,20.66,8.335,1010.77,0.0
4,16,1961-07-10 06:00:00,-93.6,6.2,24.47,10.028,1010.71,0.0
4,17,1961-07-10 12:00:00,-93.6,6.2,32.4,11.109,1010.62,0.0
4,18,1961-07-10 18:00:00,-95.2,6.6,43.21,11.711,1010.4,0.0
4,19,1961-07-11 00:00:00,-94.4,7.0,41.8,11.647,1009.95,0.0
4,20,1961-07-11 06:00:00,-93.8,7.8,34.59,11.512,1009.58,0.0
4,21,1961-07-11 12:00:00,-90.2,8.4,31.61,11.69,1009.45,0.0
4,22,1961-07-11 18:00:00,-89.8,8.6,39.11,10.859,1009.55,0.0
4,23,1961-07-12 00:00:00,-89.4,8.8,47.55,9.927,1009.72,0.0
4,24,1961-07-12 06:00:00,-89.2,8.6,38.88,8.829,1009.86,0.0
4,25,1961-07-12 12:00:00,-88.8,8.8,47.78,11.22,1009.46,0.0
4,26,1961-07-12 18:00:00,-91.4,11.2,45.74,12.702,1009.65,0.0
4,27,1961-07-13 00:00:00,-92.0,11.4,53.53,11.361,1009.97,0.0
4,28,1961-07-13 06:00:00,-93.0,12.0,49.07,12.122,1009.78,0.0
4,29,1961-07-13 12:00:00,-91.6,11.8,30.83,8.568,1010.56,0.0
4,30,1961-07-13 18:00:00,-89.4,9.0,40.0,10.619,1009.77,0.0
4,31,1961-07-14 00:00:00,-89.4,9.2,34.06,10.588,1010.1,0.0
4,32,1961-07-14 06:00:00,-90.2,9.0,26.19,8.849,1010.22,0.0
4,33,1961-07-14 12:00:00,-91.0,9.0,16.29,10.573,1010.29,0.0
4,34,1961-07-14 18:00:00,-93.4,12.6,36.46,12.047,1010.31,0.0
4,35,1961-07-15 00:00:00,-92.0,15.8,39.25,13.881,1010.38,0.0
4,36,1961-07-15 06:00:00,-92.2,16.0,33.6,13.59,1010.47,0.0
