numtc,step,date,lon,lat,vmax,pmin
1,1,2000-01-27 18:00:00,-26.0,26.6,27.336,990.31
1,2,2000-01-28 00:00:00,-25.2,28.0,26.881,985.8
1,3,2000-01-28 06:00:00,-25.0,28.8,29.531,983.65
1,4,2000-01-28 12:00:00,-24.0,29.6,28.411,985.02
2,1,2000-06-12 12:00:00,-89.8,27.8,17.585,1009.96
2,2,2000-06-12 18:00:00,-91.4,27.8,19.359,1009.42
2,3,2000-06-13 00:00:00,-92.8,28.0,18.434,1008.57
2,4,2000-06-13 06:00:00,-94.0,28.0,18.06,1008.24
2,5,2000-06-13 12:00:00,-95.2,28.2,17.968,1007.61
3,1,2000-07-29 18:00:00,-1.6,17.4,22.024,994.62
3,2,2000-07-30 00:00:00,-3.0,18.2,22.969,995.27
3,3,2000-07-30 06:00:00,-4.4,18.8,23.799,993.36
3,4,2000-07-30 12:00:00,-5.6,19.4,27.713,990.26
3,5,2000-07-30 18:00:00,-7.2,19.8,23.229,992.65
3,6,2000-07-31 00:00:00,-8.4,20.4,21.109,997.92
3,7,2000-07-31 06:00:00,-9.8,21.0,22.764,996.94
3,8,2000-07-31 12:00:00,-10.8,21.4,24.58,994.3
3,9,2000-07-31 18:00:00,-12.0,22.2,21.867,997.24
4,1,2000-07-31 12:00:00,-62.8,12.8,18.469,1009.28
4,2,2000-07-31 18:00:00,-65.6,13.2,18.898,1009.92
4,3,2000-08-01 00:00:00,-68.0,13.8,18.983,1008.24
4,4,2000-08-01 06:00:00,-70.6,14.4,21.736,1008.39
4,5,2000-08-01 12:00:00,-73.6,14.4,20.009,1006.77
5,1,2000-08-09 18:00:00,-74.0,25.0,25.463,996.94
5,2,2000-08-10 00:00:00,-74.8,25.8,31.909,988.21
5,3,2000-08-10 06:00:00,-75.6,26.4,37.472,977.91
5,4,2000-08-10 12:00:00,-76.2,27.0,46.899,966.0
5,5,2000-08-10 18:00:00,-76.6,27.4,56.541,950.77
5,6,2000-08-11 00:00:00,-77.0,28.0,57.481,942.65
5,7,2000-08-11 06:00:00,-77.2,28.6,57.071,940.16
5,8,2000-08-11 12:00:00,-77.2,29.0,56.451,939.71
5,9,2000-08-11 18:00:00,-77.2,29.6,62.508,932.2
6,1,2000-08-17 12:00:00,-44.8,14.8,21.016,1004.68
6,2,2000-08-17 18:00:00,-46.8,15.0,23.606,1003.26
6,3,2000-08-18 00:00:00,-48.6,15.4,26.559,1000.18
6,4,2000-08-18 06:00:00,-50.2,15.8,27.358,1000.41
6,5,2000-08-18 12:00:00,-51.8,16.2,29.918,996.9
6,6,2000-08-18 18:00:00,-53.4,17.0,30.588,996.73
6,7,2000-08-19 00:00:00,-55.0,17.6,32.524,992.84
6,8,2000-08-19 06:00:00,-56.6,18.4,34.035,990.33
6,9,2000-08-19 12:00:00,-58.4,18.8,39.44,984.94
6,10,2000-08-19 18:00:00,-59.8,19.6,38.824,984.82
6,11,2000-08-20 00:00:00,-61.2,20.2,42.453,979.29
6,12,2000-08-20 06:00:00,-62.4,21.0,42.602,979.04
6,13,2000-08-20 12:00:00,-63.8,21.6,45.223,975.15
6,14,2000-08-20 18:00:00,-65.0,22.4,42.797,978.91
6,15,2000-08-21 00:00:00,-65.8,23.6,44.202,976.84
6,16,2000-08-21 06:00:00,-66.8,24.6,45.403,972.68
6,17,2000-08-21 12:00:00,-67.2,25.8,46.746,971.44
6,18,2000-08-21 18:00:00,-67.6,27.0,45.225,968.26
6,19,2000-08-22 00:00:00,-67.2,28.0,48.952,962.2
6,20,2000-08-22 06:00:00,-66.6,29.0,48.988,959.14
6,21,2000-08-22 12:00:00,-65.8,29.6,50.72,956.45
7,1,2000-08-20 12:00:00,-44.2,14.0,20.652,1004.24
7,2,2000-08-20 18:00:00,-46.0,14.0,23.061,1003.08
7,3,2000-08-21 00:00:00,-48.0,14.4,25.747,999.91
7,4,2000-08-21 06:00:00,-50.0,14.8,27.461,998.84
7,5,2000-08-21 12:00:00,-52.0,15.2,32.292,994.5
7,6,2000-08-21 18:00:00,-54.0,15.4,33.957,992.7
7,7,2000-08-22 00:00:00,-56.0,15.8,36.113,988.64
7,8,2000-08-22 06:00:00,-58.0,16.2,37.273,983.14
7,9,2000-08-22 12:00:00,-59.8,16.4,40.041,979.32
7,10,2000-08-22 18:00:00,-61.6,16.6,40.067,981.16
7,11,2000-08-23 00:00:00,-63.4,17.0,41.056,974.85
7,12,2000-08-23 06:00:00,-65.0,17.4,37.907,976.6
7,13,2000-08-23 12:00:00,-66.6,17.8,37.976,978.27
7,14,2000-08-23 18:00:00,-68.0,18.0,39.193,976.11
7,15,2000-08-24 00:00:00,-69.2,18.4,37.047,979.7
8,1,2000-08-29 18:00:00,-87.6,25.0,23.965,998.47
8,2,2000-08-30 00:00:00,-88.6,24.8,21.021,1000.61
8,3,2000-08-30 06:00:00,-89.4,24.6,18.689,1001.09
8,4,2000-08-30 12:00:00,-90.6,24.6,17.386,1002.99
9,1,2000-09-02 18:00:00,-64.6,27.8,17.807,1005.07
9,2,2000-09-03 00:00:00,-65.8,28.0,19.162,1001.45
9,3,2000-09-03 06:00:00,-66.8,28.4,21.47,998.0
