numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2007-04-29 18:00:00,-94.8,6.4,18.69,11.514,1009.96,0.0
1,2,2007-04-30 00:00:00,-94.2,7.4,21.37,11.54,1009.51,0.0
1,3,2007-04-30 06:00:00,-93.6,9.0,22.75,12.461,1009.38,0.0
1,4,2007-04-30 12:00:00,-93.6,10.8,34.64,11.751,1009.09,0.0
1,5,2007-04-30 18:00:00,-94.8,11.6,36.39,12.098,1007.71,0.0
1,6,2007-05-01 00:00:00,-95.8,11.8,34.25,13.347,1006.31,0.0
1,7,2007-05-01 06:00:00,-95.8,11.4,26.44,15.217,1005.43,0.0
1,8,2007-05-01 12:00:00,-95.6,12.0,39.18,13.483,1005.42,0.0
1,9,2007-05-01 18:00:00,-95.4,12.6,36.09,14.145,1004.81,0.0
1,10,2007-05-02 00:00:00,-95.4,12.6,35.29,14.268,1004.25,0.0
1,11,2007-05-02 06:00:00,-95.0,12.4,52.09,15.429,1003.58,0.0
1,12,2007-05-02 12:00:00,-95.0,12.4,59.12,16.768,1002.95,0.0
1,13,2007-05-02 18:00:00,-95.4,12.0,63.29,17.522,1001.96,1.0
1,14,2007-05-03 00:00:00,-95.6,12.0,52.27,18.138,1000.87,1.0
1,15,2007-05-03 06:00:00,-95.4,11.8,77.66,19.965,999.32,1.0
1,16,2007-05-03 12:00:00,-95.4,11.8,86.63,23.021,996.81,1.0
1,17,2007-05-03 18:00:00,-95.4,11.6,108.5,24.459,995.49,1.0
1,18,2007-05-04 00:00:00,-95.4,11.4,138.3,27.873,990.91,1.0
1,19,2007-05-04 06:00:00,-95.6,11.2,172.04,31.163,986.89,1.0
1,20,2007-05-04 12:00:00,-95.8,11.0,161.96,30.892,987.49,0.0
1,21,2007-05-04 18:00:00,-96.2,11.2,169.79,31.284,985.68,0.0
1,22,2007-05-05 00:00:00,-96.6,11.2,225.12,35.147,981.58,0.0
1,23,2007-05-05 06:00:00,-97.0,11.2,208.81,37.131,981.78,0.0
1,24,2007-05-05 12:00:00,-97.4,11.4,232.4,39.034,979.89,0.0
1,25,2007-05-05 18:00:00,-97.6,11.4,271.11,39.598,976.76,0.0
1,26,2007-05-06 00:00:00,-97.8,11.4,237.92,38.701,978.1,0.0
1,27,2007-05-06 06:00:00,-98.0,11.6,249.33,39.815,978.79,0.0
1,28,2007-05-06 12:00:00,-98.2,11.6,213.36,35.892,980.63,0.0
1,29,2007-05-06 18:00:00,-98.4,11.8,251.77,37.859,977.64,0.0
1,30,2007-05-07 00:00:00,-98.6,11.8,274.12,37.752,972.37,0.0
1,31,2007-05-07 06:00:00,-98.6,12.0,321.13,43.812,968.9,0.0
1,32,2007-05-07 12:00:00,-99.0,12.2,357.51,44.995,961.83,0.0
1,33,2007-05-07 18:00:00,-99.4,12.2,339.81,44.271,963.98,0.0
1,34,2007-05-08 00:00:00,-99.6,12.4,362.7,47.368,960.02,0.0
1,35,2007-05-08 06:00:00,-99.8,12.4,325.04,44.267,966.42,0.0
2,1,2007-05-15 12:00:00,-86.8,5.6,13.28,6.478,1010.67,0.0
2,2,2007-05-15 18:00:00,-87.0,5.8,18.16,7.447,1011.66,0.0
2,3,2007-05-16 00:00:00,-87.8,5.8,21.25,8.101,1010.68,0.0
2,4,2007-05-16 06:00:00,-88.4,6.6,19.93,8.087,1009.72,0.0
2,5,2007-05-16 12:00:00,-89.0,7.0,18.79,7.267,1010.51,0.0
2,6,2007-05-16 18:00:00,-89.0,7.0,30.05,8.221,1011.17,0.0
2,7,2007-05-17 00:00:00,-89.2,6.8,30.38,8.433,1010.01,0.0
2,8,2007-05-17 06:00:00,-89.0,6.8,29.86,8.963,1009.42,0.0
2,9,2007-05-17 12:00:00,-88.8,6.6,32.73,8.889,1009.95,0.0
2,10,2007-05-17 18:00:00,-88.4,6.4,34.87,9.546,1010.56,0.0
2,11,2007-05-18 00:00:00,-85.0,6.2,43.69,10.42,1008.6,0.0
2,12,2007-05-18 06:00:00,-84.6,6.4,40.0,10.356,1010.25,0.0
2,13,2007-05-18 12:00:00,-81.4,5.8,26.02,10.228,1009.91,0.0
2,14,2007-05-18 18:00:00,-81.0,5.8,26.05,10.424,1010.8,0.0
2,15,2007-05-19 00:00:00,-80.2,6.0,36.04,9.91,1009.56,0.0
2,16,2007-05-19 06:00:00,-79.4,6.6,45.33,10.365,1010.61,0.0
2,17,2007-05-19 12:00:00,-79.0,7.2,43.4,9.438,1010.12,0.0
2,18,2007-05-19 18:00:00,-79.0,8.2,39.51,9.993,1010.77,0.0
2,19,2007-05-20 00:00:00,-79.6,8.8,39.26,9.651,1009.83,0.0
2,20,2007-05-20 06:00:00,-79.8,9.4,48.47,8.255,1009.76,0.0
2,21,2007-05-20 12:00:00,-80.0,9.8,43.52,8.916,1009.13,0.0
2,22,2007-05-20 18:00:00,-80.2,10.2,64.51,9.54,1009.55,0.0
2,23,2007-05-21 00:00:00,-80.4,10.8,48.08,9.602,1008.77,0.0
2,24,2007-05-21 06:00:00,-81.0,11.4,65.99,11.946,1008.03,0.0
2,25,2007-05-21 12:00:00,-81.4,12.2,66.08,13.886,1006.56,0.0
2,26,2007-05-21 18:00:00,-82.2,12.6,80.19,15.413,1006.05,0.0
2,27,2007-05-22 00:00:00,-83.2,12.6,86.59,16.551,1003.92,0.0
2,28,2007-05-22 06:00:00,-83.6,12.2,99.88,14.046,1004.29,0.0
2,29,2007-05-22 12:00:00,-84.0,12.2,98.26,16.029,1003.8,0.0
2,30,2007-05-22 18:00:00,-84.4,12.2,119.31,15.08,1003.75,0.0
2,31,2007-05-23 00:00:00,-84.8,12.2,121.68,13.895,1003.71,0.0
2,32,2007-05-23 06:00:00,-84.8,12.2,130.05,15.737,1003.67,0.0
2,33,2007-05-23 12:00:00,-85.4,12.2,120.58,13.304,1002.29,0.0
2,34,2007-05-23 18:00:00,-86.0,12.0,99.04,18.434,1001.57,0.0
2,35,2007-05-24 00:00:00,-86.6,12.0,102.08,17.44,999.92,0.0
2,36,2007-05-24 06:00:00,-87.2,11.8,97.34,17.857,999.0,0.0
2,37,2007-05-24 12:00:00,-87.6,12.0,134.12,21.827,994.36,1.0
2,38,2007-05-24 18:00:00,-87.8,12.2,147.66,24.917,992.73,1.0
2,39,2007-05-25 00:00:00,-88.2,12.2,158.67,26.349,990.62,1.0
2,40,2007-05-25 06:00:00,-88.2,12.6,170.53,24.811,988.94,1.0
2,41,2007-05-25 12:00:00,-88.4,13.0,155.74,23.388,992.85,1.0
2,42,2007-05-25 18:00:00,-88.4,13.2,119.51,20.745,997.02,1.0
2,43,2007-05-26 00:00:00,-88.2,13.6,100.37,19.606,999.97,1.0
2,44,2007-05-26 06:00:00,-88.6,13.2,68.43,19.117,1002.39,1.0
2,45,2007-05-26 12:00:00,-87.0,15.8,59.83,20.206,1003.36,1.0
2,46,2007-05-26 18:00:00,-88.2,16.0,80.07,19.746,1003.87,1.0
2,47,2007-05-27 00:00:00,-86.4,16.0,57.67,19.918,1003.79,1.0
2,48,2007-05-27 06:00:00,-88.2,16.2,80.29,20.223,1003.3,1.0
2,49,2007-05-27 12:00:00,-87.8,16.6,80.66,20.566,1001.9,1.0
2,50,2007-05-27 18:00:00,-88.0,17.8,76.42,20.147,1000.96,1.0
2,51,2007-05-28 00:00:00,-88.0,18.0,61.32,19.865,1001.28,1.0
2,52,2007-05-28 06:00:00,-88.0,18.8,58.51,19.455,1001.23,1.0
2,53,2007-05-28 12:00:00,-88.6,19.4,77.44,21.463,1000.91,1.0
2,54,2007-05-28 18:00:00,-88.2,20.4,71.62,21.197,1001.34,1.0
2,55,2007-05-29 00:00:00,-88.8,21.0,57.0,18.563,1001.36,1.0
2,56,2007-05-29 06:00:00,-87.8,22.0,48.99,19.099,1000.92,0.0
2,57,2007-05-29 12:00:00,-88.6,23.4,94.13,22.576,999.16,0.0
2,58,2007-05-29 18:00:00,-88.8,24.8,70.02,21.865,995.63,0.0
2,59,2007-05-30 00:00:00,-89.0,25.6,47.83,20.523,993.86,0.0
2,60,2007-05-30 06:00:00,-89.0,27.2,60.25,22.382,992.68,0.0
2,61,2007-05-30 12:00:00,-90.8,27.8,102.67,26.619,988.71,0.0
2,62,2007-05-30 18:00:00,-90.6,28.8,91.27,25.244,985.53,0.0
3,1,2007-05-29 06:00:00,-85.2,16.6,28.08,15.266,1003.33,0.0
3,2,2007-05-29 12:00:00,-89.4,15.2,23.77,10.829,1006.01,0.0
3,3,2007-05-29 18:00:00,-89.8,14.6,19.94,7.288,1007.78,0.0
