numtc,step,date,lon,lat,vmax,pmin
1,1,1971-05-24 06:00:00,-96.8,20.0,10.575,1005.2
1,2,1971-05-24 12:00:00,-95.8,16.2,7.551,1006.77
1,3,1971-05-24 18:00:00,-96.0,16.2,8.273,1005.11
1,4,1971-05-25 00:00:00,-95.8,17.4,11.687,1003.2
1,5,1971-05-25 06:00:00,-96.8,20.0,11.575,1006.25
1,6,1971-05-25 12:00:00,-97.4,20.6,10.177,1009.93
1,7,1971-05-25 18:00:00,-97.4,21.0,9.035,1009.36
1,8,1971-05-26 00:00:00,-95.0,18.6,9.651,1005.11
1,9,1971-05-26 06:00:00,-93.2,16.8,9.436,1010.51
1,10,1971-05-26 12:00:00,-87.6,13.8,7.027,1010.57
1,11,1971-05-26 18:00:00,-85.0,13.4,9.879,1008.53
1,12,1971-05-27 00:00:00,-84.8,15.0,9.725,1011.59
1,13,1971-05-27 06:00:00,-85.4,16.4,9.775,1010.81
1,14,1971-05-27 12:00:00,-86.8,16.2,10.148,1011.07
1,15,1971-05-27 18:00:00,-86.6,15.8,9.167,1009.98
1,16,1971-05-28 00:00:00,-87.0,16.2,9.445,1010.59
1,17,1971-05-28 06:00:00,-86.8,17.0,9.844,1010.49
1,18,1971-05-28 12:00:00,-87.4,17.2,12.233,1009.13
1,19,1971-05-28 18:00:00,-87.2,17.4,15.151,1006.44
1,20,1971-05-29 00:00:00,-86.8,17.4,17.385,1003.1
1,21,1971-05-29 06:00:00,-86.8,17.6,22.483,997.79
1,22,1971-05-29 12:00:00,-86.8,18.2,26.325,992.21
1,23,1971-05-29 18:00:00,-86.6,18.6,30.073,986.32
1,24,1971-05-30 00:00:00,-86.4,19.0,28.947,986.02
1,25,1971-05-30 06:00:00,-86.2,19.4,32.872,984.4
1,26,1971-05-30 12:00:00,-86.0,19.4,32.053,987.91
1,27,1971-05-30 18:00:00,-85.6,19.8,31.185,986.65
1,28,1971-05-31 00:00:00,-85.2,20.0,30.707,986.74
1,29,1971-05-31 06:00:00,-85.0,20.0,30.61,988.53
1,30,1971-05-31 12:00:00,-85.0,20.0,29.065,991.44
1,31,1971-05-31 18:00:00,-85.2,19.6,30.194,991.01
1,32,1971-06-01 00:00:00,-85.4,19.4,24.873,994.19
1,33,1971-06-01 06:00:00,-86.0,19.4,27.025,993.86
1,34,1971-06-01 12:00:00,-86.6,19.4,29.095,993.73
1,35,1971-06-01 18:00:00,-87.2,19.2,25.621,998.06
1,36,1971-06-02 00:00:00,-87.8,19.4,20.897,1001.59
1,37,1971-06-02 06:00:00,-88.6,19.8,16.815,1006.52
1,38,1971-06-02 12:00:00,-89.6,20.4,13.902,1009.2
1,39,1971-06-02 18:00:00,-90.4,21.0,13.713,1009.17
1,40,1971-06-03 00:00:00,-90.4,20.8,14.056,1009.36
1,41,1971-06-03 06:00:00,-92.2,22.0,16.531,1010.97
1,42,1971-06-03 12:00:00,-93.2,21.6,14.026,1011.9
1,43,1971-06-03 18:00:00,-95.2,22.2,14.803,1012.46
1,44,1971-06-04 00:00:00,-95.8,21.2,11.765,1012.44
1,45,1971-06-04 06:00:00,-95.6,21.0,10.964,1012.47
1,46,1971-06-04 12:00:00,-96.0,21.2,9.985,1014.82
1,47,1971-06-04 18:00:00,-96.8,21.4,10.233,1013.83
1,48,1971-06-05 00:00:00,-97.2,21.0,9.335,1008.18
1,49,1971-06-05 06:00:00,-98.4,18.0,8.456,1013.02
1,50,1971-06-05 12:00:00,-96.8,16.0,8.188,1012.09
1,51,1971-06-05 18:00:00,-94.6,16.6,8.131,1011.48
1,52,1971-06-06 00:00:00,-93.0,16.8,12.674,1010.86
1,53,1971-06-06 06:00:00,-91.8,18.6,10.787,1010.85
1,54,1971-06-06 12:00:00,-93.0,17.4,7.084,1013.31
1,55,1971-06-06 18:00:00,-95.0,15.6,10.109,1010.53
1,56,1971-06-07 00:00:00,-94.6,16.6,6.679,1009.82
1,57,1971-06-07 06:00:00,-92.2,16.0,8.144,1010.43
1,58,1971-06-07 12:00:00,-86.6,15.8,8.568,1011.37
2,1,1971-06-12 06:00:00,-77.0,29.8,41.939,963.81
2,2,1971-06-12 12:00:00,-76.6,29.8,44.87,961.64
2,3,1971-06-12 18:00:00,-76.0,29.8,45.96,958.98
2,4,1971-06-13 00:00:00,-75.8,29.6,44.899,956.74
2,5,1971-06-13 06:00:00,-75.4,29.6,46.122,957.0
2,6,1971-06-13 12:00:00,-75.0,29.4,46.714,956.62
2,7,1971-06-13 18:00:00,-73.6,29.6,49.506,954.53
3,1,1971-06-15 12:00:00,-77.6,12.4,14.273,1009.83
3,2,1971-06-15 18:00:00,-79.6,13.2,15.011,1009.3
3,3,1971-06-16 00:00:00,-81.8,14.2,15.684,1009.66
3,4,1971-06-16 06:00:00,-84.2,14.8,15.728,1008.92
3,5,1971-06-16 12:00:00,-86.2,15.8,14.924,1009.55
3,6,1971-06-16 18:00:00,-88.2,15.8,10.923,1008.52
3,7,1971-06-17 00:00:00,-87.8,12.6,13.894,1009.65
3,8,1971-06-17 06:00:00,-89.0,13.0,13.296,1007.21
3,9,1971-06-17 12:00:00,-92.8,13.2,15.921,1006.28
3,10,1971-06-17 18:00:00,-94.8,14.4,20.819,1004.56
3,11,1971-06-18 00:00:00,-96.4,14.8,19.254,1003.61
3,12,1971-06-18 06:00:00,-97.6,14.2,22.188,999.18
3,13,1971-06-18 12:00:00,-98.2,14.2,25.633,993.81
3,14,1971-06-18 18:00:00,-99.0,14.8,29.571,990.75
4,1,1971-07-01 00:00:00,-73.6,8.2,16.234,1007.1
4,2,1971-07-01 06:00:00,-74.2,11.2,17.536,1007.31
4,3,1971-07-01 12:00:00,-74.6,11.4,15.919,1009.13
4,4,1971-07-01 18:00:00,-73.6,11.2,15.203,1006.95
4,5,1971-07-02 00:00:00,-74.4,11.2,17.829,1006.68
