numtc,step,date,lon,lat,vmax,pmin
1,1,2010-06-22 18:00:00,-59.6,13.2,21.353,1007.26
1,2,2010-06-23 00:00:00,-61.4,13.6,20.699,1004.78
1,3,2010-06-23 06:00:00,-63.2,13.6,24.0,1003.97
1,4,2010-06-23 12:00:00,-64.6,13.6,25.006,1001.11
1,5,2010-06-23 18:00:00,-66.0,13.6,25.73,1001.6
1,6,2010-06-24 00:00:00,-67.2,13.8,24.18,1000.6
1,7,2010-06-24 06:00:00,-68.4,13.8,23.869,999.89
1,8,2010-06-24 12:00:00,-69.6,13.8,24.26,998.75
1,9,2010-06-24 18:00:00,-70.8,13.6,25.174,997.37
1,10,2010-06-25 00:00:00,-71.6,13.8,27.637,993.89
1,11,2010-06-25 06:00:00,-72.4,14.0,26.903,992.92
1,12,2010-06-25 12:00:00,-73.2,14.2,31.482,985.46
1,13,2010-06-25 18:00:00,-74.2,14.4,36.932,981.78
1,14,2010-06-26 00:00:00,-75.2,15.0,39.58,974.63
1,15,2010-06-26 06:00:00,-76.0,15.4,40.228,971.04
1,16,2010-06-26 12:00:00,-77.0,15.8,43.707,964.64
1,17,2010-06-26 18:00:00,-77.8,16.6,48.559,959.93
1,18,2010-06-27 00:00:00,-79.0,17.6,48.17,958.24
1,19,2010-06-27 06:00:00,-80.2,18.4,48.469,956.83
1,20,2010-06-27 12:00:00,-81.2,19.2,51.001,951.88
1,21,2010-06-27 18:00:00,-82.4,20.2,57.246,940.78
1,22,2010-06-28 00:00:00,-83.2,21.0,57.458,938.02
1,23,2010-06-28 06:00:00,-84.2,21.8,47.007,948.7
1,24,2010-06-28 12:00:00,-84.6,22.8,50.997,947.5
1,25,2010-06-28 18:00:00,-85.2,23.8,56.484,937.95
1,26,2010-06-29 00:00:00,-85.8,24.8,58.114,933.97
1,27,2010-06-29 06:00:00,-86.2,25.8,59.927,925.95
1,28,2010-06-29 12:00:00,-86.6,26.6,64.082,919.93
1,29,2010-06-29 18:00:00,-87.2,27.4,61.927,917.78
1,30,2010-06-30 00:00:00,-87.8,27.8,63.826,917.72
1,31,2010-06-30 06:00:00,-88.2,28.0,62.953,913.95
1,32,2010-06-30 12:00:00,-88.4,28.2,64.039,917.24
1,33,2010-06-30 18:00:00,-88.8,28.6,62.991,919.14
1,34,2010-07-01 00:00:00,-89.2,28.8,59.279,923.38
1,35,2010-07-01 06:00:00,-89.4,28.8,55.381,926.33
1,36,2010-07-01 12:00:00,-89.8,28.8,52.331,934.56
1,37,2010-07-01 18:00:00,-90.2,28.8,50.458,939.75
1,38,2010-07-02 00:00:00,-90.6,29.0,43.841,950.86
1,39,2010-07-02 06:00:00,-91.4,29.4,36.741,962.47
1,40,2010-07-02 12:00:00,-92.2,29.6,30.69,971.55
2,1,2010-07-06 12:00:00,-41.2,9.4,21.546,999.68
2,2,2010-07-06 18:00:00,-42.4,10.2,25.713,997.58
2,3,2010-07-07 00:00:00,-43.6,10.8,26.377,994.99
2,4,2010-07-07 06:00:00,-44.8,11.4,28.722,992.99
2,5,2010-07-07 12:00:00,-46.0,12.0,32.421,988.76
2,6,2010-07-07 18:00:00,-47.2,13.0,34.729,987.22
2,7,2010-07-08 00:00:00,-48.4,13.8,35.817,986.65
2,8,2010-07-08 06:00:00,-49.4,14.6,34.622,989.34
3,1,2010-07-07 12:00:00,-46.0,12.0,32.421,988.76
3,2,2010-07-07 18:00:00,-47.2,13.0,34.729,987.22
3,3,2010-07-08 00:00:00,-48.4,13.8,35.817,986.65
3,4,2010-07-08 06:00:00,-49.4,14.4,34.622,989.34
4,1,2010-07-10 06:00:00,-59.4,19.4,25.152,1005.27
