numtc,step,date,lon,lat,vmax,pmin
1,1,1989-03-17 12:00:00,-41.6,21.6,12.828,1015.31
1,2,1989-03-17 18:00:00,-43.6,21.2,12.272,1014.65
1,3,1989-03-18 00:00:00,-43.6,19.2,11.76,1013.17
1,4,1989-03-18 06:00:00,-44.4,19.0,10.343,1014.61
1,5,1989-03-18 12:00:00,-44.2,19.0,9.445,1012.81
1,6,1989-03-18 18:00:00,-45.2,18.8,11.989,1015.35
1,7,1989-03-19 00:00:00,-49.0,21.2,11.983,1013.81
1,8,1989-03-19 06:00:00,-49.6,21.4,12.493,1015.08
1,9,1989-03-19 12:00:00,-49.8,22.0,13.559,1013.37
1,10,1989-03-19 18:00:00,-50.4,22.8,14.821,1012.92
1,11,1989-03-20 00:00:00,-50.2,23.8,15.237,1010.58
1,12,1989-03-20 06:00:00,-51.2,23.2,14.597,1010.42
1,13,1989-03-20 12:00:00,-51.4,23.8,16.38,1007.37
1,14,1989-03-20 18:00:00,-51.4,25.8,19.286,1006.49
1,15,1989-03-21 00:00:00,-52.0,24.6,19.107,1002.74
1,16,1989-03-21 06:00:00,-51.6,24.6,22.365,999.58
1,17,1989-03-21 12:00:00,-52.0,24.6,23.84,995.67
1,18,1989-03-21 18:00:00,-52.2,24.2,25.867,994.83
1,19,1989-03-22 00:00:00,-52.4,24.0,28.551,992.81
1,20,1989-03-22 06:00:00,-52.8,24.2,29.0,992.17
1,21,1989-03-22 12:00:00,-53.4,24.6,30.498,986.93
1,22,1989-03-22 18:00:00,-54.4,24.8,28.772,986.8
1,23,1989-03-23 00:00:00,-55.2,25.2,34.787,982.27
1,24,1989-03-23 06:00:00,-55.8,25.4,39.216,976.74
1,25,1989-03-23 12:00:00,-56.4,25.4,40.584,972.51
1,26,1989-03-23 18:00:00,-57.2,25.8,42.803,971.22
1,27,1989-03-24 00:00:00,-58.2,25.8,45.089,968.16
1,28,1989-03-24 06:00:00,-58.8,25.6,44.563,970.23
1,29,1989-03-24 12:00:00,-59.6,25.4,42.788,972.05
1,30,1989-03-24 18:00:00,-60.2,25.4,44.776,971.59
