numtc,step,date,lon,lat,vmax,pmin
1,1,1977-06-05 18:00:00,-61.6,27.4,17.826,1004.37
1,2,1977-06-06 00:00:00,-60.0,27.6,19.662,1001.32
1,3,1977-06-06 06:00:00,-58.6,27.8,22.468,997.8
1,4,1977-06-06 12:00:00,-57.4,28.0,28.139,990.66
1,5,1977-06-06 18:00:00,-55.6,28.4,36.668,982.41
1,6,1977-06-07 00:00:00,-53.8,29.2,39.607,977.46
2,1,1977-06-10 06:00:00,-46.6,29.2,27.727,999.5
2,2,1977-06-10 12:00:00,-47.0,28.6,26.043,996.61
2,3,1977-06-10 18:00:00,-47.2,28.0,26.695,994.0
2,4,1977-06-11 00:00:00,-47.6,27.6,27.422,991.89
2,5,1977-06-11 06:00:00,-47.8,27.2,29.417,988.62
2,6,1977-06-11 12:00:00,-48.0,26.8,29.99,987.69
2,7,1977-06-11 18:00:00,-48.0,26.6,30.802,989.27
2,8,1977-06-12 00:00:00,-47.8,26.4,31.325,989.68
2,9,1977-06-12 06:00:00,-47.6,26.4,30.065,991.16
2,10,1977-06-12 12:00:00,-47.4,26.4,32.645,986.94
2,11,1977-06-12 18:00:00,-47.2,26.4,34.449,985.77
2,12,1977-06-13 00:00:00,-47.4,26.6,35.249,984.12
2,13,1977-06-13 06:00:00,-47.8,26.6,37.895,980.18
2,14,1977-06-13 12:00:00,-48.2,26.4,38.729,976.63
2,15,1977-06-13 18:00:00,-48.4,26.2,40.049,977.14
2,16,1977-06-14 00:00:00,-48.8,26.4,38.863,977.38
2,17,1977-06-14 06:00:00,-49.4,26.4,41.858,974.46
2,18,1977-06-14 12:00:00,-50.0,26.6,45.157,970.49
2,19,1977-06-14 18:00:00,-51.0,27.0,46.534,968.06
2,20,1977-06-15 00:00:00,-51.8,27.2,45.916,965.28
2,21,1977-06-15 06:00:00,-52.8,27.4,46.514,962.04
2,22,1977-06-15 12:00:00,-53.6,28.0,49.54,958.77
2,23,1977-06-15 18:00:00,-54.2,28.4,49.332,955.75
2,24,1977-06-16 00:00:00,-54.4,29.4,51.115,952.68
3,1,1977-06-24 06:00:00,-82.4,24.2,20.77,1008.26
3,2,1977-06-24 12:00:00,-83.6,25.6,22.92,1004.03
3,3,1977-06-24 18:00:00,-84.6,26.6,25.06,998.97
3,4,1977-06-25 00:00:00,-85.0,27.6,27.543,996.38
3,5,1977-06-25 06:00:00,-85.6,28.4,24.984,993.17
3,6,1977-06-25 12:00:00,-85.8,29.0,27.569,992.39
3,7,1977-06-25 18:00:00,-85.4,29.6,32.72,988.83
4,1,1977-07-04 00:00:00,-69.0,20.6,20.02,1009.6
4,2,1977-07-04 06:00:00,-70.6,21.8,22.641,1006.31
4,3,1977-07-04 12:00:00,-72.2,23.2,26.496,1000.7
4,4,1977-07-04 18:00:00,-73.4,24.4,27.997,997.14
4,5,1977-07-05 00:00:00,-74.8,25.4,27.991,994.1
4,6,1977-07-05 06:00:00,-75.4,26.2,28.908,991.2
4,7,1977-07-05 12:00:00,-76.4,26.8,29.249,990.48
5,1,1977-07-06 00:00:00,-77.2,27.6,32.691,987.33
5,2,1977-07-06 06:00:00,-77.2,27.6,33.395,983.36
5,3,1977-07-06 12:00:00,-77.6,27.8,34.65,980.73
5,4,1977-07-06 18:00:00,-78.0,27.8,34.827,980.57
5,5,1977-07-07 00:00:00,-78.4,27.6,33.356,980.05
5,6,1977-07-07 06:00:00,-79.0,27.4,34.319,979.43
5,7,1977-07-07 12:00:00,-80.0,27.4,32.481,982.8
6,1,1977-07-06 12:00:00,-59.8,23.6,18.93,1006.47
6,2,1977-07-06 18:00:00,-60.2,23.6,18.669,1006.9
6,3,1977-07-07 00:00:00,-60.6,23.8,19.189,1007.27
6,4,1977-07-07 06:00:00,-60.8,24.0,19.911,1007.63
7,1,1977-07-08 00:00:00,-61.8,25.6,20.829,1006.83
7,2,1977-07-08 06:00:00,-62.4,26.2,21.235,1005.25
7,3,1977-07-08 12:00:00,-63.0,26.6,24.502,1001.59
7,4,1977-07-08 18:00:00,-63.8,27.2,24.751,1002.68
7,5,1977-07-09 00:00:00,-64.4,27.8,24.915,1004.69
8,1,1977-07-08 12:00:00,-82.6,27.6,22.676,997.9
8,2,1977-07-08 18:00:00,-83.0,27.8,25.781,995.26
8,3,1977-07-09 00:00:00,-83.8,28.4,28.191,994.46
8,4,1977-07-09 06:00:00,-84.4,28.6,29.625,992.38
8,5,1977-07-09 12:00:00,-85.0,28.6,35.485,986.55
8,6,1977-07-09 18:00:00,-85.2,29.0,39.833,980.49
8,7,1977-07-10 00:00:00,-85.4,29.8,35.726,979.06
9,1,1977-09-03 18:00:00,-90.4,28.4,18.793,1003.57
9,2,1977-09-04 00:00:00,-91.6,28.6,23.239,999.58
9,3,1977-09-04 06:00:00,-92.8,28.8,24.319,997.61
9,4,1977-09-04 12:00:00,-93.8,28.8,28.427,993.63
9,5,1977-09-04 18:00:00,-94.6,29.0,27.448,994.44
9,6,1977-09-05 00:00:00,-95.4,29.0,21.719,998.8
10,1,1977-09-18 06:00:00,-87.8,22.2,18.635,1001.97
10,2,1977-09-18 12:00:00,-88.0,23.2,20.783,999.23
10,3,1977-09-18 18:00:00,-88.4,24.0,25.618,993.03
10,4,1977-09-19 00:00:00,-88.8,25.0,31.46,983.82
10,5,1977-09-19 06:00:00,-88.8,25.6,37.054,971.0
10,6,1977-09-19 12:00:00,-88.8,26.4,47.431,953.68
10,7,1977-09-19 18:00:00,-88.6,27.2,53.05,940.15
10,8,1977-09-20 00:00:00,-88.2,28.2,53.167,936.8
10,9,1977-09-20 06:00:00,-87.4,29.0,56.015,933.08
11,1,1977-10-02 12:00:00,-81.2,19.4,20.959,998.09
11,2,1977-10-02 18:00:00,-82.0,20.2,21.077,998.41
11,3,1977-10-03 00:00:00,-82.6,20.6,19.439,997.92
11,4,1977-10-03 06:00:00,-82.8,21.2,19.046,998.46
12,1,1977-10-04 18:00:00,-85.0,21.8,26.097,983.81
12,2,1977-10-05 00:00:00,-85.2,21.6,31.86,976.14
12,3,1977-10-05 06:00:00,-85.6,21.4,40.072,964.27
