numtc,step,date,lon,lat,vmax,pmin
1,1,1965-06-02 00:00:00,-90.2,9.2,18.534,1003.64
1,2,1965-06-02 06:00:00,-90.6,10.8,20.925,1001.84
1,3,1965-06-02 12:00:00,-92.0,10.2,25.376,998.65
1,4,1965-06-02 18:00:00,-92.8,11.0,28.491,994.16
1,5,1965-06-03 00:00:00,-93.4,11.8,33.442,987.37
1,6,1965-06-03 06:00:00,-94.4,12.6,40.396,975.45
1,7,1965-06-03 12:00:00,-95.2,13.2,43.93,964.83
1,8,1965-06-03 18:00:00,-95.8,14.2,54.415,953.05
1,9,1965-06-04 00:00:00,-96.4,15.2,44.56,975.36
2,1,1965-06-11 00:00:00,-94.0,23.8,18.527,995.74
2,2,1965-06-11 06:00:00,-94.2,24.6,18.727,993.86
2,3,1965-06-11 12:00:00,-94.2,25.4,21.479,991.68
2,4,1965-06-11 18:00:00,-94.4,26.6,25.995,987.21
2,5,1965-06-12 00:00:00,-94.2,27.2,25.806,983.61
2,6,1965-06-12 06:00:00,-93.6,28.0,30.988,977.55
2,7,1965-06-12 12:00:00,-93.0,28.6,35.423,970.44
2,8,1965-06-12 18:00:00,-92.0,29.2,38.525,963.22
3,1,1965-06-30 12:00:00,-83.2,29.0,19.677,1004.79
3,2,1965-06-30 18:00:00,-84.2,29.0,25.208,998.08
3,3,1965-07-01 00:00:00,-85.4,28.8,24.688,998.02
3,4,1965-07-01 06:00:00,-86.4,28.4,26.407,998.02
3,5,1965-07-01 12:00:00,-87.8,28.0,26.645,992.87
4,1,1965-07-01 12:00:00,-70.8,21.4,18.696,1009.36
4,2,1965-07-01 18:00:00,-71.8,23.0,21.102,1007.0
4,3,1965-07-02 00:00:00,-72.6,24.2,22.71,1004.41
4,4,1965-07-02 06:00:00,-73.2,25.4,22.885,999.8
4,5,1965-07-02 12:00:00,-73.8,26.4,25.537,995.9
4,6,1965-07-02 18:00:00,-74.0,27.4,27.841,992.01
4,7,1965-07-03 00:00:00,-73.6,28.4,33.272,986.12
4,8,1965-07-03 06:00:00,-73.0,29.2,36.922,982.35
4,9,1965-07-03 12:00:00,-72.0,29.8,41.544,978.0
5,1,1965-07-02 18:00:00,-94.6,26.4,34.752,985.65
5,2,1965-07-03 00:00:00,-95.8,26.6,36.856,978.68
5,3,1965-07-03 06:00:00,-97.0,26.8,34.726,982.68
5,4,1965-07-03 12:00:00,-98.0,26.8,29.025,991.15
5,5,1965-07-03 18:00:00,-98.8,27.0,21.036,999.17
6,1,1965-07-21 12:00:00,-88.0,27.8,17.354,1008.0
6,2,1965-07-21 18:00:00,-89.0,27.6,19.893,1007.04
6,3,1965-07-22 00:00:00,-90.0,27.6,21.948,1004.88
6,4,1965-07-22 06:00:00,-91.2,27.6,21.251,1004.21
7,1,1965-08-12 00:00:00,-77.8,28.6,20.704,1007.06
7,2,1965-08-12 06:00:00,-78.4,28.8,18.371,1008.52
7,3,1965-08-12 12:00:00,-79.0,29.0,18.752,1007.93
7,4,1965-08-12 18:00:00,-79.8,29.0,18.067,1008.63
8,1,1965-08-15 06:00:00,-90.6,27.4,22.504,1000.48
8,2,1965-08-15 12:00:00,-91.8,27.4,27.147,995.51
8,3,1965-08-15 18:00:00,-92.6,27.4,33.788,985.3
8,4,1965-08-16 00:00:00,-93.4,27.6,38.184,976.53
8,5,1965-08-16 06:00:00,-94.4,28.0,39.239,973.88
8,6,1965-08-16 12:00:00,-95.4,28.2,43.538,968.73
8,7,1965-08-16 18:00:00,-96.2,28.8,37.774,972.56
8,8,1965-08-17 00:00:00,-97.0,29.4,24.945,985.8
9,1,1965-08-19 12:00:00,-69.0,22.0,21.153,1001.46
9,2,1965-08-19 18:00:00,-70.0,22.4,26.706,996.93
9,3,1965-08-20 00:00:00,-70.6,22.8,32.35,988.83
9,4,1965-08-20 06:00:00,-71.2,23.4,32.366,985.74
9,5,1965-08-20 12:00:00,-71.8,24.0,35.286,980.07
9,6,1965-08-20 18:00:00,-72.2,24.6,42.431,972.26
9,7,1965-08-21 00:00:00,-73.0,25.2,43.093,971.6
9,8,1965-08-21 06:00:00,-73.6,25.8,44.727,967.56
9,9,1965-08-21 12:00:00,-74.4,26.2,46.036,959.49
9,10,1965-08-21 18:00:00,-75.2,26.4,45.219,963.5
9,11,1965-08-22 00:00:00,-75.6,26.6,52.176,953.49
9,12,1965-08-22 06:00:00,-76.4,27.0,49.005,959.85
9,13,1965-08-22 12:00:00,-77.0,27.4,52.02,957.14
9,14,1965-08-22 18:00:00,-77.6,27.6,52.654,957.65
9,15,1965-08-23 00:00:00,-78.2,27.8,56.725,949.64
9,16,1965-08-23 06:00:00,-78.8,28.0,53.402,954.42
9,17,1965-08-23 12:00:00,-79.4,28.2,52.808,951.38
9,18,1965-08-23 18:00:00,-80.2,28.4,51.689,951.31
9,19,1965-08-24 00:00:00,-81.0,28.8,45.404,970.2
10,1,1965-08-19 18:00:00,-84.0,28.2,19.417,1002.53
10,2,1965-08-20 00:00:00,-83.6,28.0,23.19,997.1
10,3,1965-08-20 06:00:00,-83.2,27.8,24.857,993.2
10,4,1965-08-20 12:00:00,-83.2,27.4,25.957,991.22
11,1,1965-08-21 00:00:00,-83.8,26.2,31.269,986.07
11,2,1965-08-21 06:00:00,-84.0,25.6,29.418,987.19
11,3,1965-08-21 12:00:00,-84.6,25.2,31.579,985.54
11,4,1965-08-21 18:00:00,-85.0,25.0,35.468,981.89
11,5,1965-08-22 00:00:00,-85.4,25.0,37.985,977.13
11,6,1965-08-22 06:00:00,-85.6,25.2,41.564,971.52
11,7,1965-08-22 12:00:00,-86.2,25.4,45.6,962.21
11,8,1965-08-22 18:00:00,-86.8,25.4,47.195,959.35
11,9,1965-08-23 00:00:00,-87.6,25.8,47.942,957.69
11,10,1965-08-23 06:00:00,-88.4,25.6,49.318,952.88
11,11,1965-08-23 12:00:00,-89.2,25.4,53.865,947.2
11,12,1965-08-23 18:00:00,-89.6,25.0,56.864,940.81
11,13,1965-08-24 00:00:00,-90.4,25.0,54.649,940.56
11,14,1965-08-24 06:00:00,-90.8,24.6,52.034,941.88
11,15,1965-08-24 12:00:00,-91.2,24.6,54.688,935.75
11,16,1965-08-24 18:00:00,-91.8,24.4,56.385,935.43
11,17,1965-08-25 00:00:00,-92.2,24.4,58.72,930.03
11,18,1965-08-25 06:00:00,-92.6,24.6,59.887,930.7
11,19,1965-08-25 12:00:00,-93.4,24.6,60.526,924.88
11,20,1965-08-25 18:00:00,-94.0,24.6,64.811,919.79
11,21,1965-08-26 00:00:00,-94.6,24.8,65.281,919.51
11,22,1965-08-26 06:00:00,-95.2,24.8,64.815,918.69
11,23,1965-08-26 12:00:00,-96.0,25.0,68.041,916.2
11,24,1965-08-26 18:00:00,-96.8,25.4,65.958,920.45
11,25,1965-08-27 00:00:00,-97.6,26.0,57.726,938.61
11,26,1965-08-27 06:00:00,-98.4,26.4,37.678,964.04
11,27,1965-08-27 12:00:00,-99.6,26.8,31.626,982.54
12,1,1965-08-22 00:00:00,-28.4,14.0,26.948,990.54
12,2,1965-08-22 06:00:00,-30.0,14.4,32.397,984.34
12,3,1965-08-22 12:00:00,-31.6,14.6,36.04,978.03
12,4,1965-08-22 18:00:00,-32.8,14.8,37.68,974.86
