numtc,step,date,lon,lat,vmax,pmin
1,1,2002-03-08 06:00:00,-17.6,20.8,10.089,1010.97
1,2,2002-03-08 12:00:00,-24.6,22.6,13.592,1017.03
1,3,2002-03-08 18:00:00,-31.0,26.4,17.973,1015.94
1,4,2002-03-09 00:00:00,-38.2,26.6,17.071,1013.92
1,5,2002-03-09 06:00:00,-41.6,25.6,15.885,1014.97
1,6,2002-03-09 12:00:00,-42.2,25.0,17.21,1013.2
1,7,2002-03-09 18:00:00,-39.6,26.6,18.868,1014.96
1,8,2002-03-10 00:00:00,-35.8,26.4,15.023,1014.88
1,9,2002-03-10 06:00:00,-35.8,26.2,14.329,1015.23
1,10,2002-03-10 12:00:00,-37.6,26.0,13.356,1014.93
1,11,2002-03-10 18:00:00,-39.2,25.6,14.045,1015.45
1,12,2002-03-11 00:00:00,-41.4,25.4,13.999,1013.2
1,13,2002-03-11 06:00:00,-43.0,25.2,15.483,1014.06
1,14,2002-03-11 12:00:00,-44.4,25.0,17.245,1012.7
1,15,2002-03-11 18:00:00,-42.0,25.6,17.077,1013.21
1,16,2002-03-12 00:00:00,-43.2,24.6,16.027,1011.35
1,17,2002-03-12 06:00:00,-45.0,24.8,16.288,1012.36
1,18,2002-03-12 12:00:00,-44.4,25.2,17.591,1011.19
1,19,2002-03-12 18:00:00,-45.2,26.0,20.043,1012.08
1,20,2002-03-13 00:00:00,-45.2,25.8,20.962,1009.92
1,21,2002-03-13 06:00:00,-45.4,26.2,23.182,1008.25
1,22,2002-03-13 12:00:00,-46.0,26.4,22.338,1004.6
1,23,2002-03-13 18:00:00,-47.0,25.4,22.049,1006.6
1,24,2002-03-14 00:00:00,-47.6,24.4,21.398,1004.31
1,25,2002-03-14 06:00:00,-45.8,25.4,19.461,1004.84
1,26,2002-03-14 12:00:00,-46.4,25.2,18.831,1002.83
1,27,2002-03-14 18:00:00,-46.6,24.8,20.434,1003.58
1,28,2002-03-15 00:00:00,-46.8,25.0,19.173,1003.38
1,29,2002-03-15 06:00:00,-47.4,25.0,17.206,1005.48
1,30,2002-03-15 12:00:00,-48.2,24.4,16.98,1005.8
1,31,2002-03-15 18:00:00,-48.0,24.4,15.6,1008.92
1,32,2002-03-16 00:00:00,-48.4,24.6,13.566,1009.33
1,33,2002-03-16 06:00:00,-48.4,25.4,13.494,1011.71
1,34,2002-03-16 12:00:00,-49.0,26.2,13.346,1011.97
1,35,2002-03-16 18:00:00,-49.6,26.6,13.834,1014.28
1,36,2002-03-17 00:00:00,-49.8,27.4,13.208,1013.64
1,37,2002-03-17 06:00:00,-50.2,28.2,13.819,1013.99
1,38,2002-03-17 12:00:00,-50.0,28.8,14.138,1011.24
1,39,2002-03-17 18:00:00,-50.0,28.6,13.628,1012.13
2,1,2002-05-20 06:00:00,-93.0,16.6,9.847,1007.99
2,2,2002-05-20 12:00:00,-87.0,12.6,9.947,1008.8
2,3,2002-05-20 18:00:00,-84.8,9.6,10.77,1009.4
2,4,2002-05-21 00:00:00,-85.0,9.4,9.691,1007.54
2,5,2002-05-21 06:00:00,-85.2,10.8,10.2,1007.93
2,6,2002-05-21 12:00:00,-85.2,11.0,11.562,1007.17
2,7,2002-05-21 18:00:00,-84.4,12.0,12.367,1007.99
2,8,2002-05-22 00:00:00,-84.2,13.8,14.376,1006.01
2,9,2002-05-22 06:00:00,-84.0,15.6,17.307,1005.37
2,10,2002-05-22 12:00:00,-85.6,16.4,17.871,1002.8
2,11,2002-05-22 18:00:00,-85.8,16.8,17.127,1002.1
2,12,2002-05-23 00:00:00,-85.6,17.4,17.682,999.74
2,13,2002-05-23 06:00:00,-85.2,18.0,20.642,998.38
2,14,2002-05-23 12:00:00,-85.2,18.6,22.167,995.0
2,15,2002-05-23 18:00:00,-84.8,19.2,25.928,991.74
2,16,2002-05-24 00:00:00,-84.2,20.0,29.144,987.6
2,17,2002-05-24 06:00:00,-83.6,20.4,27.142,989.26
2,18,2002-05-24 12:00:00,-83.2,21.0,25.448,991.39
2,19,2002-05-24 18:00:00,-82.8,21.8,26.816,990.44
2,20,2002-05-25 00:00:00,-82.2,22.8,24.224,992.72
2,21,2002-05-25 06:00:00,-82.2,24.0,22.044,997.74
2,22,2002-05-25 12:00:00,-83.2,24.8,23.15,996.78
2,23,2002-05-25 18:00:00,-82.8,25.6,22.413,995.88
2,24,2002-05-26 00:00:00,-81.6,26.2,19.805,995.67
2,25,2002-05-26 06:00:00,-82.0,27.0,20.101,996.03
2,26,2002-05-26 12:00:00,-81.0,28.2,19.979,997.48
3,1,2002-05-26 06:00:00,-93.2,17.2,8.906,1008.76
3,2,2002-05-26 12:00:00,-89.6,15.4,9.38,1010.19
3,3,2002-05-26 18:00:00,-89.4,13.6,7.323,1008.98
3,4,2002-05-27 00:00:00,-89.6,15.2,7.336,1008.47
3,5,2002-05-27 06:00:00,-89.6,15.2,7.113,1009.74
3,6,2002-05-27 12:00:00,-91.8,14.6,7.914,1009.38
3,7,2002-05-27 18:00:00,-92.4,15.0,7.401,1008.17
3,8,2002-05-28 00:00:00,-90.0,12.8,10.464,1008.43
3,9,2002-05-28 06:00:00,-84.2,9.4,8.729,1009.68
3,10,2002-05-28 12:00:00,-80.6,8.6,8.824,1011.08
3,11,2002-05-28 18:00:00,-80.8,8.6,9.828,1008.49
3,12,2002-05-29 00:00:00,-84.8,9.6,11.797,1009.37
3,13,2002-05-29 06:00:00,-86.8,10.4,10.671,1007.22
3,14,2002-05-29 12:00:00,-90.4,13.8,11.121,1008.03
3,15,2002-05-29 18:00:00,-91.4,14.4,10.93,1007.42
3,16,2002-05-30 00:00:00,-91.8,14.6,10.801,1007.11
3,17,2002-05-30 06:00:00,-89.0,12.6,11.28,1006.69
3,18,2002-05-30 12:00:00,-88.0,13.4,11.998,1006.2
3,19,2002-05-30 18:00:00,-88.4,13.6,13.498,1005.21
3,20,2002-05-31 00:00:00,-88.8,13.4,14.044,1005.73
3,21,2002-05-31 06:00:00,-88.4,13.6,13.199,1005.88
3,22,2002-05-31 12:00:00,-87.2,14.6,14.737,1005.32
3,23,2002-05-31 18:00:00,-87.0,16.8,16.282,1004.13
3,24,2002-06-01 00:00:00,-87.0,18.8,18.105,1003.1
3,25,2002-06-01 06:00:00,-86.8,20.4,18.797,1001.35
3,26,2002-06-01 12:00:00,-86.0,21.8,19.74,999.48
