numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1994-09-23 00:00:00,-85.8,15.2,12.23,4.508,1008.58,0.0
1,2,1994-09-23 06:00:00,-84.2,10.4,11.61,6.052,1008.37,0.0
1,3,1994-09-23 12:00:00,-82.2,9.0,11.44,5.644,1009.31,0.0
1,4,1994-09-23 18:00:00,-80.4,6.8,16.52,6.039,1010.66,0.0
1,5,1994-09-24 00:00:00,-80.0,7.0,21.86,6.02,1009.02,0.0
1,6,1994-09-24 06:00:00,-82.4,8.0,27.44,8.086,1009.75,0.0
1,7,1994-09-24 12:00:00,-81.6,8.0,18.63,8.237,1009.31,0.0
1,8,1994-09-24 18:00:00,-80.6,8.2,14.98,8.362,1010.48,0.0
1,9,1994-09-25 00:00:00,-80.0,7.6,22.49,9.551,1009.08,0.0
1,10,1994-09-25 06:00:00,-80.4,7.6,33.22,11.06,1009.61,0.0
1,11,1994-09-25 12:00:00,-79.4,8.4,38.3,11.324,1008.49,0.0
1,12,1994-09-25 18:00:00,-79.0,9.8,28.43,12.69,1008.79,0.0
1,13,1994-09-26 00:00:00,-80.0,9.8,43.08,13.705,1007.13,0.0
1,14,1994-09-26 06:00:00,-80.6,11.2,38.94,14.119,1006.71,0.0
1,15,1994-09-26 12:00:00,-82.6,11.8,51.46,14.684,1004.47,0.0
1,16,1994-09-26 18:00:00,-83.6,11.4,76.35,14.877,1003.53,0.0
1,17,1994-09-27 00:00:00,-83.4,11.4,58.05,18.222,1002.33,1.0
1,18,1994-09-27 06:00:00,-83.4,12.2,68.84,18.496,1001.92,1.0
1,19,1994-09-27 12:00:00,-84.0,13.0,64.64,20.566,1000.76,1.0
1,20,1994-09-27 18:00:00,-84.8,13.6,66.2,21.788,1001.5,1.0
1,21,1994-09-28 00:00:00,-85.8,14.8,67.19,18.783,1002.24,1.0
1,22,1994-09-28 06:00:00,-86.8,15.4,47.66,19.242,1002.42,1.0
1,23,1994-09-28 12:00:00,-87.0,16.0,76.43,22.353,999.31,1.0
1,24,1994-09-28 18:00:00,-86.8,16.4,103.91,22.58,997.84,1.0
1,25,1994-09-29 00:00:00,-87.2,17.0,101.12,23.716,994.21,1.0
1,26,1994-09-29 06:00:00,-87.6,17.8,96.46,25.787,990.95,1.0
1,27,1994-09-29 12:00:00,-88.0,18.2,120.99,24.783,989.9,1.0
1,28,1994-09-29 18:00:00,-88.4,18.6,107.74,24.086,992.47,1.0
1,29,1994-09-30 00:00:00,-88.6,18.8,94.9,23.439,994.08,1.0
1,30,1994-09-30 06:00:00,-88.8,19.2,73.4,21.844,995.93,1.0
1,31,1994-09-30 12:00:00,-89.6,20.2,63.44,20.593,996.1,1.0
1,32,1994-09-30 18:00:00,-90.2,20.2,73.43,25.596,994.56,1.0
1,33,1994-10-01 00:00:00,-90.2,21.4,80.36,24.155,992.26,1.0
1,34,1994-10-01 06:00:00,-90.8,21.6,87.23,26.492,989.04,1.0
1,35,1994-10-01 12:00:00,-90.8,22.6,111.17,31.613,983.09,1.0
1,36,1994-10-01 18:00:00,-90.6,23.2,152.56,39.011,976.46,1.0
1,37,1994-10-02 00:00:00,-90.2,24.4,182.24,46.425,964.89,1.0
1,38,1994-10-02 06:00:00,-90.0,25.2,191.48,50.068,954.75,1.0
1,39,1994-10-02 12:00:00,-89.6,26.4,241.22,51.738,945.72,1.0
1,40,1994-10-02 18:00:00,-88.8,27.6,278.83,52.798,940.73,1.0
1,41,1994-10-03 00:00:00,-88.0,28.8,286.88,55.339,938.51,1.0
2,1,1994-10-01 00:00:00,-12.0,14.2,13.19,5.986,1010.07,0.0
2,2,1994-10-01 06:00:00,-12.4,9.8,23.95,6.104,1011.21,0.0
2,3,1994-10-01 12:00:00,-12.4,9.0,24.57,5.579,1011.04,0.0
2,4,1994-10-01 18:00:00,-13.6,8.8,16.85,6.565,1010.24,0.0
2,5,1994-10-02 00:00:00,-12.8,9.6,10.45,6.154,1008.94,0.0
2,6,1994-10-02 06:00:00,-13.2,12.2,19.55,6.905,1010.62,0.0
2,7,1994-10-02 12:00:00,-14.8,11.4,15.83,9.515,1010.98,0.0
2,8,1994-10-02 18:00:00,-18.0,9.0,41.03,9.727,1010.18,0.0
2,9,1994-10-03 00:00:00,-19.6,9.4,27.08,10.293,1009.17,0.0
2,10,1994-10-03 06:00:00,-20.0,8.6,26.65,9.342,1008.58,0.0
2,11,1994-10-03 12:00:00,-21.8,8.8,29.01,9.572,1008.01,0.0
2,12,1994-10-03 18:00:00,-22.2,9.2,38.48,12.452,1007.17,0.0
2,13,1994-10-04 00:00:00,-22.6,9.4,46.8,12.754,1005.31,0.0
2,14,1994-10-04 06:00:00,-23.0,9.8,65.33,14.482,1003.35,0.0
2,15,1994-10-04 12:00:00,-23.4,10.2,96.94,18.458,1000.02,0.0
2,16,1994-10-04 18:00:00,-24.0,10.8,120.73,21.355,997.25,1.0
2,17,1994-10-05 00:00:00,-24.4,11.2,149.72,23.938,993.44,1.0
2,18,1994-10-05 06:00:00,-24.6,11.8,173.6,28.797,989.31,1.0
2,19,1994-10-05 12:00:00,-24.6,12.4,231.18,32.367,982.22,1.0
2,20,1994-10-05 18:00:00,-24.8,13.0,242.4,33.475,979.31,1.0
2,21,1994-10-06 00:00:00,-24.8,14.0,237.37,35.094,977.38,1.0
2,22,1994-10-06 06:00:00,-25.0,14.8,246.17,34.738,976.8,1.0
2,23,1994-10-06 12:00:00,-24.6,15.8,252.74,36.391,975.28,1.0
2,24,1994-10-06 18:00:00,-24.6,16.6,242.82,35.268,974.16,1.0
2,25,1994-10-07 00:00:00,-24.2,17.4,238.61,37.353,976.39,1.0
2,26,1994-10-07 06:00:00,-24.0,18.2,191.22,32.591,982.76,1.0
2,27,1994-10-07 12:00:00,-23.8,18.6,155.94,29.984,985.42,1.0
2,28,1994-10-07 18:00:00,-23.4,18.8,132.92,28.164,987.8,1.0
2,29,1994-10-08 00:00:00,-23.0,18.8,110.45,26.199,989.76,1.0
2,30,1994-10-08 06:00:00,-22.2,18.6,89.87,23.241,992.49,1.0
2,31,1994-10-08 12:00:00,-21.0,18.6,74.89,22.15,993.68,1.0
2,32,1994-10-08 18:00:00,-19.4,19.2,100.46,23.364,993.41,0.0
2,33,1994-10-09 00:00:00,-17.8,19.6,100.02,24.059,991.39,0.0
2,34,1994-10-09 06:00:00,-16.4,20.0,108.5,24.183,990.84,0.0
2,35,1994-10-09 12:00:00,-14.4,20.8,116.18,22.381,994.96,0.0
2,36,1994-10-09 18:00:00,-12.6,21.8,97.33,17.562,1000.29,0.0
2,37,1994-10-10 00:00:00,-10.6,23.0,88.44,14.784,1001.07,0.0
2,38,1994-10-10 06:00:00,-9.6,23.6,63.72,14.673,1001.05,0.0
2,39,1994-10-10 12:00:00,-8.4,23.6,43.41,11.585,1004.25,0.0
2,40,1994-10-10 18:00:00,-7.4,24.0,39.21,9.894,1006.69,0.0
2,41,1994-10-11 00:00:00,-7.0,24.4,35.68,7.448,1007.87,0.0
2,42,1994-10-11 06:00:00,-6.6,25.2,32.45,7.127,1008.74,0.0
2,43,1994-10-11 12:00:00,-7.4,25.4,28.34,7.526,1010.61,0.0
2,44,1994-10-11 18:00:00,-8.2,25.6,22.16,6.934,1011.36,0.0
3,1,1994-10-04 18:00:00,-80.8,7.2,18.6,6.336,1009.96,0.0
3,2,1994-10-05 00:00:00,-80.8,7.2,23.57,5.288,1008.04,0.0
3,3,1994-10-05 06:00:00,-80.4,7.4,16.5,5.791,1007.92,0.0
3,4,1994-10-05 12:00:00,-80.4,7.4,21.94,7.088,1009.03,0.0
3,5,1994-10-05 18:00:00,-82.0,7.8,37.48,7.597,1009.54,0.0
3,6,1994-10-06 00:00:00,-81.4,8.4,45.54,7.402,1007.98,0.0
3,7,1994-10-06 06:00:00,-81.4,8.8,30.17,8.542,1008.96,0.0
3,8,1994-10-06 12:00:00,-81.2,9.0,27.04,8.589,1009.09,0.0
3,9,1994-10-06 18:00:00,-80.4,9.6,18.7,5.8,1010.18,0.0
3,10,1994-10-07 00:00:00,-80.4,10.2,25.46,9.206,1009.4,0.0
3,11,1994-10-07 06:00:00,-83.8,8.8,30.77,7.616,1009.66,0.0
3,12,1994-10-07 12:00:00,-83.8,9.0,39.26,4.451,1010.08,0.0
3,13,1994-10-07 18:00:00,-84.0,9.0,22.83,6.705,1011.3,0.0
3,14,1994-10-08 00:00:00,-83.4,8.6,19.03,8.174,1009.47,0.0
3,15,1994-10-08 06:00:00,-83.2,8.6,16.58,6.252,1010.19,0.0
3,16,1994-10-08 12:00:00,-84.2,9.2,15.78,6.739,1010.5,0.0
3,17,1994-10-08 18:00:00,-82.8,10.4,14.81,5.537,1011.07,0.0
3,18,1994-10-09 00:00:00,-82.6,10.6,20.25,8.561,1009.58,0.0
3,19,1994-10-09 06:00:00,-81.4,8.6,18.94,8.507,1010.17,0.0
3,20,1994-10-09 12:00:00,-81.4,8.6,15.39,6.364,1009.46,0.0
3,21,1994-10-09 18:00:00,-81.4,12.2,23.5,7.814,1010.29,0.0
3,22,1994-10-10 00:00:00,-81.4,12.2,29.06,8.612,1008.74,0.0
3,23,1994-10-10 06:00:00,-80.6,12.8,27.16,9.299,1008.11,0.0
3,24,1994-10-10 12:00:00,-79.8,12.8,33.29,10.612,1006.73,0.0
3,25,1994-10-10 18:00:00,-79.6,13.0,34.61,11.634,1007.22,0.0
3,26,1994-10-11 00:00:00,-79.2,13.0,34.02,12.342,1006.31,0.0
3,27,1994-10-11 06:00:00,-78.6,13.2,39.14,12.551,1006.62,0.0
3,28,1994-10-11 12:00:00,-78.2,13.6,35.18,11.644,1005.86,0.0
3,29,1994-10-11 18:00:00,-77.6,13.4,43.07,12.554,1006.49,0.0
3,30,1994-10-12 00:00:00,-77.8,13.2,50.66,14.468,1004.93,0.0
3,31,1994-10-12 06:00:00,-77.4,13.2,56.2,13.282,1004.69,0.0
3,32,1994-10-12 12:00:00,-77.2,13.2,72.14,14.612,1002.8,0.0
3,33,1994-10-12 18:00:00,-77.0,13.4,87.13,17.261,1001.78,0.0
3,34,1994-10-13 00:00:00,-77.2,13.4,120.66,20.654,997.76,1.0
3,35,1994-10-13 06:00:00,-77.4,13.4,136.57,23.061,996.01,1.0
3,36,1994-10-13 12:00:00,-77.6,13.4,150.18,23.645,993.39,1.0
3,37,1994-10-13 18:00:00,-78.0,13.6,187.39,27.949,990.71,1.0
3,38,1994-10-14 00:00:00,-78.4,13.6,215.41,30.967,986.07,1.0
3,39,1994-10-14 06:00:00,-78.6,13.4,241.13,33.41,984.26,1.0
3,40,1994-10-14 12:00:00,-79.0,13.6,252.45,34.243,982.49,1.0
3,41,1994-10-14 18:00:00,-79.6,13.6,267.74,38.453,977.88,1.0
3,42,1994-10-15 00:00:00,-80.2,13.6,317.98,41.862,972.52,1.0
3,43,1994-10-15 06:00:00,-81.0,13.8,354.35,44.222,967.21,1.0
3,44,1994-10-15 12:00:00,-81.4,13.8,309.3,43.338,966.54,1.0
3,45,1994-10-15 18:00:00,-82.0,14.0,333.33,45.466,965.63,1.0
3,46,1994-10-16 00:00:00,-82.6,14.2,338.66,45.578,963.58,1.0
3,47,1994-10-16 06:00:00,-83.2,14.4,293.62,39.159,973.78,1.0
3,48,1994-10-16 12:00:00,-83.8,14.6,203.23,27.855,987.55,0.0
3,49,1994-10-16 18:00:00,-84.6,14.6,121.47,19.229,998.79,0.0
3,50,1994-10-17 00:00:00,-85.4,14.6,70.88,17.862,1001.97,0.0
3,51,1994-10-17 06:00:00,-86.4,14.6,45.15,17.393,1004.53,0.0
3,52,1994-10-17 12:00:00,-87.8,15.0,55.54,16.955,1004.32,0.0
3,53,1994-10-17 18:00:00,-88.6,15.2,50.42,14.899,1005.58,0.0
3,54,1994-10-18 00:00:00,-89.4,16.0,51.23,13.959,1004.85,0.0
3,55,1994-10-18 06:00:00,-90.0,16.0,64.15,14.141,1005.07,0.0
3,56,1994-10-18 12:00:00,-90.8,16.8,47.58,14.829,1006.1,0.0
3,57,1994-10-18 18:00:00,-92.0,17.4,33.66,14.221,1007.73,0.0
3,58,1994-10-19 00:00:00,-92.4,14.2,34.6,11.001,1006.56,0.0
3,59,1994-10-19 06:00:00,-92.8,14.6,39.91,8.283,1008.01,0.0
3,60,1994-10-19 12:00:00,-92.4,14.6,42.84,9.091,1006.66,0.0
3,61,1994-10-19 18:00:00,-93.6,18.2,29.66,6.697,1006.9,0.0
3,62,1994-10-20 00:00:00,-95.6,19.2,34.36,14.341,1006.53,0.0
3,63,1994-10-20 06:00:00,-94.4,17.8,53.26,12.929,1006.17,0.0
3,64,1994-10-20 12:00:00,-94.4,18.6,53.04,13.253,1006.91,0.0
3,65,1994-10-20 18:00:00,-95.2,18.4,51.64,15.408,1005.72,0.0
3,66,1994-10-21 00:00:00,-96.6,18.4,76.13,11.379,1007.43,0.0
3,67,1994-10-21 06:00:00,-96.2,18.4,15.0,8.624,1007.77,0.0
3,68,1994-10-21 12:00:00,-94.2,17.6,25.59,9.545,1009.47,0.0
3,69,1994-10-21 18:00:00,-94.8,18.8,23.5,8.242,1010.08,0.0
3,70,1994-10-22 00:00:00,-96.2,18.6,46.8,7.35,1009.17,0.0
3,71,1994-10-22 06:00:00,-96.2,18.2,17.06,5.257,1007.7,0.0
4,1,1994-11-01 00:00:00,-71.8,18.4,14.95,8.921,1011.03,0.0
4,2,1994-11-01 06:00:00,-71.4,19.2,15.27,10.007,1011.33,0.0
4,3,1994-11-01 12:00:00,-70.6,19.2,16.52,8.461,1010.86,0.0
4,4,1994-11-01 18:00:00,-70.6,19.2,15.42,7.986,1013.22,0.0
4,5,1994-11-02 00:00:00,-70.6,19.2,17.22,7.659,1012.01,0.0
4,6,1994-11-02 06:00:00,-70.6,19.2,19.21,8.877,1012.62,0.0
4,7,1994-11-02 12:00:00,-70.6,19.2,17.54,8.097,1012.53,0.0
4,8,1994-11-02 18:00:00,-70.6,19.2,13.26,9.817,1012.73,0.0
4,9,1994-11-03 00:00:00,-71.8,18.4,14.92,8.331,1013.06,0.0
4,10,1994-11-03 06:00:00,-71.4,19.2,24.66,9.543,1011.84,0.0
4,11,1994-11-03 12:00:00,-72.8,18.4,14.51,9.377,1012.17,0.0
4,12,1994-11-03 18:00:00,-71.8,19.2,15.26,9.777,1013.26,0.0
4,13,1994-11-04 00:00:00,-71.6,19.2,21.47,10.053,1011.89,0.0
4,14,1994-11-04 06:00:00,-71.6,19.2,27.35,12.497,1011.98,0.0
4,15,1994-11-04 12:00:00,-71.6,19.2,20.47,11.419,1011.29,0.0
4,16,1994-11-04 18:00:00,-71.6,19.2,23.99,10.559,1012.77,0.0
4,17,1994-11-05 00:00:00,-71.6,19.2,22.34,9.73,1010.8,0.0
4,18,1994-11-05 06:00:00,-71.4,19.2,18.76,11.626,1011.64,0.0
4,19,1994-11-05 12:00:00,-71.2,19.4,11.57,8.958,1010.56,0.0
4,20,1994-11-05 18:00:00,-71.2,19.4,13.67,8.989,1011.3,0.0
4,21,1994-11-06 00:00:00,-70.6,19.2,15.87,9.788,1008.14,0.0
4,22,1994-11-06 06:00:00,-71.0,19.8,10.01,9.267,1012.63,0.0
4,23,1994-11-06 12:00:00,-70.6,24.0,14.37,9.526,1012.15,0.0
4,24,1994-11-06 18:00:00,-71.2,24.6,23.0,9.983,1014.31,0.0
4,25,1994-11-07 00:00:00,-71.8,25.2,26.48,10.624,1014.36,0.0
4,26,1994-11-07 06:00:00,-68.8,25.2,15.83,8.576,1015.54,0.0
4,27,1994-11-07 12:00:00,-66.4,24.2,23.58,7.354,1014.37,0.0
4,28,1994-11-07 18:00:00,-65.8,24.4,45.8,8.474,1015.22,0.0
4,29,1994-11-08 00:00:00,-64.0,23.6,43.06,10.843,1013.06,0.0
