numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1987-03-28 00:00:00,-51.8,28.0,61.04,20.083,996.37,0.0
1,2,1987-03-28 06:00:00,-50.8,26.0,71.8,20.495,995.66,0.0
1,3,1987-03-28 12:00:00,-49.0,25.0,82.69,21.172,996.67,0.0
1,4,1987-03-28 18:00:00,-47.4,24.6,87.21,20.419,994.95,0.0
1,5,1987-03-29 00:00:00,-46.0,24.6,108.65,21.76,992.59,1.0
1,6,1987-03-29 06:00:00,-45.2,25.2,144.37,22.378,987.46,1.0
1,7,1987-03-29 12:00:00,-45.0,25.2,153.42,26.584,987.57,1.0
1,8,1987-03-29 18:00:00,-44.8,25.0,176.97,25.775,985.81,1.0
1,9,1987-03-30 00:00:00,-44.6,24.6,150.47,23.313,990.3,1.0
1,10,1987-03-30 06:00:00,-44.0,24.0,91.14,20.695,993.33,0.0
1,11,1987-03-30 12:00:00,-43.4,24.2,69.4,20.351,997.88,0.0
1,12,1987-03-30 18:00:00,-42.0,25.8,60.48,21.295,998.51,0.0
1,13,1987-03-31 00:00:00,-41.4,27.6,103.89,23.074,997.61,0.0
2,1,1987-05-18 06:00:00,-93.2,22.0,18.76,10.374,1009.47,0.0
2,2,1987-05-18 12:00:00,-91.4,18.0,21.7,8.706,1009.64,0.0
2,3,1987-05-18 18:00:00,-89.0,14.0,16.55,6.603,1009.65,0.0
2,4,1987-05-19 00:00:00,-84.6,10.2,21.46,8.984,1008.25,0.0
2,5,1987-05-19 06:00:00,-81.6,10.0,19.38,8.087,1008.54,0.0
2,6,1987-05-19 12:00:00,-81.6,10.4,20.78,9.035,1007.51,0.0
2,7,1987-05-19 18:00:00,-82.0,10.6,25.07,8.917,1007.64,0.0
2,8,1987-05-20 00:00:00,-82.6,11.0,28.64,9.783,1006.78,0.0
2,9,1987-05-20 06:00:00,-83.2,11.0,29.91,10.287,1006.83,0.0
2,10,1987-05-20 12:00:00,-83.8,10.8,43.31,9.927,1006.33,0.0
2,11,1987-05-20 18:00:00,-84.2,10.6,49.26,8.649,1006.76,0.0
2,12,1987-05-21 00:00:00,-84.8,11.0,35.56,8.372,1005.83,0.0
2,13,1987-05-21 06:00:00,-84.8,10.8,36.64,8.694,1006.17,0.0
2,14,1987-05-21 12:00:00,-85.4,10.6,45.07,9.099,1005.36,0.0
2,15,1987-05-21 18:00:00,-86.0,10.2,48.94,12.539,1004.93,0.0
2,16,1987-05-22 00:00:00,-85.6,10.2,43.18,11.878,1004.54,0.0
2,17,1987-05-22 06:00:00,-86.0,10.4,47.0,11.159,1004.02,0.0
2,18,1987-05-22 12:00:00,-85.6,10.6,68.96,11.598,1002.86,0.0
2,19,1987-05-22 18:00:00,-85.8,11.2,106.58,12.927,1002.59,0.0
2,20,1987-05-23 00:00:00,-86.2,11.8,84.17,11.724,1003.18,0.0
2,21,1987-05-23 06:00:00,-86.8,12.2,77.32,13.692,1003.08,0.0
2,22,1987-05-23 12:00:00,-87.0,12.2,82.83,16.149,999.49,0.0
2,23,1987-05-23 18:00:00,-87.0,12.2,94.34,16.698,998.14,0.0
2,24,1987-05-24 00:00:00,-87.0,12.0,86.67,16.127,998.19,0.0
2,25,1987-05-24 06:00:00,-86.8,12.4,95.73,17.589,998.79,0.0
2,26,1987-05-24 12:00:00,-86.6,12.6,92.42,18.876,998.09,0.0
2,27,1987-05-24 18:00:00,-86.4,12.8,62.12,18.821,998.69,0.0
2,28,1987-05-25 00:00:00,-86.4,13.4,53.55,17.259,1000.02,0.0
