numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1992-06-30 12:00:00,-81.4,14.2,17.43,10.597,1010.04,0.0
1,2,1992-06-30 18:00:00,-82.8,15.4,31.89,11.874,1010.34,0.0
1,3,1992-07-01 00:00:00,-84.2,16.4,61.47,14.131,1008.85,0.0
1,4,1992-07-01 06:00:00,-85.6,16.8,68.77,14.617,1007.89,0.0
1,5,1992-07-01 12:00:00,-86.4,17.0,57.0,13.757,1006.46,0.0
1,6,1992-07-01 18:00:00,-87.2,17.4,45.39,12.769,1006.44,0.0
1,7,1992-07-02 00:00:00,-87.6,17.8,42.84,13.464,1006.9,0.0
1,8,1992-07-02 06:00:00,-87.8,18.6,41.52,14.23,1006.55,0.0
1,9,1992-07-02 12:00:00,-88.8,19.2,51.85,13.529,1006.21,0.0
1,10,1992-07-02 18:00:00,-89.6,19.8,58.92,13.998,1005.98,0.0
1,11,1992-07-03 00:00:00,-90.6,20.6,60.12,13.523,1005.74,0.0
1,12,1992-07-03 06:00:00,-92.0,21.2,61.86,16.079,1004.8,0.0
1,13,1992-07-03 12:00:00,-93.4,21.6,79.2,17.627,1002.88,0.0
1,14,1992-07-03 18:00:00,-94.6,21.6,82.98,18.676,1000.45,1.0
1,15,1992-07-04 00:00:00,-95.8,21.2,105.61,20.366,998.33,1.0
1,16,1992-07-04 06:00:00,-96.6,21.6,170.7,22.571,993.62,1.0
1,17,1992-07-04 12:00:00,-98.0,21.6,192.56,24.986,994.88,1.0
2,1,1992-06-21 06:00:00,-73.6,8.2,26.93,12.859,1009.69,0.0
2,2,1992-06-21 12:00:00,-73.6,11.2,35.24,12.84,1010.27,0.0
2,3,1992-06-21 18:00:00,-73.6,11.2,28.39,12.859,1006.93,0.0
2,4,1992-06-22 00:00:00,-73.6,11.2,34.71,14.361,1007.25,0.0
2,5,1992-06-22 06:00:00,-73.6,11.2,34.72,14.543,1008.11,0.0
2,6,1992-06-22 12:00:00,-70.8,9.4,26.23,13.387,1010.82,0.0
2,7,1992-06-22 18:00:00,-71.4,8.8,16.76,4.715,1005.45,0.0
2,8,1992-06-23 00:00:00,-73.6,8.2,40.88,16.699,1005.45,0.0
2,9,1992-06-23 06:00:00,-74.2,11.2,37.02,16.337,1005.67,0.0
2,10,1992-06-23 12:00:00,-73.6,11.2,42.07,16.592,1006.69,0.0
2,11,1992-06-23 18:00:00,-73.6,8.4,15.34,4.52,1004.3,0.0
2,12,1992-06-24 00:00:00,-73.6,8.2,40.77,14.964,1004.47,0.0
2,13,1992-06-24 06:00:00,-73.6,11.2,31.21,15.459,1005.8,0.0
2,14,1992-06-24 12:00:00,-73.6,11.2,29.17,14.247,1007.96,0.0
2,15,1992-06-24 18:00:00,-74.6,11.4,25.55,11.657,1005.58,0.0
2,16,1992-06-25 00:00:00,-73.6,8.2,38.59,4.741,1007.68,0.0
2,17,1992-06-25 06:00:00,-73.6,8.4,28.97,14.085,1007.81,0.0
2,18,1992-06-25 12:00:00,-73.6,11.2,31.01,12.682,1009.69,0.0
2,19,1992-06-25 18:00:00,-74.6,11.4,21.97,12.195,1008.75,0.0
2,20,1992-06-26 00:00:00,-74.2,11.0,36.5,14.237,1008.62,0.0
2,21,1992-06-26 06:00:00,-73.6,8.2,39.4,4.534,1009.36,0.0
2,22,1992-06-26 12:00:00,-71.8,6.0,20.87,6.769,1011.43,0.0
2,23,1992-06-26 18:00:00,-71.4,7.0,27.69,11.732,1007.35,0.0
2,24,1992-06-27 00:00:00,-73.6,8.2,37.29,4.576,1008.38,0.0
2,25,1992-06-27 06:00:00,-73.6,8.2,34.11,14.429,1008.94,0.0
2,26,1992-06-27 12:00:00,-73.8,11.2,33.62,13.512,1009.84,0.0
2,27,1992-06-27 18:00:00,-73.8,11.2,24.03,11.141,1007.33,0.0
2,28,1992-06-28 00:00:00,-73.6,8.2,42.56,12.971,1007.72,0.0
2,29,1992-06-28 06:00:00,-73.6,8.2,43.74,3.973,1008.51,0.0
2,30,1992-06-28 12:00:00,-73.6,8.4,32.96,11.612,1009.83,0.0
2,31,1992-06-28 18:00:00,-73.6,11.2,27.85,11.041,1007.77,0.0
2,32,1992-06-29 00:00:00,-74.2,11.0,28.2,13.366,1008.26,0.0
2,33,1992-06-29 06:00:00,-73.6,8.2,39.71,4.504,1009.72,0.0
2,34,1992-06-29 12:00:00,-73.6,8.2,32.45,11.224,1010.44,0.0
2,35,1992-06-29 18:00:00,-70.4,9.8,26.57,12.656,1009.54,0.0
2,36,1992-06-30 00:00:00,-70.2,10.0,31.7,12.004,1009.89,0.0
2,37,1992-06-30 06:00:00,-73.6,11.2,28.57,12.88,1010.41,0.0
2,38,1992-06-30 12:00:00,-73.6,11.2,36.41,12.387,1011.42,0.0
2,39,1992-06-30 18:00:00,-73.6,11.2,18.49,13.093,1008.47,0.0
2,40,1992-07-01 00:00:00,-74.2,11.2,34.32,13.808,1008.45,0.0
2,41,1992-07-01 06:00:00,-73.8,11.2,36.58,15.823,1008.6,0.0
2,42,1992-07-01 12:00:00,-73.6,11.2,41.48,14.596,1009.79,0.0
2,43,1992-07-01 18:00:00,-73.4,11.2,26.38,11.176,1006.67,0.0
2,44,1992-07-02 00:00:00,-73.6,8.2,34.04,8.05,1006.27,0.0
2,45,1992-07-02 06:00:00,-73.6,8.2,35.37,13.51,1008.63,0.0
2,46,1992-07-02 12:00:00,-70.2,10.0,19.59,11.693,1010.37,0.0
2,47,1992-07-02 18:00:00,-70.2,10.0,32.01,10.713,1006.4,0.0
2,48,1992-07-03 00:00:00,-71.2,9.2,17.99,13.965,1008.45,0.0
2,49,1992-07-03 06:00:00,-70.2,10.0,16.73,12.508,1010.89,0.0
2,50,1992-07-03 12:00:00,-65.4,11.0,16.32,12.528,1012.71,0.0
2,51,1992-07-03 18:00:00,-64.2,10.4,20.03,10.594,1009.57,0.0
2,52,1992-07-04 00:00:00,-62.6,8.0,10.83,8.077,1010.81,0.0
2,53,1992-07-04 06:00:00,-64.8,6.4,23.96,8.566,1011.93,0.0
2,54,1992-07-04 12:00:00,-67.4,7.4,39.71,8.306,1014.09,0.0
2,55,1992-07-04 18:00:00,-70.4,9.8,29.11,13.43,1009.13,0.0
2,56,1992-07-05 00:00:00,-76.6,12.6,13.17,12.563,1011.27,0.0
2,57,1992-07-05 06:00:00,-81.6,15.6,22.12,12.975,1011.09,0.0
2,58,1992-07-05 12:00:00,-83.2,17.0,45.6,15.229,1010.82,0.0
2,59,1992-07-05 18:00:00,-84.8,18.6,66.24,17.873,1008.89,0.0
2,60,1992-07-06 00:00:00,-86.6,19.8,86.88,20.569,1006.43,1.0
2,61,1992-07-06 06:00:00,-88.6,21.4,99.36,20.422,1005.58,1.0
2,62,1992-07-06 12:00:00,-90.4,22.2,97.37,22.661,1001.38,1.0
2,63,1992-07-06 18:00:00,-91.8,22.8,121.68,23.282,998.12,1.0
2,64,1992-07-07 00:00:00,-93.0,23.4,143.76,24.646,995.74,1.0
2,65,1992-07-07 06:00:00,-94.0,23.8,157.06,24.944,992.05,1.0
2,66,1992-07-07 12:00:00,-94.8,24.2,199.08,29.411,985.95,1.0
2,67,1992-07-07 18:00:00,-95.8,24.8,225.81,32.975,981.71,1.0
2,68,1992-07-08 00:00:00,-96.4,25.4,263.69,37.458,975.77,1.0
2,69,1992-07-08 06:00:00,-97.4,26.0,260.56,39.417,975.5,1.0
2,70,1992-07-08 12:00:00,-98.6,26.4,214.09,29.295,985.09,1.0
2,71,1992-07-08 18:00:00,-99.8,26.8,171.86,22.727,995.49,1.0
3,1,1992-07-14 06:00:00,-51.0,12.0,16.23,11.276,1013.12,0.0
3,2,1992-07-14 12:00:00,-52.8,12.2,32.04,12.581,1013.96,0.0
3,3,1992-07-14 18:00:00,-55.0,13.0,51.25,15.156,1012.06,0.0
