numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,2003-06-16 12:00:00,-67.2,7.0,18.06,5.067,1013.14,0.0
1,2,2003-06-16 18:00:00,-70.6,7.4,30.36,6.052,1009.75,0.0
1,3,2003-06-17 00:00:00,-73.6,8.2,29.3,11.748,1010.47,0.0
1,4,2003-06-17 06:00:00,-74.2,11.0,30.9,12.695,1010.44,0.0
1,5,2003-06-17 12:00:00,-73.0,10.6,27.41,9.376,1011.8,0.0
1,6,2003-06-17 18:00:00,-71.6,8.8,15.52,5.942,1007.92,0.0
1,7,2003-06-18 00:00:00,-73.6,8.2,37.92,11.51,1007.66,0.0
1,8,2003-06-18 06:00:00,-75.2,11.2,32.37,13.33,1009.03,0.0
1,9,2003-06-18 12:00:00,-74.4,11.2,32.86,13.299,1010.78,0.0
1,10,2003-06-18 18:00:00,-74.6,11.2,25.52,10.01,1008.68,0.0
1,11,2003-06-19 00:00:00,-74.2,11.0,22.0,10.628,1009.35,0.0
1,12,2003-06-19 06:00:00,-74.2,11.0,29.55,10.81,1009.79,0.0
1,13,2003-06-19 12:00:00,-74.4,11.2,19.92,9.498,1010.89,0.0
1,14,2003-06-19 18:00:00,-74.4,11.2,14.98,10.689,1008.86,0.0
1,15,2003-06-20 00:00:00,-74.2,11.0,17.56,7.595,1010.14,0.0
1,16,2003-06-20 06:00:00,-73.6,8.2,26.93,6.327,1010.27,0.0
1,17,2003-06-20 12:00:00,-73.6,8.6,19.11,11.554,1011.53,0.0
1,18,2003-06-20 18:00:00,-70.2,10.0,24.77,11.318,1009.17,0.0
1,19,2003-06-21 00:00:00,-70.2,10.0,22.43,13.509,1010.13,0.0
1,20,2003-06-21 06:00:00,-71.8,9.8,22.66,5.391,1010.91,0.0
1,21,2003-06-21 12:00:00,-73.6,11.2,19.73,11.428,1012.21,0.0
1,22,2003-06-21 18:00:00,-77.0,15.2,10.85,10.499,1011.45,0.0
1,23,2003-06-22 00:00:00,-78.6,16.4,16.42,10.234,1011.3,0.0
1,24,2003-06-22 06:00:00,-79.2,16.2,16.7,10.587,1011.47,0.0
1,25,2003-06-22 12:00:00,-80.4,17.0,26.13,11.133,1011.29,0.0
1,26,2003-06-22 18:00:00,-81.2,17.4,32.25,12.18,1010.1,0.0
1,27,2003-06-23 00:00:00,-82.0,18.0,20.82,12.858,1009.82,0.0
1,28,2003-06-23 06:00:00,-83.0,18.0,17.88,12.392,1009.38,0.0
1,29,2003-06-23 12:00:00,-83.8,18.2,25.63,12.68,1009.36,0.0
1,30,2003-06-23 18:00:00,-84.6,18.6,18.23,11.6,1009.45,0.0
1,31,2003-06-24 00:00:00,-85.8,17.8,13.12,10.821,1009.84,0.0
1,32,2003-06-24 06:00:00,-86.6,15.8,21.2,9.227,1008.69,0.0
1,33,2003-06-24 12:00:00,-89.6,15.2,20.03,6.06,1009.67,0.0
1,34,2003-06-24 18:00:00,-90.2,14.8,14.74,4.74,1008.9,0.0
1,35,2003-06-25 00:00:00,-89.8,14.2,24.57,5.329,1008.48,0.0
1,36,2003-06-25 06:00:00,-89.4,14.0,17.25,11.442,1010.34,0.0
1,37,2003-06-25 12:00:00,-86.0,15.8,20.56,10.702,1010.1,0.0
1,38,2003-06-25 18:00:00,-86.4,17.2,20.48,11.913,1008.71,0.0
1,39,2003-06-26 00:00:00,-85.6,19.2,20.34,12.494,1009.76,0.0
1,40,2003-06-26 06:00:00,-85.8,20.2,31.61,13.728,1009.01,0.0
1,41,2003-06-26 12:00:00,-87.2,20.2,56.35,17.936,1008.61,0.0
