numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1970-01-11 18:00:00,-80.0,9.0,55.75,15.313,1008.12,0.0
1,2,1970-01-12 00:00:00,-79.6,8.8,57.05,14.642,1008.94,0.0
1,3,1970-01-12 06:00:00,-78.4,8.0,51.95,14.702,1007.77,0.0
1,4,1970-01-12 12:00:00,-76.8,8.6,50.15,12.807,1008.9,0.0
1,5,1970-01-12 18:00:00,-76.4,10.0,49.34,11.445,1006.7,0.0
1,6,1970-01-13 00:00:00,-75.6,10.4,67.61,12.684,1007.3,0.0
1,7,1970-01-13 06:00:00,-74.6,10.6,71.31,11.677,1005.84,0.0
1,8,1970-01-13 12:00:00,-73.4,10.4,45.11,12.536,1007.02,0.0
1,9,1970-01-13 18:00:00,-72.2,12.2,52.35,13.496,1005.01,0.0
1,10,1970-01-14 00:00:00,-71.2,13.2,83.48,16.809,1003.69,0.0
1,11,1970-01-14 06:00:00,-70.8,14.2,98.3,19.101,1000.29,1.0
1,12,1970-01-14 12:00:00,-70.4,15.4,115.58,23.084,997.76,1.0
1,13,1970-01-14 18:00:00,-70.0,16.6,166.11,26.059,992.44,1.0
1,14,1970-01-15 00:00:00,-69.6,17.6,190.33,27.603,991.55,1.0
1,15,1970-01-15 06:00:00,-68.8,18.2,171.63,25.971,994.18,1.0
1,16,1970-01-15 12:00:00,-68.4,18.8,126.89,20.598,1001.93,1.0
1,17,1970-01-15 18:00:00,-68.2,19.6,106.01,21.68,1000.38,1.0
1,18,1970-01-16 00:00:00,-68.2,20.4,82.86,19.631,1001.31,0.0
1,19,1970-01-16 06:00:00,-68.2,20.4,62.81,18.369,1001.3,0.0
1,20,1970-01-16 12:00:00,-67.8,21.4,52.9,19.141,1004.11,0.0
1,21,1970-01-16 18:00:00,-67.2,21.8,64.55,23.237,1003.51,0.0
1,22,1970-01-17 00:00:00,-66.2,21.8,90.22,25.264,1005.19,0.0
1,23,1970-01-17 06:00:00,-65.4,21.4,56.74,22.875,1005.89,0.0
1,24,1970-01-17 12:00:00,-61.8,21.8,53.72,20.148,1008.66,0.0
1,25,1970-01-17 18:00:00,-61.4,21.2,51.09,14.922,1012.4,0.0
1,26,1970-01-18 00:00:00,-61.0,20.8,40.15,14.608,1011.46,0.0
1,27,1970-01-18 06:00:00,-61.6,20.6,35.08,14.042,1011.53,0.0
1,28,1970-01-18 12:00:00,-62.8,21.0,37.57,13.045,1013.31,0.0
1,29,1970-01-18 18:00:00,-63.4,21.6,44.55,12.943,1011.36,0.0
1,30,1970-01-19 00:00:00,-63.4,22.4,43.36,12.438,1012.66,0.0
1,31,1970-01-19 06:00:00,-62.0,23.6,27.4,10.507,1012.34,0.0
1,32,1970-01-19 12:00:00,-62.0,24.2,34.89,9.243,1014.86,0.0
1,33,1970-01-19 18:00:00,-59.6,25.0,31.21,9.447,1013.98,0.0
1,34,1970-01-20 00:00:00,-58.2,25.8,25.89,9.605,1015.59,0.0
1,35,1970-01-20 06:00:00,-54.0,26.0,39.59,10.299,1014.14,0.0
1,36,1970-01-20 12:00:00,-53.0,26.8,47.56,12.813,1015.79,0.0
1,37,1970-01-20 18:00:00,-51.2,26.6,30.78,13.934,1013.8,0.0
1,38,1970-01-21 00:00:00,-49.6,27.4,18.51,14.613,1014.22,0.0
1,39,1970-01-21 06:00:00,-48.2,27.4,11.7,14.592,1012.89,0.0
2,1,1970-02-03 12:00:00,-43.2,28.4,43.6,19.293,1012.01,0.0
