numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1980-08-04 18:00:00,-56.2,17.4,12.57,12.569,1013.76,0.0
1,2,1980-08-05 00:00:00,-58.2,17.8,26.17,13.125,1012.78,0.0
1,3,1980-08-05 06:00:00,-60.0,18.2,37.03,15.487,1012.04,0.0
1,4,1980-08-05 12:00:00,-62.0,18.8,57.05,16.621,1008.78,0.0
1,5,1980-08-05 18:00:00,-64.0,19.6,67.3,19.651,1008.22,0.0
1,6,1980-08-06 00:00:00,-66.0,20.6,76.86,22.495,1006.22,1.0
1,7,1980-08-06 06:00:00,-68.2,21.6,94.97,25.518,1002.45,1.0
1,8,1980-08-06 12:00:00,-70.4,22.6,127.18,27.98,997.23,1.0
1,9,1980-08-06 18:00:00,-72.4,23.6,166.93,29.596,991.9,1.0
1,10,1980-08-07 00:00:00,-74.2,24.4,241.29,34.974,984.82,1.0
1,11,1980-08-07 06:00:00,-76.0,24.8,275.62,39.42,976.77,1.0
1,12,1980-08-07 12:00:00,-77.4,25.4,288.86,44.262,967.52,1.0
1,13,1980-08-07 18:00:00,-78.4,25.8,356.22,50.346,955.83,1.0
1,14,1980-08-08 00:00:00,-79.4,26.2,387.21,55.168,947.94,1.0
1,15,1980-08-08 06:00:00,-80.4,26.4,308.07,43.702,965.96,1.0
1,16,1980-08-08 12:00:00,-81.0,26.4,220.81,30.589,975.91,1.0
1,17,1980-08-08 18:00:00,-81.6,26.6,182.29,30.177,978.08,1.0
1,18,1980-08-09 00:00:00,-82.0,26.6,204.65,32.797,975.65,1.0
1,19,1980-08-09 06:00:00,-82.4,26.6,219.74,35.831,970.19,1.0
1,20,1980-08-09 12:00:00,-82.8,26.6,234.21,39.16,963.21,1.0
1,21,1980-08-09 18:00:00,-83.0,27.0,268.83,45.061,954.79,1.0
1,22,1980-08-10 00:00:00,-83.4,27.2,268.76,49.062,949.75,1.0
1,23,1980-08-10 06:00:00,-84.0,27.6,253.91,51.949,945.6,1.0
1,24,1980-08-10 12:00:00,-84.6,27.8,281.2,57.789,935.83,1.0
1,25,1980-08-10 18:00:00,-85.4,28.2,329.38,60.808,930.67,1.0
1,26,1980-08-11 00:00:00,-86.0,28.6,313.74,62.223,930.67,1.0
1,27,1980-08-11 06:00:00,-86.8,29.0,321.03,58.574,929.28,1.0
1,28,1980-08-11 12:00:00,-87.2,29.6,324.19,57.748,933.69,1.0
2,1,1980-08-22 06:00:00,-3.2,12.8,92.14,11.842,1006.42,0.0
2,2,1980-08-22 12:00:00,-4.6,12.8,82.19,12.65,1006.37,0.0
2,3,1980-08-22 18:00:00,-5.8,13.0,67.68,12.223,1005.85,0.0
2,4,1980-08-23 00:00:00,-7.8,13.4,70.89,11.345,1006.08,0.0
2,5,1980-08-23 06:00:00,-9.2,14.0,59.24,11.768,1007.56,0.0
2,6,1980-08-23 12:00:00,-10.6,15.2,50.36,12.757,1007.51,0.0
2,7,1980-08-23 18:00:00,-11.6,16.0,46.99,12.565,1004.77,0.0
2,8,1980-08-24 00:00:00,-12.6,16.8,50.5,10.699,1006.39,0.0
2,9,1980-08-24 06:00:00,-13.8,17.8,52.55,12.395,1007.46,0.0
2,10,1980-08-24 12:00:00,-16.0,18.0,29.81,12.613,1007.4,0.0
2,11,1980-08-24 18:00:00,-16.6,17.6,22.88,11.856,1007.07,0.0
2,12,1980-08-25 00:00:00,-19.4,17.2,26.73,12.019,1007.23,0.0
2,13,1980-08-25 06:00:00,-20.0,17.0,43.54,11.18,1005.22,0.0
2,14,1980-08-25 12:00:00,-22.0,17.0,44.01,13.962,1005.34,0.0
2,15,1980-08-25 18:00:00,-22.8,16.6,42.44,14.567,1004.03,0.0
2,16,1980-08-26 00:00:00,-24.2,16.6,51.81,16.017,1004.07,0.0
2,17,1980-08-26 06:00:00,-25.6,17.2,45.36,18.175,1003.09,1.0
2,18,1980-08-26 12:00:00,-27.4,17.2,46.48,19.563,1003.92,1.0
2,19,1980-08-26 18:00:00,-29.0,17.4,45.84,19.435,1003.89,1.0
2,20,1980-08-27 00:00:00,-30.8,17.6,61.61,19.85,1004.9,1.0
2,21,1980-08-27 06:00:00,-32.6,18.0,59.16,21.155,1003.92,1.0
2,22,1980-08-27 12:00:00,-34.2,18.4,46.14,20.934,1006.43,1.0
2,23,1980-08-27 18:00:00,-36.0,18.6,44.51,19.57,1007.01,1.0
